S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,3005775.0,ABHIJIT MOHAPATRA,INR,"6,749,325",Municipal Bodies||Baripada Municipality,2025_ORULB_114836_5,BPDM-8 OF 2025/2026,Construction of Paver Road and Drain from Mangala Mandir Chhaka to Bhudan Sahi in Ward No.28,Technical,The 2 bidders have participated and the documents will be placed before the Tender Committee.,JADABENDRA MOHAPATRA,26-Jul-2025 10:14 AM,,"Executive Officer, Baripada Municipality",Internal,"Municipal Engineer, Baripada Municipality, Asst CT and GST Officer,Baripada Tahasildar Baripada Executive Officer, Baripada Municipality Chairperson, Baripada Municipality",Debiprasad Rout,09-Oct-2025 03:48 PM,finsummary_544672.pdf (1015.00 KB),"Sapan Kumar Sahu, Executive Officer, Baripada Municipality",Internal,"Municipal Engineer, Baripada Municipality, Asst CT and GST Officer,Baripada Tahasilda Baripada Executive Officer, Baripada Municipality Chairperson, Baripada Municipality",Budhuram Singh,09-Aug-2025 09:31 AM,09-Aug-2025 09:35 AM,techsummary_544672.pdf (485.82 KB),Finance,The 2 Bidders have qualified of the Technical Bids. Hence the financial documents of all the bidders have been accepted which will be put up before the Tender Committee for finalization.,JADABENDRA MOHAPATRA,09-Aug-2025 10:15 AM,,BOQ Comparative Chart,1.0,3005775.0,ABHIJIT MOHAPATRA,20-Jul-2025 09:48 PM,Accepted-AOC,As L1,09-Oct-2025 03:58 PM,09-Oct-2025,"INR 6,749,325",90.0,Debiprasad Rout,09-Oct-2025 03:58 PM,A5.pdf (9893.00 KB),AOC,Municipal Bodies||Baripada Municipality,BPDM-8 OF 2025/2026,2025_ORULB_114836_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,"57,250",Yes,fixed,,Nil,Nil,30-Jun-2025 01:00 PM,22-Jul-2025 11:30 AM,30-Jun-2025 01:00 PM,21-Jul-2025 05:00 PM,NA ,NA ,30-Jun-2025 01:00 PM,21-Jul-2025 05:00 PM,09-Aug-2025 09:35 AM,1.0,Fee/PreQual/Technical,.pdf,NIT,"Executive Officer,Baripada Municipality","Executive Officer,Baripada Municipality, Baripada",1.0,ICICI BANK,Construction of Paver Road and Drain from Mangala Mandir Chhaka to Bhudan Sahi in Ward No.28,Construction of Paver Road and Drain from Mangala Mandir Chhaka to Bhudan Sahi in Ward No.28,As per DTCN ,NA ,"57,20,339",Civil Works - Others,NA ,Tender,120.0,90.0,Baripada Municipality,757001.0,NA ,NA ,NA ,Baripada Municipality,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3005995.0,SHISHIR KUMAR SINGH,21-Jul-2025 06:26 AM,Rejected-Finance,As L2,09-Oct-2025 03:48 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC
