Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
EO,Basudevpur Municipality,1.0,EMD exemption allowed,Fee,,const of paver road from maharana sahi chhak towards umakanta maharana house in ward 23,const of paver road from maharana sahi chhak towards umakanta maharana house in ward 23,Please refer Tender documents. ,NA ,"4,17,761",Civil Works - Roads,NA ,Tender,90.0,45.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,"2,000",0.0,Nil,Nil,No,Municipal Bodies||Basudevpur Municipality,BSP_2025-26_07,2025_ORULB_114987_98,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"4,178",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,05-Jul-2025 10:00 AM,14-Jul-2025 11:00 AM,05-Jul-2025 10:00 AM,11-Jul-2025 05:00 PM,NA ,NA ,05-Jul-2025 10:00 AM,11-Jul-2025 05:00 PM,AOC,Nibedia Behera,Internal,"EO,ME,JE,Acct",SUDHANSU MOHAN,02-Sep-2025 01:22 PM,techsummary_545012.pdf (8869.81 KB),Nibedia Behera,Internal,"EO,ME,JE,ACCT",SUDHANSU MOHAN,04-Sep-2025 01:09 PM,finsummary_545012.pdf (8869.81 KB),Finance,ok,SUDHANSU MOHAN,21-Jul-2025 03:05 PM,finance_545012.pdf,BOQ Comparative Chart,Municipal Bodies||Basudevpur Municipality,2025_ORULB_114987_98,BSP_2025-26_07,const of paver road from maharana sahi chhak towards umakanta maharana house in ward 23,1,2994264,Bijay Kumar Nayak,INR,"419,064",1,2994264,Bijay Kumar Nayak,10-Jul-2025 06:54 PM,Accepted-AOC,OK,09-Oct-2025 11:25 AM,09-Oct-2025,"INR 419,064",45.0,SUDHANSU MOHAN,09-Oct-2025 11:25 AM,98.pdf (220.00 KB),OK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,2994291,Pravati Jena,INR,"419,064",2,2996370,Kailash Chandra Muduli,11-Jul-2025 03:51 PM,Accepted-AOC,OK,09-Oct-2025 11:25 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3,2994566,SURESH CHANDRA NAYAK,INR,"419,064",3,2994291,Pravati Jena,09-Jul-2025 05:26 PM,Accepted-AOC,OK,09-Oct-2025 11:25 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,4,2995407,Santosh Kumar Panda,INR,"419,064",4,2995453,RANJAN KUMAR SETHI,10-Jul-2025 06:18 PM,Accepted-AOC,OK,09-Oct-2025 11:25 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,5,2995453,RANJAN KUMAR SETHI,INR,"419,064",5,2995407,Santosh Kumar Panda,10-Jul-2025 05:46 PM,Accepted-AOC,OK,09-Oct-2025 11:25 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,6,2996370,Kailash Chandra Muduli,INR,"419,064",6,2994566,SURESH CHANDRA NAYAK,09-Jul-2025 08:49 PM,Accepted-AOC,OK,09-Oct-2025 11:25 AM,,,,,,,,AOC
