Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
17-Jun-2025 11:00 AM,25-Jun-2025 11:00 AM,17-Jun-2025 11:00 AM,24-Jun-2025 05:00 PM,17-Jun-2025 11:00 AM ,23-Jun-2025 05:00 PM ,17-Jun-2025 11:00 AM,24-Jun-2025 05:00 PM,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bolangir,OLIC-BLGR-01/2025-26,2025_OLIC_114438_26,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"E.E., L.I. Division, Balangir","O/O. the E.E., L.I. Division, Balangir","13,352",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GSTIN, AFFIDAVIT, EMD, PAPER COST, NO RELATION CERTIFICATE AND OTHER DOCUMENTS AS PER DTCN",Revival of Belpada-I defunct L.I.Project under Titilagarh Block (State Plan Fund),Revival of Belpada-I defunct L.I.Project under Titilagarh Block (State Plan Fund),Please refer Tender documents. ,NA ,"13,35,190",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,BALANGIR,767002.0,NA ,NA ,NA ,"O/O. the E.E., L.I. Division, Balangir",No ,No,"7,080",0.0,Nil,Nil,No,AOC,1,2978637,BIJAYA KUMAR JAIN,24-Jun-2025 12:16 PM,Rejected-Finance,Unsuccess on Lottery System,10-Oct-2025 08:08 AM,10-Oct-2025,"INR 1,335,190",90.0,APARNA MISHRA,10-Oct-2025 08:12 AM,26.pdf (1024.00 KB),Success on Lottery Sustem,EE,Internal,EE and others,APARNA MISHRA,10-Oct-2025 08:03 AM,techsummary_543082.pdf (365.65 KB),EE,Internal,EE and others,APARNA MISHRA,10-Oct-2025 08:08 AM,finsummary_543082.pdf (196.02 KB),Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bolangir,2025_OLIC_114438_26,OLIC-BLGR-01/2025-26,Revival of Belpada-I defunct L.I.Project under Titilagarh Block (State Plan Fund),1.0,2977473.0,RAJKUMAR SINGH PATRA,INR,"1,135,045",Finance,5 Nos. Bidders participated,APARNA MISHRA,28-Sep-2025 11:04 AM,finance_543082.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2975932,KAPIL KUMAR JAIN,21-Jun-2025 07:23 PM,Rejected-Finance,Unsuccess on Lottery System,10-Oct-2025 08:08 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2976351,MS Shree Shyam and Co,23-Jun-2025 12:33 PM,Rejected-Finance,Unsuccess on Lottery System,10-Oct-2025 08:08 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2977473,RAJKUMAR SINGH PATRA,22-Jun-2025 08:17 PM,Accepted-AOC,Success on Lottery System,10-Oct-2025 08:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2978686,RATHA MEHER,23-Jun-2025 11:31 PM,Rejected-Finance,Unsuccess on Lottery System,10-Oct-2025 08:08 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
