Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
ODISHA CONSTRUCTION CORPORATION LTD,E-procurement Notice No.35/OCCL/2025-26(on-line),2025_OCCL_117003_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Development of Hirakud Dam Museum for Integrated Master Plan of Hirakud Reservoir.,Development of Hirakud Dam Museum for Integrated Master Plan of Hirakud Reservoir.,AS PER DTCN ,NA ,"20,58,05,118",Civil Works - Others,NA ,Tender,90.0,365.0,HIRAKUD,768016.0,CONFERENCE HALL OF OCC LTD. ,"ODISHA CONSTRUCTION CORPORATION Ltd. UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012 ",26-Aug-2025 11:30 AM ,HEAD OFFICE OCCL,No ,No,"20,59,000",Yes,fixed,,Nil,Nil,MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION Ltd. UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012",1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,EPF registration certificate, Valid OCC Ltd enlistment certificate and EMD (Mandatory) etc.","11,800",Nil,Nil,No,18-Aug-2025 06:00 PM,09-Sep-2025 03:30 PM,18-Aug-2025 06:00 PM,08-Sep-2025 05:30 PM,18-Aug-2025 06:00 PM ,25-Aug-2025 05:30 PM ,18-Aug-2025 06:00 PM,08-Sep-2025 05:30 PM,23-Sep-2025 03:30 PM,1.0,ICICI BANK,1.0,1st Corrigendum.,Technical Bid,,AOC,03-Oct-2025,"INR 205,805,118.247",365.0,Pratap Chandra Chaudhury,03-Oct-2025 05:21 PM,AOC_Dam_Musuem.pdf (561.00 KB),AOC,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,03-Oct-2025 05:14 PM,finsummary_549712.pdf (560.65 KB),Technical,Opened Successfully.,Pratap Chandra Chaudhury,09-Sep-2025 03:35 PM,,1,3042273,Gurumaharaj Engicon Private Limited,08-Sep-2025 03:36 PM,Accepted-AOC,L1 BIDDER,03-Oct-2025 05:21 PM,Finance,Opened Successfully.,Pratap Chandra Chaudhury,23-Sep-2025 03:36 PM,,BOQ Comparative Chart,1.0,3042273.0,Gurumaharaj Engicon Private Limited,INR,"185,245,187",ODISHA CONSTRUCTION CORPORATION LTD,2025_OCCL_117003_1,E-procurement Notice No.35/OCCL/2025-26(on-line),Development of Hirakud Dam Museum for Integrated Master Plan of Hirakud Reservoir.,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,22-Sep-2025 09:11 PM,23-Sep-2025 03:30 PM,techsummary_549712.pdf (553.59 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Other documents as per DTCN. EMD is in BG Shape, Provide Original BG during technical bid opening.",,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3068279,M/s MADAN PRASAD,08-Sep-2025 04:18 PM,Rejected-Technical,Non- Responsive.,22-Sep-2025 09:11 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3064695,SHIVAJYOTI CONPRO PVT. LTD.,08-Sep-2025 10:14 AM,Rejected-Finance,L3 BIDDER.,03-Oct-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3063640,SUSANTA KUMAR BADHAI,08-Sep-2025 04:09 PM,Rejected-Finance,L2 BIDDER.,03-Oct-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
