Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
15-Apr-2025 10:00 AM,01-May-2025 10:00 AM,15-Apr-2025 10:00 AM,30-Apr-2025 05:00 PM,15-Apr-2025 10:00 AM ,28-Apr-2025 05:00 PM ,15-Apr-2025 10:00 AM,30-Apr-2025 05:00 PM,"7,080",BDO Brahmagir,Brahmagiri,Yes,1.0,ICICI BANK,"BDO, Brahmagiri","Panchayat Samiti Brahmagiri, Puri",1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||BRAHMAGIRI Block,04/Brahmagiri/2024-25,2025_ZPBRB_112411_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Both(Online/Offline),No,No,No,"13,201",Yes,fixed,,BDO Brahmagiri,Brahmagiri,"Construction of Additional Classroom of Dimirisena PS, Dimirisena GP",Construction of Class room,Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,120.0,NA ,"Brahmagiri block, Puri District",752011.0,NA ,NA ,NA ,"Panchayata samiti brahmagiri, Puri",No ,No,AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||BRAHMAGIRI Block,2025_ZPBRB_112411_1,04/Brahmagiri/2024-25,"Construction of Additional Classroom of Dimirisena PS, Dimirisena GP",BDO,Internal,"BDO, AEE, SO, AO, Cashier, JE",SUDIPTA ROUT,26-Oct-2025 09:01 AM,finsummary_536014.pdf (230.53 KB),Finance,All bidders are admitted for technical evaluation.,SUDIPTA ROUT,04-May-2025 11:44 AM,,BOQ Comparative Chart,1.0,2902515.0,ASWINI KUMAR BEHERA,INR,"1,122,210",1,2902515,ASWINI KUMAR BEHERA,30-Apr-2025 04:50 PM,Accepted-AOC,L1 in lottery,27-Oct-2025 01:02 PM,27-Oct-2025,"INR 1,122,210",90.0,SUDIPTA ROUT,27-Oct-2025 01:02 PM,AOCDimirisena.pdf (255.00 KB),"BDO, Brahmagiri",Internal,"BDO, AEE, AO, AE/JE, SO, Cashier",SUDIPTA ROUT,03-Oct-2025 12:31 PM,techsummary_536014.pdf (230.53 KB),AOC
,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.pdf,"Tender paper cost, EMD, PAN, GST, Registration certificate, Experience Certificate etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2902177,MANIKANTHA SAHOO,30-Apr-2025 03:25 PM,Rejected-Finance,Rejected,26-Oct-2025 09:01 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,.pdf,Other Documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2901094,RATNAKAR NAYAK,29-Apr-2025 08:44 PM,Rejected-Finance,Rejected,26-Oct-2025 09:01 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2900922,SANJAYA KUMAR BEHERA,30-Apr-2025 04:25 PM,Rejected-Finance,Rejected,26-Oct-2025 09:01 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2899243,SUDHAKAR MALLICK,30-Apr-2025 02:01 PM,Rejected-Finance,Rejected,26-Oct-2025 09:01 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,2895550,TRILOCHAN SETHI,29-Apr-2025 02:46 PM,Rejected-Finance,Rejected,26-Oct-2025 09:01 AM,,,,,,,,,,,,,AOC
