Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Modernization to Balance Work of Sahada MIP (D/W) in Bhadrak Block of Bhadrak District under OIIPCRA Scheme for the year 2024-25,Modernization to Balance Work of Sahada MIP (D/W) in Bhadrak Block of Bhadrak District under OIIPCRA Scheme for the year 2024-25,Please refer Tender documents. ,NA ,"1,45,44,596",Civil Works - Others,NA ,Tender,90.0,330.0,Bhadrak Block,756100.0,SE MI Division Balasore through online ,Office of the Superintending Engineer Minor Irrigation Division Balasore Near Fandi Chhaka Balasore 756001  ,21-Nov-2024 11:30 AM ,Superintending Engineer Minor Irrigation Division,No ,No,"Superintending Engineer,M.I Division, Balasore",Office of the Superintending Engineer Minor Irrigation Division Balasore Near Fandi Chhaka Balasore 756001,1.0,ICICI BANK,"1,45,500",No,fixed,,Nil,Nil,"CE,Minor Irrigation,BBSR||Baripada Minor Irrigation Circle Baripada||MI Division Balasore",OIIPCRA-BAL/W2-02/2024-25,2024_CEMIB_106594_1,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,0.0,0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"EMD, Valid RC,GSTN, PAN, NRC, Affidavit, Certificates, Formats and any other documents as per DTCN",11-Nov-2024 10:00 AM,11-Dec-2024 03:30 PM,11-Nov-2024 10:00 AM,11-Dec-2024 03:00 PM,NA ,NA ,11-Nov-2024 10:00 AM,11-Dec-2024 03:00 PM,23-Jun-2025 11:00 AM,AOC,1,2691153,NITYA PRAKASH ROUT,10-Dec-2024 02:18 PM,Rejected-Finance,2nd lowest tender Not Qualified,02-Aug-2025 02:28 PM,16-Oct-2025,"INR 12,364,323",330.0,SUSHIL KUMAR BISWAL,16-Oct-2025 04:07 PM,FinalAOC.pdf (385.00 KB),"The following persons of this office will act as members of tender committee of this division Smt Rama Dutta, D.A.O. as Member, Er Eleena Mishra,A.E (Estimator)as Member. Er Saraswati Hembram, A.E.","Bishnupada Pattayat ACE, BMIC, Baripada",Internal,"Sushil Kumar Biswal,SE Jiten Singh Asst to ACE, Eleena Mishra AE Estimator, Rama Datta,DAO",SUSHIL KUMAR BISWAL,21-Jun-2025 05:59 PM,23-Jun-2025 11:00 AM,techsummary_514953.pdf (3416.19 KB),Finance,"As per technical evaluation, 5 out of 3 bidders are found to be qualified namely Sri Nitya Prakash Rout,A-Class,Sri Susanta Puhan,B-Class and Sri Tapas Kumar Ray,B-Class Contractor",ELEENA MISHRA,02-Aug-2025 02:16 PM,,BOQ Comparative Chart,Technical,Open,SUSHIL KUMAR BISWAL,21-Jun-2025 05:19 PM,,"CE,Minor Irrigation,BBSR||Baripada Minor Irrigation Circle Baripada||MI Division Balasore",2024_CEMIB_106594_1,OIIPCRA-BAL/W2-02/2024-25,Modernization to Balance Work of Sahada MIP (D/W) in Bhadrak Block of Bhadrak District under OIIPCRA Scheme for the year 2024-25,Superintending Engineer,Internal,"The following persons of this office will act as members of tender committee of this division Smt Rama Dutta, D.A.O. as Member, Er Eleena Mishra,A.E (Estimator)as Member. Er Saraswati Hembram, A.E.",ELEENA MISHRA,02-Aug-2025 02:28 PM,finsummary_514953.pdf (45.92 KB),1.0,2692332.0,Susanta Puhan,INR,"12,364,323",AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,AOC,2,2675043,SURYASNAT MOHAPATRA,11-Dec-2024 10:13 AM,Rejected-Technical,Not Qualified,21-Jun-2025 05:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2692332,Susanta Puhan,11-Dec-2024 01:36 PM,Accepted-AOC,You have been awarded the contract for this tender,16-Oct-2025 04:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2692334,TAPAS KUMAR RAY,11-Dec-2024 02:22 PM,Rejected-Finance,3rd lowest tender Not Qualified,02-Aug-2025 02:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2679029,UMAKANTA NAYAK,10-Dec-2024 02:08 PM,Rejected-Technical,Not Qualified,21-Jun-2025 05:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
