S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"12,700",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"6,000",0.0,Nil,Nil,No,Construction of C.C. Guard wall with bed Lining from RD. 800.00m to 1400.00m of Chhindeikela Minor of Saipala Irrigation Project for the year 2025-26.,Construction of C.C. Guard wall with bed Lining from RD. 800.00m to 1400.00m of Chhindeikela Minor of Saipala Irrigation Project for the year 2025-26.,Please refer tender documents ,NA ,"12,68,110",Civil Works - Canal,NA ,Tender,90.0,120.0,Nuapada,766105.0,NA ,NA ,NA ,"O/o the SE, Nuapada Irrigation Division",No ,No,Superintending Engineer,"O/o the SE, Nuapada Irrigation Division",15-Jul-2025 10:00 AM,29-Jul-2025 10:00 AM,15-Jul-2025 10:00 AM,28-Jul-2025 05:30 PM,15-Jul-2025 10:00 AM ,28-Jul-2025 05:30 PM ,15-Jul-2025 10:00 AM,28-Jul-2025 05:30 PM,"CE-BM, Tel Basin,Bhawanipatna||SE Western Irr Circle Bhawanipatna",e-Procurement Notice No-(NID)01/2025-26,2025_CEBMT_115545_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Er. Ujal Jani,Internal,,SOUMYARANJAN NAYAK,07-Oct-2025 09:38 PM,finsummary_545986.pdf (1031.65 KB),Er. Ujal Jani,Internal,,SOUMYARANJAN NAYAK,04-Oct-2025 06:13 PM,techsummary_545986.pdf (1093.12 KB),08-Oct-2025,"INR 1,078,021",120.0,SOUMYARANJAN NAYAK,08-Oct-2025 07:39 PM,13w25.pdf (479.00 KB),Agreement drawn on 23.09.2025,1,3013276,ABHIMANYU CHHATRIA,27-Jul-2025 04:38 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,"CE-BM, Tel Basin,Bhawanipatna||SE Western Irr Circle Bhawanipatna",2025_CEBMT_115545_13,e-Procurement Notice No-(NID)01/2025-26,Construction of C.C. Guard wall with bed Lining from RD. 800.00m to 1400.00m of Chhindeikela Minor of Saipala Irrigation Project for the year 2025-26.,1.0,3014688.0,RAMESH CHANDRA PRADHAN,INR,"1,078,021",Finance,47 no.s of bidders have participated,SOUMYARANJAN NAYAK,25-Sep-2025 09:11 PM,finance_545986.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,3012363,Achutanand Mund,26-Jul-2025 08:31 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,3014571,ADHYAN INFRA,28-Jul-2025 01:55 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,3009082,ALIBHA RAY,22-Jul-2025 06:48 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,3012805,ANJU GUPTA,26-Jul-2025 10:14 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,3010370,BHOJRAJ BAG (SC),25-Jul-2025 08:35 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,3007570,CHANDRAPRAKASH DANDSENA,25-Jul-2025 01:39 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,8,3014218,DEBRAJ BAG (ST),28-Jul-2025 08:50 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,9,3012429,DHIBAR DHARUA,26-Jul-2025 10:57 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,10,3014049,GUDIA RANI AGRAWAL,27-Jul-2025 10:00 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
