Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,EMD exemption allowed,Fee,,"10,610",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Const of paver road from samia road towards raj kishore roy house in ward 17,Const of paver road from samia road towards raj kishore roy house in ward 17,Please refer Tender documents. ,NA ,"10,61,017",Civil Works - Roads,NA ,Tender,90.0,45.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,Municipal Bodies||Basudevpur Municipality,BSP_2025-26_07,2025_ORULB_114987_73,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,05-Jul-2025 10:00 AM,14-Jul-2025 11:00 AM,05-Jul-2025 10:00 AM,11-Jul-2025 05:00 PM,NA ,NA ,05-Jul-2025 10:00 AM,11-Jul-2025 05:00 PM,EO,Basudevpur Municipality,1.0,ICICI BANK,AOC,Nibedita Behera,Internal,"EO,ME,JE,Acct",SUDHANSU MOHAN,04-Oct-2025 01:44 PM,techsummary_544905.pdf (8869.81 KB),Nibedita Behera,Internal,"EO,ME,JE,ACCT",SUDHANSU MOHAN,08-Oct-2025 02:34 PM,finsummary_544905.pdf (8869.81 KB),Finance,ok,SUDHANSU MOHAN,19-Jul-2025 11:24 AM,finance_544905.pdf,BOQ Comparative Chart,Municipal Bodies||Basudevpur Municipality,2025_ORULB_114987_73,BSP_2025-26_07,Const of paver road from samia road towards raj kishore roy house in ward 17,1,2994013,SASHIKANTA SETHI(S.C),INR,"1,064,325",1,2996153,AKSHAYA KUMAR MOHANTY,11-Jul-2025 01:28 PM,Accepted-AOC,OK,08-Oct-2025 02:49 PM,08-Oct-2025,"INR 1,064,325",45.0,SUDHANSU MOHAN,08-Oct-2025 02:49 PM,73.pdf (218.00 KB),OK,AOC
,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,2,2994167,Pradeep Kumar Das,INR,"1,064,325",2,2994227,Bijay Kumar Nayak,10-Jul-2025 03:24 PM,Accepted-AOC,OK,08-Oct-2025 02:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3,2994227,Bijay Kumar Nayak,INR,"1,064,325",3,2995024,Bishnu Mohan Palitta,10-Jul-2025 01:42 PM,Accepted-AOC,OK,08-Oct-2025 02:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,4,2994347,Radhakrushna Sethi,INR,"1,064,325",4,2996261,BISWANATH PANDA,11-Jul-2025 01:59 PM,Accepted-AOC,OK,08-Oct-2025 02:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,5,2994380,Rakesh Ranjan Nayak,INR,"1,064,325",5,2995764,BRAHMANANDA SAHOO,11-Jul-2025 04:16 PM,Accepted-AOC,OK,08-Oct-2025 02:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,6,2995024,Bishnu Mohan Palitta,INR,"1,064,325",6,2996400,JAGANNATH BARIK,11-Jul-2025 03:30 PM,Accepted-AOC,OK,08-Oct-2025 02:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,7,2995286,KAUSHALYA SAMAL(S.C),INR,"1,064,325",7,2995286,KAUSHALYA SAMAL(S.C),10-Jul-2025 05:18 PM,Accepted-AOC,OK,08-Oct-2025 02:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,8,2995309,Maheswar Sethi,INR,"1,064,325",8,2995309,Maheswar Sethi,10-Jul-2025 04:48 PM,Accepted-AOC,OK,08-Oct-2025 02:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,9,2995764,BRAHMANANDA SAHOO,INR,"1,064,325",9,2996193,NIRANJAN MAHAPRASAD,11-Jul-2025 01:19 PM,Accepted-AOC,OK,08-Oct-2025 02:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,10,2996153,AKSHAYA KUMAR MOHANTY,INR,"1,064,325",10,2994167,Pradeep Kumar Das,09-Jul-2025 03:21 PM,Accepted-AOC,OK,08-Oct-2025 02:49 PM,,,,,,,,AOC
