Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
RAGHUNATH BEHERA,Internal,Rahgunath BeheraJogesh Chandra SahuSuresh Chandra ChoudhuryPrasan Kumar RanaBijaya Behera,RAGHUNATH BEHERA,25-Oct-2025 12:54 PM,techsummary_538684.pdf (409.31 KB),1.0,2917741.0,LABA JENA,INR,"1,259,000.896",Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Paralakhemundi,2025_OLIC_113173_7,02/2025-26,Revival of Uppalada_III RL project undeer Gosani Block of Gajapati District,1,2921242,CHANDAN ELECTRICAL WORKS,16-May-2025 04:50 PM,Rejected-Technical,"AMONG THE BIDDERS, M/S CHANDAN ELECTRICAL WORKS HAS NOT SUBMITTED MANDATORY DOCUMENTS AS SPECIFIED IN THE DTCN ON THIS PORTAL. HENCE THEIR BID IS REJECTED FROM CONSIDERATION FOR L1 STATUS",25-Oct-2025 12:54 PM,Finance,Tender bid successfully opened.,RAGHUNATH BEHERA,17-May-2025 05:24 PM,finance_538684.pdf,BOQ Comparative Chart,RAGHUNATH BEHERA,Internal,Rahgunath BeheraJogesh Chandra SahuSuresh Chandra ChoudhuryPrasan Kumar RanaBijaya Behera,RAGHUNATH BEHERA,25-Oct-2025 12:56 PM,finsummary_538684.pdf (409.31 KB),25-Oct-2025,"INR 1,259,000.896",90.0,RAGHUNATH BEHERA,25-Oct-2025 01:05 PM,UPPALADAIII.pdf (23823.00 KB),AOC,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Paralakhemundi,02/2025-26,2025_OLIC_113173_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Engineer, L.I. Division, Paralakhemundi","Executive Engineer, L.I. Division, Paralakhemundi",Revival of Uppalada_III RL project undeer Gosani Block of Gajapati District,Revival of Uppalada_III RL project undeer Gosani Block of Gajapati District,Please refer Tender documents. ,NA ,"12,59,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,"Executive Engineer, L.I. Division, Paralakhemundi",761200.0,NA ,NA ,NA ,"Executive Engineer, L.I. Division, Paralakhemundi",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,08-May-2025 11:00 AM,17-May-2025 11:00 AM,08-May-2025 11:00 AM,16-May-2025 05:00 PM,08-May-2025 11:00 AM ,14-May-2025 05:00 PM ,08-May-2025 11:00 AM,16-May-2025 05:00 PM,"7,080",0.0,Nil,Nil,Yes,"12,590",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,2917741,LABA JENA,14-May-2025 03:18 PM,Accepted-AOC,Lowest Rate Quoted,25-Oct-2025 01:05 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2918038,SUNIL KUMAR BEHERA,14-May-2025 06:56 PM,Rejected-Technical,L2,25-Oct-2025 12:54 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC
