Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"Const. of AWC at Huditala Sahi,Ward-16","Const. of AWC at Huditala Sahi,Ward-16",Please refer Tender documents. ,NA ,"22,30,277",Civil Works - Buildings,NA ,Tender,90.0,180.0,ANANDAPUR MUNICIPALITY,758021.0,NA ,NA ,NA ,ANANDAPUR MUNICIPALITY,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,TECHNICAL,Municipal Bodies||Anandapur Municipal Council,AM-ANDP-01/2025-26,2025_ORULB_114847_19,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,01-Jul-2025 12:00 PM,14-Jul-2025 11:00 AM,01-Jul-2025 12:00 PM,11-Jul-2025 05:00 PM,NA ,NA ,01-Jul-2025 12:00 PM,11-Jul-2025 05:00 PM,"22,303",Yes,percentage,1.0%,Nil,Nil,EXECUTIVE OFFICER,ANANDAPUR MUNICIPALITY,"6,000",0.0,Nil,Nil,No,AOC,cp,Internal,,Debaprasad Bal,10-Oct-2025 04:42 PM,finsummary_544499.pdf (56.14 KB),cp,Internal,comm,Debaprasad Bal,10-Oct-2025 04:34 PM,techsummary_544499.pdf (56.14 KB),1,2995159,GOLAP SAHOO,10-Jul-2025 02:32 PM,Rejected-AOC,rejected,10-Oct-2025 04:45 PM,Municipal Bodies||Anandapur Municipal Council,2025_ORULB_114847_19,AM-ANDP-01/2025-26,"Const. of AWC at Huditala Sahi,Ward-16",1.0,2994440.0,KAPILA CHARAN MALIK,INR,"2,237,200",10-Oct-2025,"INR 2,237,200",180.0,Debaprasad Bal,10-Oct-2025 04:45 PM,19.pdf (366.00 KB),Finance,k,Debaprasad Bal,18-Jul-2025 12:37 PM,finance_544499.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,.xls,FINANCIAL,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2993947,JAGANNATH DAS,09-Jul-2025 01:03 PM,Rejected-AOC,rejected,10-Oct-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2994440,KAPILA CHARAN MALIK,10-Jul-2025 11:30 AM,Accepted-AOC,accepted,10-Oct-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2994798,LIMA MANGAL,10-Jul-2025 10:58 AM,Rejected-AOC,rejected,10-Oct-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2993861,MALAY KUMAR ROUT,09-Jul-2025 12:08 PM,Rejected-AOC,rejected,10-Oct-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2994353,PRASANNA KUMAR MISHRA,09-Jul-2025 06:02 PM,Rejected-AOC,rejected,10-Oct-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2996316,SAI SHA ENTERPRISES,11-Jul-2025 02:44 PM,Rejected-AOC,rejected,10-Oct-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2996289,SHASHIKANTA MOHAPATRA,11-Jul-2025 02:16 PM,Rejected-AOC,rejected,10-Oct-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2993595,SOUBHAGINI ROUTRAY,08-Jul-2025 06:51 PM,Rejected-AOC,rejected,10-Oct-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2994964,SOUBHAGYA RANJAN DAS,10-Jul-2025 03:38 PM,Rejected-AOC,rejected,10-Oct-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2996382,TIKI RANI PUHAN,11-Jul-2025 03:10 PM,Rejected-AOC,rejected,10-Oct-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,AOC
