Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Installing of Lan wiring and CCTV at Judicial Court Building Athagarh, in the district of Cuttack.","Installing of Lan wiring and CCTV at Judicial Court Building Athagarh, in the district of Cuttack.",Please refer Tender documents. ,NA ,"61,49,065",Electrical Works,NA ,Tender,90.0,120.0,Athagarh,754029.0,NA ,NA ,NA ,S.E. Electrical Circle (RandB) Bhubaneswar,No ,No,15-Feb-2025 05:00 PM,01-Mar-2025 11:30 AM,15-Feb-2025 05:00 PM,28-Feb-2025 05:00 PM,15-Feb-2025 05:00 PM ,21-Feb-2025 05:00 PM ,15-Feb-2025 05:00 PM,28-Feb-2025 05:00 PM,02-Apr-2025 11:30 AM,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, PAN, GSTIN, Electrical License, Affidavit and Other Documents as per DTCN.",S.E. Electrical Circle (RandB) Bhubaneswar,"S.E. Electrical Circle (RandB) Bhubaneswar, Nirman Soudha, Near Power House Square, Unit-V, 751001.",EIC-CIVIL||SE R and B Electrical,Bid Identification No.S.E.E.C (RandB) 16/2024-25,2025_EICCL_110681_5,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"61,491",No,percentage,1.0%,Nil,Nil,AOC,"S.E. Electrical Circle (RandB) Odisha, BBSR",Internal,"AEE SEEC (RandB) Odisha, Bhubaneswar, PA to SEEC (RandB) Odisha, Bhubaneswar, EE GE Sub Division, Charbatia, DAO, Charbatia (RandB) Division, Choudwar and SE Charbatia (RandB) Division, Choudwar",Nihar Chandra Naik,17-Oct-2025 11:12 AM,finsummary_530226.pdf (475.46 KB),Technical,Opened,Nihar Chandra Naik,29-Mar-2025 07:06 PM,,EIC-CIVIL||SE R and B Electrical,2025_EICCL_110681_5,Bid Identification No.S.E.E.C (RandB) 16/2024-25,"Installing of Lan wiring and CCTV at Judicial Court Building Athagarh, in the district of Cuttack.",1.0,2841494.0,MARUTI CONSTRUCTIONS,INR,"5,227,320",1,2837100,DATA LINK,26-Feb-2025 07:47 AM,Rejected-Technical,Not fulfilled the criteria as per DTCN Clause No.11(g).,29-Mar-2025 07:13 PM,17-Oct-2025,"INR 5,227,320",120.0,Nihar Chandra Naik,17-Oct-2025 11:18 AM,AOC39.pdf (205.00 KB),AOC,Finance,Opened,Nihar Chandra Naik,02-Apr-2025 11:48 AM,,BOQ Comparative Chart,1.0,Re-evaluation of bid,Re-evaluation of bid,29-Mar-2025 06:55 PM,Corrigendum.pdf ,690.9,Technical Opening,"S.E. Electrical Circle (RandB) Odisha, BBSR",Internal,"PA to SEEC (RandB) Odisha, BBSR, AEE SEEC (RandB) Odisha, BBSR, SE Charbatia (RandB) Division,Choudwar, DAO Charbatia (RandB) Division, Choudwar, EE GE Sub-Division, Choudwar.",Nihar Chandra Naik,29-Mar-2025 07:13 PM,02-Apr-2025 11:30 AM,techsummary_530226.pdf (509.35 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2841189,Debajyoti millennium pvt ltd,28-Feb-2025 03:22 PM,Rejected-AOC,OK,17-Oct-2025 11:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2841494,MARUTI CONSTRUCTIONS,28-Feb-2025 02:19 PM,Accepted-AOC,OK,17-Oct-2025 11:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2839910,M/S GIRISH CHANDRA PATRA,27-Feb-2025 01:13 PM,Rejected-Technical,Not fulfilled the criteria as per DTCN Clause No.11(e).,29-Mar-2025 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,2830584,SMART I TECHNOLOGIES,22-Feb-2025 03:33 PM,Rejected-AOC,OK,17-Oct-2025 11:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,2837932,VACRON TECHNOLOGY PRIVATE LIMITED,25-Feb-2025 11:02 PM,Rejected-AOC,OK,17-Oct-2025 11:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
