EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"48,613",No,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,As per DTCN,"EI to Provision of New Video Conferencing System, Conventional Lightning Arrester and Glow Sign Board at office of EIC RW (O) Bhubaneswar","EI to Provision of New Video Conferencing System, Conventional Lightning Arrester and Glow Sign Board at office of EIC RW (O) Bhubaneswar",Please refer Tender documents. ,NA ,"48,61,260",Electrical Works,NA ,Tender,90.0,180.0,Bhubaneswar,751022.0,NA ,NA ,NA ,E. E. R.W EL.DIVN.BBSR At- Divn. Complex Rasulgarh,No ,No,CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Bhubaneswar,EERWELBBSR 10/ 2025-26,2025_CERWI_117334_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,26-Aug-2025 12:00 PM,09-Sep-2025 01:00 PM,26-Aug-2025 12:00 PM,08-Sep-2025 05:00 PM,NA ,NA ,26-Aug-2025 12:00 PM,08-Sep-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,E. E. R.W EL.DIVN.BBSR At- Divn. Complex Rasulgarh,"Executive Engineer, R.W EL.DIVN.BBSR At- 1st floor of Divn. Complex, Rasulgarh Behind Esplanade Mall. Dist. Khurda Odisha. Pincode-751010",AOC,1,3061820,ABHILASH PRADHAN,02-Sep-2025 10:47 PM,Rejected-Technical,Due to non submission of OEM authorization,09-Oct-2025 03:32 PM,09-Oct-2025,"INR 4,132,557",180.0,Prakash Kumar Mishra,15-Oct-2025 01:30 PM,3544.pdf (378.00 KB),SBM Enterprises has deposited requisite amount of APS and ISD,"Executive Engineer, R.W EL.DIVN.BBSR",Internal,"Executive Engineer, D.A.O-II, and Estimator of R.W EL.DIVN.BBSR",Prakash Kumar Mishra,09-Oct-2025 03:32 PM,techsummary_550483.pdf (443.90 KB),"Executive Engineer, R.W EL.DIVN.BBSR",Internal,"Executive Engineer, D.A.O-II, and Estimator of R.W EL.DIVN.BBSR",Prakash Kumar Mishra,09-Oct-2025 03:35 PM,finsummary_550483.pdf (402.90 KB),CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Bhubaneswar,2025_CERWI_117334_3,EERWELBBSR 10/ 2025-26,"EI to Provision of New Video Conferencing System, Conventional Lightning Arrester and Glow Sign Board at office of EIC RW (O) Bhubaneswar",1.0,3063421.0,SBM ENTERPRISES,INR,"4,132,557",Finance,4nos bidders participated in the tender,Prakash Kumar Mishra,20-Sep-2025 01:27 PM,finance_550483.pdf,BOQ Comparative Chart,AOC
,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC,2,3069507,MINATI MAHARANA,08-Sep-2025 04:37 PM,Rejected-Technical,Due to non confirmation of OEM authorization,09-Oct-2025 03:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3063635,M/s Excel Infrastructure,04-Sep-2025 04:42 PM,Rejected-Finance,Looser on Lottery,09-Oct-2025 03:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3063421,SBM ENTERPRISES,04-Sep-2025 02:18 PM,Accepted-AOC,SBM Enterprises has deposited requisite amount of APS and ISD,15-Oct-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
