Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Reinforcement work for installation of Hatury-I and Jantaribol-I old operable LIPs of K.Nagar Block in Dhenkanal District under State Plan Grant,Reinforcement work for installation of Hatury-I and Jantaribol-I old operable LIPs of K.Nagar Block in Dhenkanal District under State Plan Grant,Please refer Tender documents. ,NA ,"13,88,157",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,60.0,Dhenkanal,759001.0,NA ,NA ,NA ,"EE, LI Division, Dhenkanal",No ,No,1.0,ICICI BANK,13-May-2025 10:00 AM,21-May-2025 10:00 AM,13-May-2025 10:00 AM,20-May-2025 05:00 PM,NA ,NA ,13-May-2025 10:00 AM,20-May-2025 05:00 PM,"7,080",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, EMD in online mode, RC, PAN, GST, Affidavit and others as per DTCN","13,881",Yes,fixed,,Nil,Nil,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Dhenkanal,EEDKL(OLIC)-01/2025-26,2025_OLIC_113323_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"EE, LI Division, Dhenkanal","EE, LI Division, Dhenkanal",AOC,1,2926434,Chandrika Nanda,20-May-2025 04:22 PM,Rejected-Finance,Not awarded in Lottery,17-Oct-2025 03:08 PM,17-Oct-2025,"INR 1,388,157",60.0,BIJAY KUMAR TARAI,17-Oct-2025 03:11 PM,tenderComm.pdf (60.00 KB),Awarded,EE,Internal,Estimator DA,BIJAY KUMAR TARAI,04-Jul-2025 04:28 PM,techsummary_539174.pdf (60.04 KB),Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Dhenkanal,2025_OLIC_113323_11,EEDKL(OLIC)-01/2025-26,Reinforcement work for installation of Hatury-I and Jantaribol-I old operable LIPs of K.Nagar Block in Dhenkanal District under State Plan Grant,EE,Internal,"DA, Estimator",BIJAY KUMAR TARAI,17-Oct-2025 03:08 PM,finsummary_539174.pdf (60.04 KB),Finance,Opened,BIJAY KUMAR TARAI,21-May-2025 09:29 PM,finance_539174.pdf,BOQ Comparative Chart,1.0,2925607.0,saumendu sutar,INR,"1,180,072.27",AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2924085,Golekha Bihari Aich,19-May-2025 11:01 PM,Rejected-Finance,Not awarded in Lottery,17-Oct-2025 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2925749,M/S. RASHMIKANTA JENA,19-May-2025 09:31 PM,Rejected-Finance,Not awarded in Lottery,17-Oct-2025 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2926442,PRANATI PATTANAYAK,20-May-2025 04:44 PM,Rejected-Finance,Not awarded in Lottery,17-Oct-2025 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2925607,saumendu sutar,20-May-2025 03:24 PM,Accepted-AOC,Awarded,17-Oct-2025 03:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
