Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
DY. Manager MM,Internal,"GM FIN, Mgr DO, IC MKTG, IC HR",Sudhir Ranjan Mallik,06-Oct-2025 10:25 AM,techsummary_552710.pdf (75.31 KB),1.0,3093261.0,MANISHA SOFTCON,23-Sep-2025 06:17 AM,Rejected-Finance,L2 RATE,06-Oct-2025 10:27 AM,06-Oct-2025,"INR 4,160,000",180.0,Sudhir Ranjan Mallik,06-Oct-2025 10:30 AM,coalpo.pdf (1891.00 KB),1.0,3090098.0,M/S SANJUKTA MOHANTY,INR,"5,200",Finance,FOR TECHNICAL EVALUATION,Sudhir Ranjan Mallik,06-Oct-2025 10:22 AM,,BOQ Comparative Chart,DY. Manager MM,Internal,"GM FIN, Mgr DO, IC MKTG, IC HR",Sudhir Ranjan Mallik,06-Oct-2025 10:27 AM,finsummary_552710.pdf (75.31 KB),Odisha State Co. Milk Producers Federation Ltd.,2025_OMFED_118083_1,MM/113/AT/ 2024-2025/31,Supply of Coal (G-12),AOC,Supply of Coal (G-12),supply of Coal,Please refer Tender Document ,NA ,"45,00,000",Miscellaneous Goods,NA ,Tender,180.0,180.0,SAMBALPUR,768025.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,16-Sep-2025 10:00 AM,23-Sep-2025 03:00 PM,16-Sep-2025 10:00 AM,23-Sep-2025 02:00 PM,NA ,NA ,16-Sep-2025 10:00 AM,23-Sep-2025 02:00 PM,590.0,0.0,Nil,Nil,No,Odisha State Co. Milk Producers Federation Ltd.,MM/113/AT/ 2024-2025/31,2025_OMFED_118083_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,"1,00,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Managing Director,"D2, Sahid Nagar, BBSR",1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate",AOC
,,,,,,2.0,3090098.0,M/S SANJUKTA MOHANTY,20-Sep-2025 08:36 PM,Accepted-AOC,L1 PARTY,06-Oct-2025 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.pdf,Other documents as per DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,AOC
