S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
1.0,2934166.0,M/S Maa Durga Agancy,INR,"568,631",Finance,Open Bid,SRIKANTA ROUT,11-Jun-2025 11:57 AM,,BOQ Comparative Chart,S N Tripathy,Internal,"S Rout, R C Beshra",Surya Narayan Tripathy,15-Sep-2025 05:35 PM,finsummary_539659.pdf (470.63 KB),Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Bargarh,2025_OLIC_113447_71,EE/OLIC/BGH-01/2025-26,Execution of Reinforcement work of Mundhela-I R.L. Project under Paikmal Block in Bargarh District,S N Tripathy,Internal,"S Rout, R C Beshra",Surya Narayan Tripathy,10-Sep-2025 06:13 PM,techsummary_539659.pdf (470.63 KB),14-Oct-2025,"INR 568,631",60.0,Surya Narayan Tripathy,14-Oct-2025 11:16 AM,1023MaaDrugaAgency.pdf (320.00 KB),Awarded Bidder,1,2941659,DEBANAND BARIHA,30-May-2025 09:31 AM,Rejected-Technical,Unsuccessful bidder,10-Sep-2025 06:13 PM,AOC,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Bargarh,EE/OLIC/BGH-01/2025-26,2025_OLIC_113447_71,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Execution of Reinforcement work of Mundhela-I R.L. Project under Paikmal Block in Bargarh District,Irrigation work,Please refer Tender documents. ,NA ,"6,68,899",Civil Works - Lift Irrigation Schemes,NA ,Tender,60.0,60.0,Bargarh,768028.0,NA ,NA ,NA ,"O/o the Executive Engineer, L.I. Division, Bargarh",No ,No,"6,689",Yes,percentage,1.0%,Nil,Nil,"4,720",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate, Affidavit, and other as per DTCN",1.0,Date Extended for participate and other clause Modified,Date,,"Executive Engineer, L.I. Division, Bargarh","O/o the Executive Engineer, L.I. Division, Bargarh",17-May-2025 10:00 AM,31-May-2025 11:00 AM,17-May-2025 10:00 AM,30-May-2025 05:00 PM,17-May-2025 10:00 AM ,29-May-2025 05:00 PM ,17-May-2025 10:00 AM,30-May-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2933675,JUDHISTIR BARIHA,28-May-2025 11:13 PM,Rejected-Technical,Unsuccessful bidder,10-Sep-2025 06:13 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2931173,KHARABELA KHAMARI,27-May-2025 04:57 PM,Rejected-Technical,Unsuccessful bidder,10-Sep-2025 06:13 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2932057,MOHAMMED SALMAN,27-May-2025 06:49 PM,Rejected-Technical,Unsuccessful bidder,10-Sep-2025 06:13 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2934166,M/S Maa Durga Agancy,30-May-2025 03:30 AM,Accepted-AOC,Awarded Bidder,14-Oct-2025 11:16 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2936907,M/S SAI BALAJI CONSTRUCTION,29-May-2025 07:21 AM,Rejected-Technical,Unsuccessful bidder,10-Sep-2025 06:13 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2938804,NARAYAN SUBUDHI,28-May-2025 06:26 PM,Rejected-Technical,Unsuccessful bidder,10-Sep-2025 06:13 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
