Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION Ltd.,UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012",1.0,ICICI BANK,04-Jul-2025 10:00 AM,02-Aug-2025 03:30 PM,04-Jul-2025 10:00 AM,02-Aug-2025 03:00 PM,04-Jul-2025 10:00 AM ,11-Jul-2025 05:30 PM ,04-Jul-2025 10:00 AM,02-Aug-2025 03:00 PM,18-Aug-2025 03:30 PM,ODISHA CONSTRUCTION CORPORATION LTD,Bid ID - OCCL_OIIPCRA_CL_III_01/2025-26,2025_OCCL_115066_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"9,55,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,EPF registration certificate,Valid OCC Ltd enlistment certificate and EMD (Mandatory) etc.",0.0,Nil,Nil,No,e-procurementNotice No.- 15/OCCL/2025-26 (on-line),TANK IMPROVEMENT/ RENOVATION/ MODERNISATION WORKS OF 22 (Twenty Two) Minor Irrigation Projects in Boudh and GANJAM District under OIIPCRA Scheme (CLUSTER-III).,AS PER DTCN. ,NA ,"9,54,19,910",Civil Works - Others,NA ,Tender,90.0,510.0,"Boudh and Ganjam District, Odisha",762014.0,CONFERENCE HALL OF OCC LTD. ,"ODISHA CONSTRUCTION CORPORATION Ltd.,UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012 ",14-Jul-2025 11:30 AM ,HEAD OFFICE OCCL,No ,No,AOC,ODISHA CONSTRUCTION CORPORATION LTD,2025_OCCL_115066_1,Bid ID - OCCL_OIIPCRA_CL_III_01/2025-26,e-procurementNotice No.- 15/OCCL/2025-26 (on-line),1.0,3020849.0,SHIVAJYOTI CONPRO PVT. LTD.,INR,"95,300,167",MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,16-Aug-2025 10:07 PM,18-Aug-2025 03:30 PM,techsummary_545001.pdf (95.09 KB),09-Oct-2025,"INR 95,419,910",510.0,Pratap Chandra Chaudhury,09-Oct-2025 01:35 PM,TSI_CL_III.pdf (613.00 KB),AOC,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,09-Oct-2025 01:33 PM,finsummary_545001.pdf (612.84 KB),Technical,Opened Successfully.,Pratap Chandra Chaudhury,02-Aug-2025 03:53 PM,,1.0,3020849.0,SHIVAJYOTI CONPRO PVT. LTD.,02-Aug-2025 01:03 PM,Accepted-AOC,L1 BIDDER.,09-Oct-2025 01:36 PM,Finance,Opened Successfully.,Pratap Chandra Chaudhury,18-Aug-2025 03:53 PM,,BOQ Comparative Chart,AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN.,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
