Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
"Poonam Mahapatra,BDO,Chilika",Internal,,POONAM MAHAPATRA,11-Jul-2025 01:13 PM,techsummary_544384.pdf (468.64 KB),07-Aug-2025,"INR 2,016,077.23",180.0,POONAM MAHAPATRA,15-Oct-2025 04:19 PM,gplfbadkul.pdf (602.00 KB),Contract value is excluded GST,1,2995131,ANANTA PRASAD SETHI,10-Jul-2025 02:41 PM,Accepted-AOC,L1 bidder,15-Oct-2025 04:19 PM,Finance,admitted,POONAM MAHAPATRA,11-Jul-2025 12:22 PM,finance_544384.pdf,BOQ Comparative Chart,1.0,2995131.0,ANANTA PRASAD SETHI,INR,"2,016,077.23",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||CHILIKA Block,2025_PRCHK_114802_3,01/CPS/2025-26,Construction of GPLF Office Building with Market Complex at Badkul GP Chliika Block,"Poonam Mahapatra,BDO,Chilika",Internal,,POONAM MAHAPATRA,11-Jul-2025 01:31 PM,finsummary_544384.pdf (468.64 KB),AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||CHILIKA Block,01/CPS/2025-26,2025_PRCHK_114802_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,26-Jun-2025 11:00 AM,11-Jul-2025 11:00 AM,26-Jun-2025 11:00 AM,10-Jul-2025 05:00 PM,26-Jun-2025 11:00 AM ,10-Jul-2025 05:00 PM ,26-Jun-2025 11:00 AM,10-Jul-2025 05:00 PM,Construction of GPLF Office Building with Market Complex at Badkul GP Chliika Block,Construction of GPLF Office Building with Market Complex at Badkul GP Chliika Block,Please refer Tender documents. ,NA ,"22,39,837",Civil Works - Buildings,NA ,Tender,120.0,180.0,CHILIKA BLOCK,752034.0,NA ,NA ,NA ,CHILIKA BLOCK OFFICE,No ,No,"7,080",Nil,Nil,No,BDO CHILIKA,"AT/PO-GANGADHARPUR,DIST-KHORDHA,PIN-752034","22,398",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"EMD, PAPER COST AND ALL OTHER DOCUMENTS AS PER DTCN",1,ICICI BANK,AOC
,,,,,,,,,,,,,2,2985370,SANJAY KUMAR PALAI,09-Jul-2025 08:01 PM,Rejected-AOC,L2 bidder,15-Oct-2025 04:19 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITES,2,ICICI NEFT/RTGS,AOC
