Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"10,000",0.0,Nil,Nil,No,EIC-CIVIL,C.E. (B) - 41 / 2023-24,2023_EICCL_97150_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,16-Nov-2023 06:55 PM,01-Dec-2023 11:30 AM,16-Nov-2023 06:55 PM,30-Nov-2023 05:00 PM,NA ,NA ,16-Nov-2023 06:55 PM,30-Nov-2023 05:00 PM,03-Jan-2024 11:30 AM,"Chief Engineer, Buildings, Odisha, Bhubaneswar","O/o. the E.I.C. (Civil), Odisha, Unit-V, Nirman Soudha, Bhubaneswar.",1.0,ICICI BANK,Construction of 50 Bedded Integrated Ayush Hospital and Staff Quarters at Balasore for the year 2023-24.,Construction of 50 Bedded Integrated Ayush Hospital and Staff Quarters at Balasore for the year 2023-24.,Please refer Tender documents. ,NA ,"11,61,91,415",Civil Works - Buildings,NA ,Tender,90.0,547.0,BALASORE,756001.0,NA ,NA ,NA ,"O/o. the E.I.C. (Civil), Odisha, Bhubaneswar",No ,No,"11,62,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Paper Cost and EMD Online, PAN, GSTIN, Affidavit, Regd. Certificate and other Documents as per DTCN.",AOC,Sri V V Yadav Principal Secy Works Dept Odisha,Internal,Sri D Behera CE Buildings Odisha Sri H K Jena Addl Secy Finance Dept Sri B Mallick Dy Secy Law Dept Sri S Dhal FA cum Special Secy Works Dept Odisha,Dukhabandhu Behera,06-Feb-2024 07:07 PM,finsummary_474401.pdf (489.55 KB),04-Oct-2025,"INR 104,583,893",547.0,Priyabrata Samantara,04-Oct-2025 07:19 PM,AOC_Balasore.pdf (865.00 KB),AOC,Technical,Opening,Dukhabandhu Behera,01-Dec-2023 12:39 PM,,1,2338843,ARUN KUMAR NAYAK,30-Nov-2023 12:02 PM,Rejected-Technical,Disqualified,01-Jan-2024 02:12 PM,Finance,Opening,Dukhabandhu Behera,03-Jan-2024 02:17 PM,,BOQ Comparative Chart,EIC-CIVIL,2023_EICCL_97150_1,C.E. (B) - 41 / 2023-24,Construction of 50 Bedded Integrated Ayush Hospital and Staff Quarters at Balasore for the year 2023-24.,1.0,2340425.0,sumanta kumar saw,INR,"104,583,893",Er M R Misra EIC Civil Odisha,Internal,Er D Behera CE Buildings IC Er B K Nayak ACE Buildings Odisha Smt P Samal Financial Advisor,Dukhabandhu Behera,01-Jan-2024 02:12 PM,03-Jan-2024 11:30 AM,techsummary_474401.pdf (1391.51 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,2,2336728,Pravat Kumar Biswal,30-Nov-2023 04:21 PM,Rejected-Finance,L3,06-Feb-2024 07:07 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2339973,Raghunath Panda,30-Nov-2023 04:26 PM,Rejected-Technical,Disqualified,01-Jan-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2339144,Ravi Realcons Private Limited,30-Nov-2023 12:20 PM,Rejected-Finance,L4,06-Feb-2024 07:07 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2335566,ROUTRAY DEVELOPER,27-Nov-2023 06:57 PM,Rejected-Technical,Disqualified,01-Jan-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2338796,S S CONSTRUCTION CO,30-Nov-2023 12:52 PM,Rejected-AOC,L2,04-Oct-2025 07:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,2340425,sumanta kumar saw,30-Nov-2023 04:26 PM,Accepted-AOC,L1,04-Oct-2025 07:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
