Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN","11,800",Nil,Nil,No,"3,99,000",Yes,fixed,,Nil,Nil,05-Aug-2025 11:00 AM,29-Aug-2025 12:30 PM,05-Aug-2025 11:00 AM,25-Aug-2025 05:00 PM,05-Aug-2025 11:00 AM ,11-Aug-2025 05:00 PM ,05-Aug-2025 11:00 AM,25-Aug-2025 05:00 PM,13-Sep-2025 12:30 PM,1.0,ICICI BANK,"Improvement of Water Supply System and Laying of distribution water supply pipeline in newly developed areas of Zone No.36 and 41, 45 and 46 under CMC","Improvement of Water Supply System and Laying of distribution water supply pipeline in newly developed areas of Zone No.36 and 41, 45 and 46 under CMC",Please refer Tender documents. ,NA ,"3,99,00,000",Civil Works - Water Works,NA ,Tender,120.0,270.0,Cuttack,753001.0,NA ,NA ,NA ,Bhubaneswar,No ,No,Managing Director,"The Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444",WATCO Bhubaneswar,WATCO (W)-12(04)/2025-26 Dtd.25.07.2025,2025_WATCO_116374_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,29-Oct-2025,"INR 33,918,339",270.0,JAYALAXMI BISWAL,29-Oct-2025 03:26 PM,AOC.PDF (1680.00 KB),1,3046911,ASISH KUMAR MOHANTY,24-Aug-2025 08:38 PM,Rejected-AOC,Not a lowest bidder,29-Oct-2025 03:26 PM,Finance,Five no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,13-Sep-2025 01:41 PM,,BOQ Comparative Chart,Managing Director,Internal,,JAYALAXMI BISWAL,12-Sep-2025 01:38 PM,13-Sep-2025 12:30 PM,techsummary_548132.pdf (1963.41 KB),Managing Director,Internal,,JAYALAXMI BISWAL,29-Oct-2025 03:22 PM,finsummary_548132.pdf (706.02 KB),Technical,Six no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,30-Aug-2025 10:56 AM,,WATCO Bhubaneswar,2025_WATCO_116374_1,WATCO (W)-12(04)/2025-26 Dtd.25.07.2025,"Improvement of Water Supply System and Laying of distribution water supply pipeline in newly developed areas of Zone No.36 and 41, 45 and 46 under CMC",1.0,3035397.0,RAKESH KUMAR KHANDUAL,INR,"33,918,339",AOC
,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,3047461,BALAJI SOLAR SYSTEMS,25-Aug-2025 01:46 PM,Rejected-AOC,Not a lowest bidder,29-Oct-2025 03:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3033797,BISWAJIT SAHU,13-Aug-2025 11:58 AM,Rejected-AOC,Not a lowest bidder,29-Oct-2025 03:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3048349,JRCC Infra LLP,25-Aug-2025 04:25 PM,Rejected-AOC,Not a lowest bidder,29-Oct-2025 03:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3035397,RAKESH KUMAR KHANDUAL,16-Aug-2025 08:38 AM,Accepted-AOC,Lowest bidder in Lottery,29-Oct-2025 03:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,3040942,Rashmi Rekha Dash,19-Aug-2025 09:49 AM,Rejected-Technical,Technically disqualified,12-Sep-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
