Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
18-Jul-2025 10:00 AM,16-Aug-2025 03:30 PM,18-Jul-2025 10:00 AM,16-Aug-2025 03:00 PM,18-Jul-2025 10:00 AM ,25-Jul-2025 05:30 PM ,18-Jul-2025 10:00 AM,16-Aug-2025 03:00 PM,26-Aug-2025 04:00 PM,0.0,Nil,Nil,No,"8,33,000",No,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,EPF registration certificate,Valid OCC Ltd enlistment certificate and EMD (Mandatory) etc.",ODISHA CONSTRUCTION CORPORATION LTD,Bid ID - OCCL_DES_CL_VI/2025-26,2025_OCCL_115706_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,e-procurement Notice No.- 18/OCCL/2025-26(on-line),Desilting of Reservoir Basin of 17 Nos. of MIPs in Kalahandi and Nabarangpur District (Cluster-VI) under OIIPCRA Scheme.,AS PER DTCN. ,NA ,"8,33,00,000",Civil Works - Others,NA ,Tender,90.0,510.0,"Kalahandi and Nabarangpur District , Odisha",764059.0,CONFERENCE HALL OF OCC LTD. ,"ODISHA CONSTRUCTION CORPORATION Ltd.,UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012 ",28-Jul-2025 11:30 AM ,"HEAD OFFICE, OCCL",No ,No,MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION Ltd.,UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012",AOC,Technical,Opened Successfully.,Pratap Chandra Chaudhury,16-Aug-2025 03:58 PM,,1,3036937,BALARAM DALAI,15-Aug-2025 02:16 PM,Rejected-Finance,L6 BIDDER.,27-Oct-2025 02:07 PM,Finance,Opened Successfully.,Pratap Chandra Chaudhury,26-Aug-2025 04:19 PM,,BOQ Comparative Chart,27-Oct-2025,"INR 83,300,000",510.0,Pratap Chandra Chaudhury,27-Oct-2025 02:12 PM,DES_CL_VI.pdf (8267.00 KB),AOC,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,27-Oct-2025 02:07 PM,finsummary_546400.pdf (8267.16 KB),MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,25-Aug-2025 09:29 PM,26-Aug-2025 04:00 PM,techsummary_546400.pdf (311.28 KB),1.0,3037013.0,SUSANTA KUMAR BADHAI,INR,"66,970,491",ODISHA CONSTRUCTION CORPORATION LTD,2025_OCCL_115706_1,Bid ID - OCCL_DES_CL_VI/2025-26,e-procurement Notice No.- 18/OCCL/2025-26(on-line),AOC
,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other documents as per DTCN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2,3036377,R.B.S Constructions,16-Aug-2025 02:36 PM,Rejected-Finance,L4 BIDDER.,27-Oct-2025 02:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,3,3035838,SHIVAJYOTI CONPRO PVT. LTD.,15-Aug-2025 05:59 PM,Rejected-Finance,L5 BIDDER.,27-Oct-2025 02:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,4,3037330,SRI JITENDRA KUMAR NAYAK,15-Aug-2025 08:09 PM,Rejected-Finance,L2 BIDDER.,27-Oct-2025 02:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,5,3037013,SUSANTA KUMAR BADHAI,16-Aug-2025 02:02 PM,Accepted-AOC,L1 SUCCESSFUL BIDDER.,27-Oct-2025 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,6,3033292,THAKUR BUILDTECH PRIVATE LIMITED,16-Aug-2025 12:50 PM,Rejected-Finance,L3 BIDDER.,27-Oct-2025 02:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
