Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"SE,DAO,AEE",Internal,,Jyotiprakash Panda,12-Sep-2025 01:56 PM,techsummary_551096.pdf (125.28 KB),1,3071540,ANANTA PRASAD NAYAK,10-Sep-2025 01:22 PM,Rejected-AOC,Not qualified for Lucky draw,09-Oct-2025 07:41 PM,09-Oct-2025,"INR 1,695,278.83",30.0,Jyotiprakash Panda,09-Oct-2025 07:41 PM,326.pdf (155.00 KB),1.0,3072489.0,MONALI PRAVA MUNDA,INR,"1,441,156.53",Finance,CS,Jyotiprakash Panda,12-Sep-2025 01:52 PM,finance_551096.pdf,BOQ Comparative Chart,"SE,DAO,AEE",Internal,,Jyotiprakash Panda,09-Oct-2025 07:37 PM,finsummary_551096.pdf (93.74 KB),EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BALASORE,2025_EICCL_117581_9,SE(RandB)BLS-Divn-1-24/2025-26,"Repair to Salt Road from Balasore to Gud from 13.00 km to 13.600 km and 14.400 km to 16.00 km such as berm cleaning, pot hole repair with BUSG, PMC and Seal Coat in the Dist. Of Balasore for the year 2025-26",AOC,1.0,ICICI BANK,"17,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"EMD, GSTIN, Valid RC, Affidavit and other connected documents as per DTCN","6,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BALASORE,SE(RandB)BLS-Divn-1-24/2025-26,2025_EICCL_117581_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,03-Sep-2025 10:00 AM,11-Sep-2025 10:00 AM,03-Sep-2025 10:00 AM,10-Sep-2025 04:00 PM,NA ,NA ,03-Sep-2025 10:00 AM,10-Sep-2025 04:00 PM,Superintending Engineer,"At-Padhuanpada,Dist-Balasore","Repair to Salt Road from Balasore to Gud from 13.00 km to 13.600 km and 14.400 km to 16.00 km such as berm cleaning, pot hole repair with BUSG, PMC and Seal Coat in the Dist. Of Balasore for the year 2025-26","Repair to Salt Road from Balasore to Gud from 13.00 km to 13.600 km and 14.400 km to 16.00 km such as berm cleaning, pot hole repair with BUSG, PMC and Seal Coat in the Dist. Of Balasore for the year 2025-26",Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,30.0,Balasore,756001.0,"Superintending Engineer, Balasore(R and B)Divisio ","At-Padhuanpada,Dist-Balasore ",03-Sep-2025 10:00 AM ,"Superintending Engineer, Balasore(R and B)Divisio",No ,No,AOC
,,,,,,2,3070126,BIPLAB KUMAR SARANGI,09-Sep-2025 11:29 AM,Rejected-AOC,Not qualified for Lucky draw,09-Oct-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3073628,HARISH CHANDRA ACHARYA,10-Sep-2025 02:59 PM,Rejected-AOC,Not qualified for Lucky draw,09-Oct-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3064096,HARISH CHANDRA MAJHI,10-Sep-2025 01:09 PM,Rejected-AOC,Not qualified for Lucky draw,09-Oct-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3072685,LIPSA PRAVA SHAW,10-Sep-2025 12:20 PM,Rejected-AOC,Not qualified for Lucky draw,09-Oct-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3073239,MADAN BEHERA,10-Sep-2025 12:22 PM,Rejected-AOC,Not qualified for Lucky draw,09-Oct-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3067849,MAHASWETA MALIK,07-Sep-2025 08:16 PM,Rejected-AOC,Not qualified for Lucky draw,09-Oct-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3064156,MANORANJAN BEHERA,09-Sep-2025 03:48 PM,Rejected-AOC,Not qualified for Lucky draw,09-Oct-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3072489,MONALI PRAVA MUNDA,10-Sep-2025 02:01 PM,Accepted-AOC,Lucky draw winner,09-Oct-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3072186,PRAJNA PARAMITA BARIK,09-Sep-2025 04:04 PM,Rejected-AOC,Not qualified for Lucky draw,09-Oct-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
