Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Municipal Bodies||Brahmapur Municipal Corporation,BMC(BAM)/ 304/2025/2026,2025_ORULB_113433_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Const. Of Community Center near Pattusali welfare Association at Panchudebalaya Street in ward no. 14,Const. Of Community Center near Pattusali welfare Association at Panchudebalaya Street in ward no. 14,Please refer tender documents ,NA ,"4,23,108",Civil Works - Others,NA ,Tender,90.0,60.0,"Berhampur Municipal Corporation, Berhampur",760002.0,NA ,NA ,NA ,"Berhampur Municipal Corporation, Berhampur",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, AFFIDAVIT, REGISTRTION, BID COST, EMD ETC AS PER DTCN","2,360",0.0,Nil,Nil,No,"4,231",Yes,fixed,,Nil,Nil,17-May-2025 03:00 PM,03-Jun-2025 11:30 AM,17-May-2025 03:00 PM,02-Jun-2025 05:00 PM,17-May-2025 03:00 PM ,28-May-2025 02:00 PM ,17-May-2025 03:00 PM,02-Jun-2025 05:00 PM,"Commissioner,","Berhampur Municipal Corporation, Berhampur",AOC,1,2948559,NILAKANTHA BEHERA,02-Jun-2025 01:53 PM,Rejected-Finance,Rejected,16-Oct-2025 11:20 AM,16-Oct-2025,"INR 423,108.46",60.0,Susanta Dung Dung,16-Oct-2025 11:24 AM,304_2_1.pdf (827.00 KB),As per estimated rate,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Susanta Dung Dung,16-Oct-2025 11:11 AM,techsummary_539673.pdf (505.04 KB),Municipal Bodies||Brahmapur Municipal Corporation,2025_ORULB_113433_2,BMC(BAM)/ 304/2025/2026,Const. Of Community Center near Pattusali welfare Association at Panchudebalaya Street in ward no. 14,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Susanta Dung Dung,16-Oct-2025 11:20 AM,finsummary_539673.pdf (1133.60 KB),Finance,Admitted,Susanta Dung Dung,03-Jun-2025 01:36 PM,finance_539673.pdf,BOQ Comparative Chart,1.0,2947032.0,PRAVIN KUMAR PATRO,INR,"406,184.12",AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,AOC,2,2948627,PRATIK RAUT,02-Jun-2025 02:10 PM,Rejected-Finance,Rejected,16-Oct-2025 11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2947032,PRAVIN KUMAR PATRO,01-Jun-2025 06:27 PM,Accepted-AOC,Accepted,16-Oct-2025 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
