Name,Address,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
EXECUTIVE OFFICER NAC DIGAPAHANDI,NAC OFFICE DIGAPAHANDI GANJAM,1.0,ICICI BANK,1.0,Corrigendum on Technical Evaluation,Technical Bid,,"1,18,329",Yes,fixed,,Nil,Nil,07-Mar-2025 02:30 PM,26-Mar-2025 11:00 AM,07-Mar-2025 02:30 PM,21-Mar-2025 05:30 PM,07-Mar-2025 02:30 PM ,11-Mar-2025 05:30 PM ,07-Mar-2025 02:30 PM,21-Mar-2025 05:30 PM,19-Apr-2025 09:00 AM,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMETS,"Supply of manpower towards privatization of sanitation in all Wards(Except Ward No 3 and 4)of Digapahandi, Ganjam","Supply of manpower towards privatization of sanitation in all Wards(Except Ward No 3 and 4)of Digapahandi, Ganjam",Please refer Tender documents. ,NA ,"1,18,32,840",Human Resources Supply,NA ,Tender,90.0,365.0,NAC DIGAPAHANDI,761012.0,NAC OFFICE DIGAPAHANDI ,"NAC OFFICE DIGAPAHANDI, GANJAM ",12-Mar-2025 11:00 AM ,NAC OFFICE DIGAPAHANDI,No ,No,Municipal Bodies||Digapahandi NAC,DIGNAC-05/2024-25,2025_ORULB_111252_1,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,AOC,1,2863859,G.MANJU SERVICES PRIVATE LIMITED,21-Mar-2025 04:31 PM,Rejected-AOC,RJECTED,04-Oct-2025 01:22 PM,15-May-2025,"INR 12,288,254",365.0,Rasmi Rani Nahak,04-Oct-2025 01:22 PM,1029_LOA_sanitation.pdf (696.00 KB),"Letter of Acceptance-cum-Notice to Proceed for the Work,""Supply of manpower towards privatization of sanitation in all wards(except ward no-3 & a)of Digapahandi, Ganjan{'.",Chirperson,Internal,EO AE JE JSE ACCOUNTANT,Mamata Kumari Panda,17-Apr-2025 02:22 PM,19-Apr-2025 09:00 AM,techsummary_532513.pdf (1770.59 KB),Finance,"Out of 4 nos of bidders, one bidder rejected and 3nos of bidders are qualified for financial evaluation",Mamata Kumari Panda,07-May-2025 01:40 PM,finance_532513.pdf,BOQ Comparative Chart,Technical,5 nos of bidders are participated.,Mamata Kumari Panda,17-Apr-2025 02:07 PM,,Municipal Bodies||Digapahandi NAC,2025_ORULB_111252_1,DIGNAC-05/2024-25,"Supply of manpower towards privatization of sanitation in all Wards(Except Ward No 3 and 4)of Digapahandi, Ganjam",CHAIRPERSON NAC DIGAPAHANDI,Internal,EO AE JE JSE JR. ASST ACCOUNTANT,Mamata Kumari Panda,08-May-2025 07:54 AM,finsummary_532513.pdf (1496.48 KB),1.0,2859412.0,PRATYUSH,INR,"12,288,254",AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2854897,NISCHINT MULTISERVICE PVT. LTD.,19-Mar-2025 06:31 PM,Rejected-AOC,REJECTED,04-Oct-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2859412,PRATYUSH,21-Mar-2025 04:06 PM,Accepted-AOC,ACCEPTED,04-Oct-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2863139,SURENDRA BARIK INFRASERVICE PRIVATE LIMITED,21-Mar-2025 03:43 PM,Rejected-Technical,Rejected,17-Apr-2025 02:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2862985,SWARNADEVI AGENCY,21-Mar-2025 05:08 PM,Rejected-Finance,REJECTED,08-May-2025 07:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
