EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"37,000",Yes,fixed,,Nil,Nil,"6,000",Nil,Nil,No,"Block Development Officer, Junagarh","O/o Panchayat Samiti, Junagarh",1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, PAN, GST, No Relation certificate",06-Jun-2025 11:00 AM,24-Jun-2025 11:00 AM,06-Jun-2025 11:00 AM,23-Jun-2025 05:00 PM,06-Jun-2025 11:00 AM ,11-Jun-2025 05:00 PM ,06-Jun-2025 11:00 AM,23-Jun-2025 05:00 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||JUNAGARH Block,PS-JNG-T-1/2025-26,2025_PRDJH_114226_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Pandra Mali Samaj Bhawan at Junagarh,Building work,Please refer Tender documents. ,NA ,"36,66,757",Civil Works - Buildings,NA ,Tender,90.0,180.0,Junagarh,766014.0,NA ,NA ,NA ,"O/o Panchayat Samiti, Junagarh",No ,No,1.0,ICICI BANK,AOC,1,2975706,ADITYA KUMAR MISHRA,21-Jun-2025 07:38 PM,Accepted-AOC,Qualified,30-Oct-2025 05:07 PM,30-Oct-2025,"INR 3,117,110",180.0,Sujit Kumar Bhuyan,30-Oct-2025 05:07 PM,PandraMaliSamaj.pdf (390.00 KB),"Block Development Officer, Junagarh",Internal,,Sujit Kumar Bhuyan,30-Oct-2025 04:59 PM,techsummary_542228.pdf (390.03 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||JUNAGARH Block,2025_PRDJH_114226_1,PS-JNG-T-1/2025-26,Construction of Pandra Mali Samaj Bhawan at Junagarh,"Block Development Officer, Junagarh",Internal,,Sujit Kumar Bhuyan,30-Oct-2025 05:05 PM,finsummary_542228.pdf (390.03 KB),Finance,11 nos. bidder participated,Debasis Kar,24-Jun-2025 12:05 PM,,BOQ Comparative Chart,1.0,2975706.0,ADITYA KUMAR MISHRA,INR,"3,117,110",AOC
,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,2978270,GITANJALI MEHER,23-Jun-2025 01:48 PM,Rejected-Finance,Disqualified,30-Oct-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2974773,MAHENDRA NAIK,20-Jun-2025 10:51 AM,Rejected-Finance,Disqualified,30-Oct-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2968059,Manaranjan Behera,16-Jun-2025 09:16 AM,Rejected-Finance,Disqualified,30-Oct-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2978228,NIKHIL AGRAWAL,23-Jun-2025 01:29 PM,Rejected-Finance,Disqualified,30-Oct-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2977846,PARESWAR PRADHANI,23-Jun-2025 07:31 AM,Rejected-Finance,Disqualified,30-Oct-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2978350,RASHMI RANJAN JENA,23-Jun-2025 02:57 PM,Rejected-Finance,Disqualified,30-Oct-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2978230,SHIVRAM MEHER,23-Jun-2025 01:38 PM,Rejected-Finance,Disqualified,30-Oct-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2977924,Sobhabati Meher,23-Jun-2025 09:19 AM,Rejected-Finance,Disqualified,30-Oct-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2978087,SUKADHAR MEHER,23-Jun-2025 12:06 PM,Rejected-Finance,Disqualified,30-Oct-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,2978373,SUSANTA KUMAR BODKIA,23-Jun-2025 03:28 PM,Rejected-Finance,Disqualified,30-Oct-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
