Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,TENDER OPENED,PADMINI MEHER,19-Mar-2025 03:59 PM,finance_531267.pdf,BOQ Comparative Chart,1.0,2850629.0,CHANDRABHANU BEHERA,INR,"2,246,877.73",Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_110858_15,29/SMC_SBP/2024-25,Contruction of paver road from Indrajit house to main road Housing board colony and at Housing board colony W.No-23,1,2850629,CHANDRABHANU BEHERA,11-Mar-2025 02:11 PM,Accepted-AOC,successful,13-Oct-2025 10:22 AM,13-Oct-2025,"INR 2,246,877.73",90.0,PADMINI MEHER,13-Oct-2025 10:22 AM,29smc15.pdf (100.00 KB),"DEE,EE,AO,DC,COMMISSIONER,SMC","Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,13-Oct-2025 10:17 AM,techsummary_531267.pdf (99.63 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,13-Oct-2025 10:19 AM,finsummary_531267.pdf (99.63 KB),AOC,Municipal Bodies||Sambalpur Municipal Corporation,29/SMC_SBP/2024-25,2025_ORULB_110858_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,28-Feb-2025 11:00 AM,12-Mar-2025 11:00 AM,28-Feb-2025 11:00 AM,11-Mar-2025 05:00 PM,NA ,NA ,28-Feb-2025 11:00 AM,11-Mar-2025 05:00 PM,"COMMISSIONER,SMC","SAMBALPUR MUNICIPAL CORPORATION, DURGAPALI, 768006",Contruction of paver road from Indrajit house to main road Housing board colony and at Housing board colony W.No-23,Contruction of paver road from Indrajit house to main road Housing board colony and at Housing board colony W.No-23,Please refer Tender documents. ,NA ,"22,46,878",Civil Works - Others,NA ,Tender,120.0,90.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,"6,000",0.0,Nil,Nil,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN","22,469",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,2850655,JYOTISH KUMAR MAJHI,11-Mar-2025 02:28 PM,Rejected-Technical,UNSUCCESSFUL,13-Oct-2025 10:17 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,bill of quantity,,,,,,,AOC
