Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Affidavit,GSTIN,PAN,License,Annual Turnover,experience,machinery and other papers as per DTCN",CE RW I||RWCIRCLE-RAYAGADA,NCB-09/RWCRGDA/2025-26,2025_CERWI_113350_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,23-May-2025 11:00 AM,12-Jun-2025 11:00 AM,23-May-2025 11:00 AM,11-Jun-2025 05:00 PM,23-May-2025 11:00 AM ,10-Jun-2025 05:00 PM ,23-May-2025 11:00 AM,11-Jun-2025 05:00 PM,23-Jul-2025 11:00 AM,"CCE,RWC,Rayagada","O/O of the Chief Construction Engineer,Rural Works Circle,Rayagada, At-Hatipathar Road near Raniguda Farm","10,000",0.0,Nil,Nil,No,"2,95,560",Yes,percentage,1.0%,Nil,Nil,Periodical Renewal work of 5 year Post DLP PMGSY Roads for financial year 2024-25 under State Budget for Package No.PM-MOH-B4/2024-25,Periodical Renewal work of 5 year Post DLP PMGSY Roads for financial year 2024-25 under State Budget for Package No.PM-MOH-B4/2024-25,Please refer Tender documents. ,NA ,"2,95,56,000",Civil Works - Roads,NA ,Tender,90.0,180.0,Mohana,761015.0,NA ,NA ,NA ,Rayagada,No ,No,1.0,ICICI BANK,AOC,OFFICE OF THE CCE RAYAGADA,Internal,,Binod Behari Das,23-Oct-2025 12:12 PM,finsummary_540818.pdf (1899.94 KB),CE RW I||RWCIRCLE-RAYAGADA,2025_CERWI_113350_4,NCB-09/RWCRGDA/2025-26,Periodical Renewal work of 5 year Post DLP PMGSY Roads for financial year 2024-25 under State Budget for Package No.PM-MOH-B4/2024-25,Technical,Tender documents verified,Sujata Hembram,14-Jun-2025 10:49 AM,,1.0,2961525.0,G. Monali Dora,INR,"25,125,322.74",23-Oct-2025,"INR 25,125,322.74",180.0,Binod Behari Das,23-Oct-2025 12:24 PM,WorkorderB4.PDF (1900.00 KB),AWARD OF CONTRACT,1,2960169,ALLAPA AKHIL KUMAR,10-Jun-2025 06:40 PM,Rejected-AOC,1ST LOWEST TENDERER,23-Oct-2025 12:24 PM,Finance,finalbidstobeopened,Sujata Hembram,24-Jul-2025 01:06 PM,finance_540818.pdf,BOQ Comparative Chart,"Estimator, DAO, Superintending Engineer of RW Division, Mohana and Chief Construction Engineer, RW Circle, Rayagada",Internal,,Binod Behari Das,18-Jul-2025 09:48 PM,23-Jul-2025 11:00 AM,techsummary_540818.pdf (3474.50 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2961616,B LAXMI NARYANA,11-Jun-2025 02:45 PM,Rejected-AOC,1ST LOWEST TENDERER,23-Oct-2025 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2961525,G. Monali Dora,11-Jun-2025 03:48 PM,Accepted-AOC,AWARD OF CONTRACT,23-Oct-2025 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2952771,GOURINATH MOHAPATRA,05-Jun-2025 03:09 PM,Rejected-AOC,1ST LOWEST TENDERER,23-Oct-2025 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2940984,Jeeban Chandra Sahu,11-Jun-2025 01:09 PM,Rejected-AOC,1ST LOWEST TENDERER,23-Oct-2025 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2955612,KISHOR CHANDRA SIBALA,10-Jun-2025 02:05 PM,Rejected-AOC,1ST LOWEST TENDERER,23-Oct-2025 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2959082,KRISHNA CHANDRA NIMALU,11-Jun-2025 04:07 PM,Rejected-AOC,1ST LOWEST TENDERER,23-Oct-2025 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2960569,M/S AKASH INFRATECH PROP. AKASHDEEP SINGH SANDHU,11-Jun-2025 12:38 AM,Rejected-AOC,1ST LOWEST TENDERER,23-Oct-2025 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2961071,M/s GHANASHYAM CONSTRUCTIONS,11-Jun-2025 11:35 AM,Rejected-AOC,1ST LOWEST TENDERER,23-Oct-2025 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2960225,M/s SHREE INFRA AND CO,10-Jun-2025 06:56 PM,Rejected-AOC,1ST LOWEST TENDERER,23-Oct-2025 12:24 PM,,,,,,,,,,,,,,AOC
