Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,Orissa State Police Housing and Welfare Corporation Ltd,09/OPHWC/2025-26,2025_OSPHW_116602_29,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",08-Aug-2025 06:55 PM,25-Aug-2025 10:30 AM,08-Aug-2025 06:55 PM,22-Aug-2025 05:00 PM,NA ,NA ,08-Aug-2025 06:55 PM,22-Aug-2025 05:00 PM,04-Oct-2025 10:30 AM,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,"1,76,500",Yes,fixed,,Nil,Nil,Constn. of 6 nos. F type Staff Qtrs. at Bramhagiri Fire Station in Puri District,Building Work,Please refer Tender documents. ,NA ,"1,76,46,301",Civil Works - Buildings,NA ,Tender,90.0,365.0,Puri,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC,Finance,FINANCIAL BID OPENED AND COMPARATIVE GENERATED,LAXMIPRIYA NAYAK,04-Oct-2025 11:42 AM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,ANANDA CHANDRA PANDA,03-Oct-2025 01:38 PM,04-Oct-2025 10:30 AM,techsummary_548822.pdf (299.40 KB),Technical,2 Nos. of bidders have been participated,LAXMIPRIYA NAYAK,03-Sep-2025 01:38 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,28-Oct-2025 01:46 PM,finsummary_548822.pdf (360.38 KB),28-Oct-2025,"INR 15,745,794",365.0,Bikram Keshari Malla,28-Oct-2025 01:48 PM,WORKOTJHG.pdf (534.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 27.10.2025,1.0,3044346.0,M/s ULLASH CHANDRA TARAI,INR,"15,745,794",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_116602_29,09/OPHWC/2025-26,Constn. of 6 nos. F type Staff Qtrs. at Bramhagiri Fire Station in Puri District,1.0,3043643.0,LOKNATH PANDA,22-Aug-2025 10:45 AM,Rejected-Finance,DUE TO L2 BIDDER,28-Oct-2025 01:46 PM,AOC
,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3044346.0,M/s ULLASH CHANDRA TARAI,22-Aug-2025 12:44 PM,Accepted-AOC,QUALIFIED BIDDER,28-Oct-2025 01:48 PM,AOC
,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
