Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
Shri Nilanchal Panda,Internal,,Prajnya Paramita Pati,03-Feb-2025 05:34 PM,03-Feb-2025 05:35 PM,techsummary_518075.pdf (66.22 KB),1.0,2701164.0,CLAVAX POWER PRIVATE LIMITED,INR,"919,919",EIC Electricity-cum-PCEI Odisha,2024_PCEI_107612_3,"05 / A.C.E ( TC, STL)/ 2024-25","Supply, installation, testing, commissioning of multifunction meter (MV installation Kit) (1NO).",1,2701164,CLAVAX POWER PRIVATE LIMITED,20-Dec-2024 11:30 AM,Accepted-AOC,"Work order for the equipment Supply, installation, testing, commissioning of 01 (one) nos of multifunction meter (MV installation Kit)",14-Oct-2025 01:37 PM,Technical,BID S UNDER COVER-I ARE UNDER SCRUTINY.,Prajnya Paramita Pati,15-Jan-2025 02:39 PM,,Finance,UNDER SCRUTINY,Shaswat Dipta Tripathy,03-Feb-2025 05:54 PM,,BOQ Comparative Chart,06-Feb-2025,"INR 919,919",20.0,Prajnya Paramita Pati,14-Oct-2025 01:36 PM,Multifunctionmeter.pdf (2009.00 KB),"Work order for the equipment ""Supply, installation, testing, commissioning of 01 (one) nos of multifunction meter (MV installation Kit)""",Shri P.M.Mishra,Internal,,Shaswat Dipta Tripathy,06-Feb-2025 06:18 PM,finsummary_518075.pdf (409.39 KB),AOC,"19,000",No,fixed,,Nil,Nil,"4,000",Nil,Nil,No,1.0,Corrigendum,Date,,1.0,ICICI BANK,"Supply, installation, testing, commissioning of multifunction meter (MV installation Kit) (1NO).","Supply, installation, testing, commissioning of multifunction meter (MV installation Kit) (1NO).",Please refer Tender documents. ,NA ,,Laboratory and scientific equipment,NA ,Tender,180.0,20.0,"STL, Bhubaneswar",751023.0,NA ,NA ,NA ,"Office of the ACE(TC, STL), Bhubaneswar",No ,No,EIC Electricity-cum-PCEI Odisha,"05 / A.C.E ( TC, STL)/ 2024-25",2024_PCEI_107612_3,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,02-Dec-2024 10:00 AM,31-Dec-2024 03:00 PM,02-Dec-2024 10:00 AM,30-Dec-2024 05:00 PM,NA ,NA ,02-Dec-2024 10:00 AM,30-Dec-2024 05:00 PM,03-Feb-2025 05:35 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Documents as per DTCN,"ACE(TC, STL)-Cum-EI,BBSR","Plot No GD 2/7, Maitrivihar, Bhubaneswar-752013",AOC
,,,,,,,,,,,,,,,,2,2702645,Nirav Electricals India Pvt ltd,21-Dec-2024 08:15 PM,Rejected-Finance,3RD LOWEST BIDDER,06-Feb-2025 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price BID(BoQ),,,AOC
,,,,,,,,,,,,,,,,3,2694913,Sonel Instruments India Pvt Ltd,18-Dec-2024 10:36 AM,Rejected-Finance,2ND LOWEST BIDDER,06-Feb-2025 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
