Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Block Development Officer Begunia,Panchayat Samiti Begunia,"22,585",Yes,percentage,1.0%,Nil,Nil,"6,000",Nil,Nil,No,Construction of GPLF Office building with market complex at Begunia GP under Begunia.,Construction of GPLF Office building with market complex at Begunia GP under Begunia.,Please refer Tender documents. ,NA ,"22,58,456",Civil Works - Buildings,NA ,Tender,90.0,180.0,Begunia GP,752062.0,NA ,NA ,NA ,Panchayat Samiti Begunia,No ,No,1.0,ICICI BANK,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BEGUNIA Block,14/PSB/2025-26,2025_PRBGN_115104_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,09-Jul-2025 11:00 AM,22-Jul-2025 11:00 AM,09-Jul-2025 11:00 AM,21-Jul-2025 05:00 PM,09-Jul-2025 11:00 AM ,18-Jul-2025 05:00 PM ,09-Jul-2025 11:00 AM,21-Jul-2025 05:00 PM,AOC,23-Oct-2025,"INR 1,919,914",180.0,Santosh Kumar Jena,26-Oct-2025 08:06 PM,beguniagplfAOC.pdf (304.00 KB),AOC BEGUNIA GPLF,1,3003386,ASHOK KUMAR SENAPATI,18-Jul-2025 05:23 PM,Rejected-AOC,DRAW 5,26-Oct-2025 08:06 PM,BDO,Internal,"BDO,BFO,SO,AEE,JE",Susmita Mishra,09-Aug-2025 10:08 PM,techsummary_545063.pdf (665.07 KB),BDO,Internal,"BDO,SO,BFO,AEE,JE",Susmita Mishra,23-Aug-2025 07:00 PM,finsummary_545063.pdf (975.97 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BEGUNIA Block,2025_PRBGN_115104_1,14/PSB/2025-26,Construction of GPLF Office building with market complex at Begunia GP under Begunia.,1.0,3006933.0,DHIREN KUMAR KHUNTIA,INR,"1,919,914",Finance,BID OPENING SUMMARY,PRASANTA KUMAR SAHOO,31-Jul-2025 01:38 PM,finance_545063.pdf,BOQ Comparative Chart,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3007067,ASHWINI BARAL,21-Jul-2025 02:40 PM,Rejected-AOC,DRAW 2,26-Oct-2025 08:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3006933,DHIREN KUMAR KHUNTIA,21-Jul-2025 01:58 PM,Accepted-AOC,LOTTERY WINNER,26-Oct-2025 08:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3002484,JANRDANA BARAD,17-Jul-2025 04:35 PM,Rejected-AOC,DRAW 4,26-Oct-2025 08:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3003215,PARIKHITA BARAD,18-Jul-2025 02:45 PM,Rejected-AOC,DRAW 3,26-Oct-2025 08:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3002844,RAJASHREE PRADHAN,21-Jul-2025 01:53 PM,Rejected-AOC,DRAW 6,26-Oct-2025 08:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
