Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Municipal Bodies||Bargarh Municipal Council,10/BGH- MUN/2023-24,2024_ORULB_100915_60,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Officer,Bargarh Municipality,"2,952",Yes,fixed,,Nil,Nil,"2,000",0.0,Nil,Nil,No,1,ICICI BANK,13-Feb-2024 09:00 AM,21-Feb-2024 11:00 AM,13-Feb-2024 09:00 AM,20-Feb-2024 05:00 PM,NA ,NA ,13-Feb-2024 09:00 AM,20-Feb-2024 05:00 PM,"Const of CC road at Sanjib Ratha gali, W.No.-13","Const of CC road at Sanjib Ratha gali, W.No.-13",Please refer Tender documents. ,NA ,"2,95,173",Civil Works - Roads,NA ,Tender,90.0,90.0,Bargarh Municipality,768028.0,NA ,NA ,NA ,Bargarh Municipality,No ,No,AOC,Chairperson Bargarh Municipality,Internal,"JE Bgh Municipality, ME Bgh Municipality, EO Bgh Municipality and Chairperson Bargarh Municipality",Debananda Sahu,09-Oct-2025 12:05 PM,techsummary_492135.pdf (289.09 KB),Chairperson Bargarh Municipality,Internal,"JE Bgh Municipality, ME Bgh Municipality, EO Bgh Municipality and Chairperson Bargarh Municipality",Debananda Sahu,09-Oct-2025 12:11 PM,finsummary_492135.pdf (289.09 KB),Finance,Tender opened successfully and will be finalized by Tender Committee,Prangya Paramita Panigrahi,08-Oct-2025 07:57 PM,finance_492135.pdf,BOQ Comparative Chart,Municipal Bodies||Bargarh Municipal Council,2024_ORULB_100915_60,10/BGH- MUN/2023-24,"Const of CC road at Sanjib Ratha gali, W.No.-13",1.0,2451097.0,MADHUSUDAN GURU,INR,"295,173",1,2451004,ARUN DAS,20-Feb-2024 11:44 AM,Rejected-AOC,Rejected,09-Oct-2025 12:16 PM,09-Oct-2025,"INR 295,173",120.0,Debananda Sahu,09-Oct-2025 12:16 PM,AOC2.pdf (1453.00 KB),Awarded the Project,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2451097,MADHUSUDAN GURU,20-Feb-2024 12:29 PM,Accepted-AOC,Accepted,09-Oct-2025 12:16 PM,,,,,,,,AOC
