Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
600.0,0.0,Nil,Nil,No,Municipal Bodies||Balasore Municipality,BM_07_2024_25,2025_ORULB_111842_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Constn. of paver block road at Chaulia Sahi Shiva Mandir to Town Thana Road in W.N-11,Constn. of paver block road at Chaulia Sahi Shiva Mandir to Town Thana Road in W.N-11,Please refer Tender documents. ,NA ,"1,18,979",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756003.0,NA ,NA ,NA ,Balasore Municipality,No ,No,Executive Officer,Balasore Municipality,1.0,ICICI BANK,"1,190",Yes,percentage,1.0%,Nil,Nil,24-Mar-2025 01:00 PM,08-Apr-2025 11:00 AM,24-Mar-2025 01:00 PM,07-Apr-2025 05:00 PM,NA ,NA ,24-Mar-2025 01:00 PM,07-Apr-2025 05:00 PM,AOC,22-Oct-2025,"INR 118,979",60.0,Pradeep Kumar Nayak,22-Oct-2025 06:10 PM,WO0708.pdf (644.00 KB),1,2877209,Ajit Mishra,06-Apr-2025 11:51 AM,Rejected-Technical,L2,22-Oct-2025 06:07 PM,EO ME CP AE AEE,Internal,,Pradeep Kumar Nayak,22-Oct-2025 06:07 PM,techsummary_533973.pdf (866.68 KB),Municipal Bodies||Balasore Municipality,2025_ORULB_111842_8,BM_07_2024_25,Constn. of paver block road at Chaulia Sahi Shiva Mandir to Town Thana Road in W.N-11,EO ME CP AE AEE,Internal,,Pradeep Kumar Nayak,22-Oct-2025 06:08 PM,finsummary_533973.pdf (643.82 KB),Finance,Tender opened successfully,Pradeep Kumar Nayak,08-Apr-2025 12:09 PM,,BOQ Comparative Chart,1.0,2877312.0,BHABANI SHANKAR MOHAPATRA,INR,"101,144.05",AOC
,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,2,2877312,BHABANI SHANKAR MOHAPATRA,06-Apr-2025 03:26 PM,Accepted-AOC,WO,22-Oct-2025 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2877710,DAMBARUDHAR SAHU,07-Apr-2025 10:39 AM,Rejected-Finance,L1,22-Oct-2025 06:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2876861,SUKANTA PATRA,05-Apr-2025 05:13 PM,Rejected-Technical,L3,22-Oct-2025 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
