Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,6 nos bidders participated.,Soumen Sahu,24-Sep-2025 11:51 AM,finance_551690.pdf,BOQ Comparative Chart,1.0,3094956.0,M/S SRI JAGANNATH ELECTRICAL AND CONSTRUCTION,INR,"4,249,657",CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Sambalpur,2025_CERWI_117730_1,EE/RWELECT/SBP/08/2025-26,SHIFTING AND CONSTRUCTION OF 3Ph 3W 11KV LINE AND 3Ph 4W LT LINE FOR IMPROVEMENT TO KANKADAHADA (PWD) ROAD TO BANKUAL MAJHISAHI ROAD UNDER MMSY UNDER RWES DHENKANAL,EE RW Electrical Division Sambalpur,Internal,"EE, DA, AEE ESTIMATOR, JE ESTIMATOR",Soumen Sahu,25-Sep-2025 06:40 PM,finsummary_551690.pdf (1139.99 KB),EE RW Electrical Division Sambalpur,Internal,"EE, DA, AEE ESTIMATORR, JE ESTIMATOR",Soumen Sahu,25-Sep-2025 06:33 PM,techsummary_551690.pdf (1365.62 KB),1,3095372,AYUSH POWER INFRASTRUCTURE,22-Sep-2025 04:47 PM,Rejected-Finance,HIGHEST BIDDER,25-Sep-2025 06:40 PM,17-Oct-2025,"INR 4,249,657",90.0,Soumen Sahu,29-Oct-2025 11:24 AM,kankadahada.pdf (658.00 KB),aoc,AOC,08-Sep-2025 11:30 AM,23-Sep-2025 11:30 AM,08-Sep-2025 11:30 AM,22-Sep-2025 05:00 PM,NA ,NA ,08-Sep-2025 11:30 AM,22-Sep-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper cost, GST, EMD, GSTIN, PAN, Affidavit, Valid HT Electrical License",CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Sambalpur,EE/RWELECT/SBP/08/2025-26,2025_CERWI_117730_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EE RW Electrical Division Sambalpur,Sakhipara,"49,990",No,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,SHIFTING AND CONSTRUCTION OF 3Ph 3W 11KV LINE AND 3Ph 4W LT LINE FOR IMPROVEMENT TO KANKADAHADA (PWD) ROAD TO BANKUAL MAJHISAHI ROAD UNDER MMSY UNDER RWES DHENKANAL,SHIFTING AND CONSTRUCTION OF 3Ph 3W 11KV LINE AND 3Ph 4W LT LINE FOR IMPROVEMENT TO KANKADAHADA (PWD) ROAD TO BANKUAL MAJHISAHI ROAD UNDER MMSY UNDER RWES DHENKANAL,Please refer Tender documents. ,NA ,"49,99,009",Electrical Works,NA ,Tender,90.0,NA ,KANKADAHADA,759028.0,NA ,NA ,NA ,RW Electrical Division Sambalpur,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3092313,Jagatjyoti Electrical And Construction,21-Sep-2025 05:58 PM,Rejected-AOC,rejected through transparent lottery system,29-Oct-2025 11:24 AM,,,,,,,,AOC,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3094956,M/S SRI JAGANNATH ELECTRICAL AND CONSTRUCTION,22-Sep-2025 03:12 PM,Accepted-AOC,accepted through transparent lottery system,29-Oct-2025 11:24 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3094698,RAKESH PATTANAYAK,22-Sep-2025 02:13 PM,Rejected-AOC,rejected through transparent lottery system,29-Oct-2025 11:24 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3086769,Sahil Electricals,18-Sep-2025 05:44 PM,Rejected-AOC,rejected through transparent lottery system,29-Oct-2025 11:24 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3094776,Subhendu Dash,22-Sep-2025 02:35 PM,Rejected-Finance,HIGHEST BIDDER,25-Sep-2025 06:40 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
