Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"SUPERINTENDING ENGINEER, MECHANICAL DIVISION, JAGATPUR, CUTTACK",Internal,,BISHNU NARAYAN MOHAPATRA,29-Oct-2025 01:38 PM,techsummary_535554.pdf (1835.04 KB),30-Oct-2025,"INR 437,710",30.0,BISHNU NARAYAN MOHAPATRA,30-Oct-2025 06:11 PM,24A.pdf (567.00 KB),1,2890644,ABHISEKH ENTERPRISERS,21-Apr-2025 05:51 PM,Rejected-Technical,LOSER OF LOTTERY,29-Oct-2025 01:38 PM,1.0,2878729.0,M/S SAIKRUPA ENTERPRISERS (PROP.UMESH CHANDRA SWAIN),INR,"437,710",Finance,ALL BID DOCUMENTS ARE DOWNLOADED SUCCESSFULLY.,BISHNU NARAYAN MOHAPATRA,23-Apr-2025 03:32 PM,,BOQ Comparative Chart,"SUPERINTENDING ENGINEER, MECHANICAL DIVISION, JAGATPUR, CUTTACK",Internal,,BISHNU NARAYAN MOHAPATRA,29-Oct-2025 06:15 PM,finsummary_535554.pdf (719.15 KB),Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Cuttack,2025_CEMWR_112260_1,SE/MDC-02(04)/2025-26,"Fabrication, supply, transportation and erection of Sankarapur-II CD sluice gate of Tangi Choudwar Block under M.I Division, Cuttack for the year 2024- 25",AOC,1.0,ICICI BANK,"5,200",No,fixed,,Nil,Nil,08-Apr-2025 11:00 AM,23-Apr-2025 11:00 AM,08-Apr-2025 11:00 AM,22-Apr-2025 05:00 PM,08-Apr-2025 11:00 AM ,22-Apr-2025 05:00 PM ,08-Apr-2025 11:00 AM,22-Apr-2025 05:00 PM,"Superintending EngineerMechanicalDivision,Cuttack","Office of the Superintending Engineer, Mechanical Division, Cuttack","4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,GST,PAN,AFFIDAVIT AND ALL OTHER DOCUMENTS AS PER DTCN.",Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Cuttack,SE/MDC-02(04)/2025-26,2025_CEMWR_112260_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Fabrication, supply, transportation and erection of Sankarapur-II CD sluice gate of Tangi Choudwar Block under M.I Division, Cuttack for the year 2024- 25","Fabrication, supply, transportation and erection of Sankarapur-II CD sluice gate of Tangi Choudwar Block under M.I Division, Cuttack for the year 2024 -25",Please refer Tender documents. ,NA ,"5,14,892",Mechanical Works,NA ,Tender,90.0,30.0,CHOUDWAR,754025.0,NA ,NA ,NA ,CUTTACK,No ,No,AOC
,,,,,,,,,,,,2,2887294,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",19-Apr-2025 11:10 PM,Rejected-Technical,LOSER OF LOTTERY,29-Oct-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,2879564,BANASHREE BHUYAN,19-Apr-2025 01:36 PM,Rejected-Technical,LOSER OF LOTTERY,29-Oct-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,2883492,DASH ENGINEERING AND WORKS,21-Apr-2025 08:02 AM,Rejected-Technical,LOSER OF LOTTERY,29-Oct-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,5,2891168,DASH ENTERPRISERS PROP.RAJEEB LOCHAN DASH,22-Apr-2025 10:19 AM,Rejected-Technical,LOSER OF LOTTERY,29-Oct-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,6,2879586,LAXMIDHRA BHUYAN,19-Apr-2025 01:21 PM,Rejected-Technical,LOSER OF LOTTERY,29-Oct-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,7,2888474,Manashi Dash (Prop - M/s. Babby Engg. & Works),21-Apr-2025 08:06 AM,Rejected-Technical,LOSER OF LOTTERY,29-Oct-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,8,2882811,M/S Abirvab Steel Product,22-Apr-2025 01:10 PM,Rejected-Technical,LOSER OF LOTTERY,29-Oct-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,9,2888762,M/S ADITYA INDUSTRIAL ENTERPRISERS(PROP.SUKANTA SAHOO),19-Apr-2025 05:21 PM,Rejected-Technical,LOSER OF LOTTERY,29-Oct-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,10,2880129,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,20-Apr-2025 11:56 AM,Rejected-Technical,LOSER OF LOTTERY,29-Oct-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
