Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
PA ITDA BARIPADA,MURGABADI BARIPADA,"6,000",0.0,Nil,Nil,No,"31,600",Yes,fixed,,Nil,Nil,Construction of Dormitory with Attach Toilet at Morada under Morada Block,Construction of Dormitory with Attach Toilet at Morada under Morada Block,Please refer Tender documents. ,NA ,"31,52,863",Civil Works - Others,NA ,Tender,90.0,180.0,BARIPADA,757002.0,NA ,NA ,NA ,MURGABADI BARIPADA,No ,No,ST and SC Development Deptt||ITDA Baripada,ITDABPD-01/2025-26,2025_STSCD_114830_9,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor License, PAN, GST / Affidavit / Agreement / NEFT Details / Annex-A to D etc.,",25-Jun-2025 10:00 AM,15-Jul-2025 11:00 AM,25-Jun-2025 10:00 AM,14-Jul-2025 05:30 PM,NA ,NA ,25-Jun-2025 10:00 AM,14-Jul-2025 05:30 PM,AOC,09-Oct-2025,"INR 2,680,249.051",180.0,PRANAYA RANJAN BEHERA,09-Oct-2025 01:31 PM,9.pdf (567.00 KB),1,2998087,AJIT PATTNAIK,13-Jul-2025 07:26 PM,Rejected-Finance,Not Qualified in transparent lottery system,09-Oct-2025 01:26 PM,"Collector and District Magistrate, Mayurbhanj",Internal,,PRANAYA RANJAN BEHERA,09-Oct-2025 01:17 PM,techsummary_544335.pdf (381.37 KB),ST and SC Development Deptt||ITDA Baripada,2025_STSCD_114830_9,ITDABPD-01/2025-26,Construction of Dormitory with Attach Toilet at Morada under Morada Block,"Collector and District Magistrate, Mayurbhanj",Internal,,PRANAYA RANJAN BEHERA,09-Oct-2025 01:26 PM,finsummary_544335.pdf (381.37 KB),Finance,Subject to verification of Documents,PRANAYA RANJAN BEHERA,09-Oct-2025 01:13 PM,,BOQ Comparative Chart,1.0,2995856.0,TANISH AGARWAL,INR,"2,680,249.051",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,AOC,,,,,,,2,2997652,ARPIT ROUT,14-Jul-2025 07:59 AM,Rejected-Finance,Not Qualified in transparent lottery system,09-Oct-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2993972,ATANU TAREI,09-Jul-2025 01:10 PM,Rejected-Finance,Not Qualified in transparent lottery system,09-Oct-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2998841,Bashanti Das,14-Jul-2025 12:53 PM,Rejected-Finance,Not Qualified in transparent lottery system,09-Oct-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2997755,BIBHABASU MOHANTY,13-Jul-2025 11:34 AM,Rejected-Finance,Not Qualified in transparent lottery system,09-Oct-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2988547,MAMATA DALEI,11-Jul-2025 01:55 PM,Rejected-Finance,Not Qualified in transparent lottery system,09-Oct-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2995829,PANKAJ NARAYAN DEO BABU,11-Jul-2025 05:10 PM,Rejected-Finance,Not Qualified in transparent lottery system,09-Oct-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,2996639,PRADEEP KUMAR MAHANTY,11-Jul-2025 06:23 PM,Rejected-Finance,Not Qualified in transparent lottery system,09-Oct-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,2996814,PRADIP KUMAR LENKA,14-Jul-2025 12:57 PM,Rejected-Finance,Not Qualified in transparent lottery system,09-Oct-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,2986180,PRATAP CHANDRA MOHANTA,11-Jul-2025 11:50 AM,Rejected-Finance,Not Qualified in transparent lottery system,09-Oct-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,11,2996262,RANJEETA GHOSH,11-Jul-2025 02:41 PM,Rejected-Finance,Not Qualified in transparent lottery system,09-Oct-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
