EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,58,800",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",Constn. of 8 F type Staff Qtrs. at Ghatagaon Fire Station in Keonjhar District.,Building Work,Please refer Tender documents  ,NA ,"2,58,80,355",Civil Works - Buildings,NA ,Tender,90.0,300.0,Keonjhar,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,24-Jul-2025 09:00 AM,11-Aug-2025 10:30 AM,24-Jul-2025 09:00 AM,08-Aug-2025 05:00 PM,NA ,NA ,24-Jul-2025 09:00 AM,08-Aug-2025 05:00 PM,12-Sep-2025 10:30 AM,Orissa State Police Housing and Welfare Corporation Ltd,08/OPHWC/2025-26,2025_OSPHW_115875_13,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,AOC,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,27-Oct-2025 12:03 PM,finsummary_546895.pdf (762.77 KB),Technical,5 Nos. of bidders have been participated,Bikram Keshari Malla,12-Aug-2025 01:26 PM,,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,11-Sep-2025 08:15 PM,12-Sep-2025 10:30 AM,techsummary_546895.pdf (363.86 KB),Finance,financial bid opened,Bikram Keshari Malla,12-Sep-2025 11:26 AM,,BOQ Comparative Chart,1.0,3028606.0,BANKA BIHARI MALLICK,INR,"23,294,907.74",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_115875_13,08/OPHWC/2025-26,Constn. of 8 F type Staff Qtrs. at Ghatagaon Fire Station in Keonjhar District.,1,3028606,BANKA BIHARI MALLICK,08-Aug-2025 02:56 PM,Accepted-AOC,QUALIFIED BIDDER,27-Oct-2025 12:06 PM,27-Oct-2025,"INR 23,294,907.74",300.0,Bikram Keshari Malla,27-Oct-2025 12:06 PM,WORKOIUTYT.pdf (1075.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 24.10.2025,AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3028191,DEEPAK KUMAR JENA,08-Aug-2025 12:49 PM,Rejected-Technical,non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m),11-Sep-2025 08:15 PM,,,,,,,,AOC
,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3026832,KAMAL LOCHAN NAIK,07-Aug-2025 06:04 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,11-Sep-2025 08:15 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3028738,M/S BISNU CHARAN BEHERA,08-Aug-2025 04:13 PM,Rejected-Technical,non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m),11-Sep-2025 08:15 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3025966,SMRUTI RANJAN BAL,08-Aug-2025 11:55 AM,Rejected-Finance,DUE TO L1 BIDDER,27-Oct-2025 12:03 PM,,,,,,,,AOC
