Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
PHEO||PH Circle Balasore||PH Division Balasore,SEPHBLS-19 of 2024-25 Dt.12.12.2024,2024_PHEO_108547_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Superintending Engineer, P.H. Division, Balasore","Office of the Executive Engineer, P.H. Division, Balasore",1.0,ICICI BANK,Source Improvement and Augmentation of water supply toward no.1 3 5 6 7 8 9 12 13 14 15 18 21 and 23 in Basudevpur Municipality,"Source Improvement and Augmentation of water supply toward no.1,3,5,6,7,8,9,12,13,14,15,18,21 and 23 in Basudevpur Municipality",Please refer Tender documents. ,NA ,"5,96,90,000",Civil Works - Water Works,NA ,Tender,120.0,360.0,Basudevpur,756125.0,NA ,NA ,NA ,"O/o the E.E. P.H. Division, Balasore",No ,No,21-Dec-2024 11:00 AM,07-Jan-2025 11:00 AM,21-Dec-2024 11:00 AM,06-Jan-2025 05:00 PM,21-Dec-2024 11:00 AM ,01-Jan-2025 05:00 PM ,21-Dec-2024 11:00 AM,06-Jan-2025 05:00 PM,17-May-2025 11:00 AM,"10,000",0.0,Nil,Nil,No,"5,97,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"GST Certificate, PAN, Bidder RC (CDMS), Affidavit, Cost of Tender Paper, EMD",AOC,1.0,2721679.0,DHRUBA CHARAN SAHOO,INR,"56,711,312",PHEO||PH Circle Balasore||PH Division Balasore,2024_PHEO_108547_1,SEPHBLS-19 of 2024-25 Dt.12.12.2024,Source Improvement and Augmentation of water supply toward no.1 3 5 6 7 8 9 12 13 14 15 18 21 and 23 in Basudevpur Municipality,"Er. Manoranjan Jena, Additional Chief Engineer PH Circle Balasore",Internal,"S.E. P.H. Division, Balasore, A.E.E. (Estr.), P.H. Division, Balasore, DAO,P.H. Division Balasore JE (Estr.) PHC Balasore, PA to ACE PH Circle Balasore, AEE PH Bhadrak",Nabin Chandra Singh,15-May-2025 08:22 AM,17-May-2025 11:00 AM,techsummary_521287.pdf (453.47 KB),"Er. Manoranjan Jena, Additional Chief Engineer PH Circle Balasore",Internal,"ACE PH Division Balasore, PA to ACE PH Circle Balasore, JE (Estr.) PH Circle Balasore, A.E.E. (Estr.), P.H. Division, Balasore, DAO, AEE PH Sub-Division, Balasore",Nabin Chandra Singh,28-Oct-2025 10:28 AM,finsummary_521287.pdf (223.22 KB),28-Oct-2025,"INR 56,711,312",360.0,Nabin Chandra Singh,28-Oct-2025 10:30 AM,4391.pdf (1296.00 KB),Tender awarded due to quoted rate is less than the estimated cost,Finance,02 nos. Financial Bid Opened,Nabin Chandra Singh,11-Jun-2025 09:26 AM,finance_521287.pdf,BOQ Comparative Chart,Technical,Technical bid opened,Nabin Chandra Singh,15-May-2025 08:14 AM,technical_521287.pdf,1.0,2721679.0,DHRUBA CHARAN SAHOO,05-Jan-2025 06:16 PM,Accepted-AOC,Tender awarded due to quoted rate is less than the estimated cost,28-Oct-2025 10:30 AM,AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Affidavits, Schedules and other documents if any as per DTCN",AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2730824.0,Nursingh Charan Nayak,06-Jan-2025 03:11 PM,Rejected-Finance,Quoted rate is higher than the estimated cost,28-Oct-2025 10:28 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
