Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Shifting and reconstruction of LT line and S/S for improvement such as widening and strengthening of Link road for a length of 1.880 km of Bandalo Enderpada road at 14.670 km in the district of Jajpur,Shifting and reconstruction of LT line and S/S for improvement such as widening and strengthening of Link road for a length of 1.880 km of Bandalo Enderpada road at 14.670 km in the district of Jajpur,Please refer Tender documents. ,NA ,"8,59,483",Electrical Works,NA ,Tender,90.0,30.0,Badachana,754296.0,NA ,NA ,NA ,"SE CBT R and B Division, Choudwar",No ,No,22-Jul-2025 10:00 AM,01-Aug-2025 11:00 AM,22-Jul-2025 10:00 AM,31-Jul-2025 05:00 PM,22-Jul-2025 10:00 AM ,28-Jul-2025 05:00 PM ,22-Jul-2025 10:00 AM,31-Jul-2025 05:00 PM,"8,600",No,fixed,,Nil,Nil,"SE CBT R and B Division, Choudwar","SE CBT R and B Division, Choudwar",1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB DIVN CHARBATIA,SE CBT (R and B)-09/2025-26,2025_EICCL_115780_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, PAN, GSTIN, Affidavit, RC, EMD",AOC,1.0,3019136.0,M/S. MAA LAXMI ELECTRICALS,31-Jul-2025 01:02 PM,Rejected-Technical,Not Winning the lottery,25-Oct-2025 12:33 PM,25-Oct-2025,"INR 730,646",30.0,Ajit Kumar Ray,25-Oct-2025 12:58 PM,3.pdf (3044.00 KB),Actual date of commencement is 15.09.2025,A K Ray,Internal,DAO EE Estr JE Estr,Ajit Kumar Ray,25-Oct-2025 12:33 PM,techsummary_546604.pdf (5750.46 KB),A K Ray,Internal,DAO EE Est JE Est,Ajit Kumar Ray,25-Oct-2025 12:51 PM,finsummary_546604.pdf (5750.46 KB),EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB DIVN CHARBATIA,2025_EICCL_115780_1,SE CBT (R and B)-09/2025-26,Shifting and reconstruction of LT line and S/S for improvement such as widening and strengthening of Link road for a length of 1.880 km of Bandalo Enderpada road at 14.670 km in the district of Jajpur,1.0,3017609.0,TUSAR RANJAN PARIDA,INR,"730,646",Finance,All are valid tender,Ajit Kumar Ray,25-Oct-2025 12:09 PM,finance_546604.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,AOC,2.0,3017609.0,TUSAR RANJAN PARIDA,30-Jul-2025 11:45 AM,Accepted-AOC,Winner of transparent lottery,25-Oct-2025 12:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
