Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EXECUTIVE OFFICER,NAC OFFICE CAMPUS,CC Road,Construction of CC road at Baragoja village,Please refer Tender documents. ,NA ,"8,47,485",Civil Works - Roads,NA ,Tender,90.0,60.0,Hindol NAC Ward No.15,759022.0,NA ,NA ,NA ,HINDOL NAC OFFICE,No ,No,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,Municipal Bodies||Hindol NAC,HDL NAC-01/2025-26,2025_ORULB_116927_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Fee Details, Technical Specification, Licence, Address Proof with ID, Agreement, Undertaking",16-Aug-2025 11:00 AM,01-Sep-2025 11:00 AM,16-Aug-2025 11:00 AM,31-Aug-2025 05:00 PM,NA ,NA ,16-Aug-2025 11:00 AM,31-Aug-2025 05:00 PM,04-Sep-2025 03:00 PM,"8,475",Yes,fixed,,Nil,Nil,AOC,EO,Internal,,Rajiba Lochan Behera,12-Sep-2025 12:44 PM,finsummary_549355.pdf (320.31 KB),Technical,Proceeding,Rajiba Lochan Behera,04-Sep-2025 01:44 PM,technical_549355.pdf,Municipal Bodies||Hindol NAC,2025_ORULB_116927_1,HDL NAC-01/2025-26,CC Road,1.0,3056016.0,Tapan Kumar Das,INR,"720,447",28-Oct-2025,"INR 720,447",60.0,Rajiba Lochan Behera,30-Oct-2025 11:09 AM,116927.pdf (568.00 KB),Construction of CC Road at Baragoja Village in Ward no. 15,1,3057204,BIDHUBHUSHAN MISHRA,31-Aug-2025 12:23 AM,Rejected-Finance,Lottery,12-Sep-2025 12:44 PM,Finance,Proceeding,Rajiba Lochan Behera,11-Sep-2025 04:22 PM,finance_549355.pdf,BOQ Comparative Chart,EO,Internal,,Rajiba Lochan Behera,04-Sep-2025 02:29 PM,04-Sep-2025 03:00 PM,techsummary_549355.pdf (269.69 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3057035,JITENDRA KUMAR SETHI,30-Aug-2025 08:58 PM,Rejected-Finance,Lottery,12-Sep-2025 12:44 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3054894,JITENDRIYA GOCHHAYAT,29-Aug-2025 07:17 PM,Rejected-Finance,Lottery,12-Sep-2025 12:44 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3057593,JYOTISMITA NAIK,31-Aug-2025 01:49 PM,Rejected-Finance,Lottery,12-Sep-2025 12:44 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3049824,Krishna Chandra Naik,26-Aug-2025 01:26 PM,Rejected-Finance,Lottery,12-Sep-2025 12:44 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3052660,MADAN NAIK (S.C),28-Aug-2025 05:31 PM,Rejected-Finance,Lottery,12-Sep-2025 12:44 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3056554,Naresh Samal,30-Aug-2025 04:24 PM,Rejected-AOC,Lottery,30-Oct-2025 11:10 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3046479,PRADIP KUMAR DAS,28-Aug-2025 12:18 AM,Rejected-Finance,Lottery,12-Sep-2025 12:44 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3055694,PRADIP KUMAR NAYAK (SC),30-Aug-2025 11:54 PM,Rejected-Finance,Lottery,12-Sep-2025 12:44 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3046154,Pradosh Pal,24-Aug-2025 02:25 PM,Rejected-Finance,Lottery,12-Sep-2025 12:44 PM,,,,,,,,,,,,,,AOC
