Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
28-Oct-2025,"INR 23,658,325.47",270.0,Sudarsan Behera,28-Oct-2025 04:28 PM,1831.pdf (346.00 KB),it was put into lottery in presence of the bidders where Sri Babamani Sahu came as the winner,1.0,2921437.0,BABAMANI SAHU,INR,"20,111,942.48",ST and SC Development Deptt||ITDA Baliguda,2025_STSCD_113293_24,PA (ITDA)-BLG-1/25-26,"Construction of 100 Seated Boys Hostel Building at I.B Bidyapeetha, Tanjungia G.P under Daringibadi Block",1,2938407,ANIL KUMAR PRADHAN,28-May-2025 04:05 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Babamani Sahu came as the winner.,28-Oct-2025 04:03 PM,Technical,Total Nine Bidders,Sudarsan Behera,05-Jul-2025 12:49 PM,technical_539102.pdf,PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,Sudarsan Behera,28-Oct-2025 04:03 PM,finsummary_539102.pdf (210.56 KB),Finance,Total Nine Bidders,Sudarsan Behera,12-Sep-2025 09:01 AM,finance_539102.pdf,BOQ Comparative Chart,PA ITDA Balliguda,Internal,AEE ITDA Balliguda,Sudarsan Behera,05-Jul-2025 01:51 PM,05-Jul-2025 01:55 PM,techsummary_539102.pdf (210.56 KB),AOC,1.0,Change of Date,Date,,"Construction of 100 Seated Boys Hostel Building at I.B Bidyapeetha, Tanjungia G.P under Daringibadi Block","Construction of 100 Seated Boys Hostel Building at I.B Bidyapeetha, Tanjungia G.P under Daringibadi Block",Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,270.0,270.0,"I.B Bidyapeetha, Tanjungia G.P under Daringibadi",762103.0,NA ,NA ,NA ,PA ITDA BALLIGUDA,No ,No,"10,000",0.0,Nil,Nil,Yes,PA ITDA BALLIGUDA,PA ITDA BALLIGUDA,10-May-2025 09:00 AM,29-May-2025 11:00 AM,10-May-2025 09:00 AM,28-May-2025 05:00 PM,NA ,NA ,10-May-2025 09:00 AM,28-May-2025 05:00 PM,05-Jul-2025 01:55 PM,"2,36,583",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,ST and SC Development Deptt||ITDA Baliguda,PA (ITDA)-BLG-1/25-26,2025_STSCD_113293_24,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,DETAIL TENDER CALL NOTICE,AOC
,,,,,,,,,,,,,,,,2,2924265,ASHIM KUMAR SARKAR,19-May-2025 10:49 AM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Babamani Sahu came as the winner.,28-Oct-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantity,AOC
,,,,,,,,,,,,,,,,3,2921437,BABAMANI SAHU,25-May-2025 04:41 PM,Accepted-AOC,it was put into lottery in presence of the bidders where Sri Babamani Sahu came as the winner,28-Oct-2025 04:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,2937519,KRISHNA CHANDRA NIMALU,28-May-2025 04:55 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Babamani Sahu came as the winner.,28-Oct-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,2931671,PRAMOD KUMAR SAHOO,25-May-2025 01:24 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Babamani Sahu came as the winner.,28-Oct-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,2928355,SANJAYA KUMAR GOUDA,27-May-2025 01:18 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Babamani Sahu came as the winner.,28-Oct-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,2920264,Sanjay Kumar Panda,24-May-2025 02:01 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Babamani Sahu came as the winner.,28-Oct-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,8,2937948,SAUMYA RANJAN MISHRA,28-May-2025 02:15 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Babamani Sahu came as the winner.,28-Oct-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,9,2937090,SHASHIRAM MANGARAJ,28-May-2025 04:01 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Babamani Sahu came as the winner.,28-Oct-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
