Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,11,2947531,ASHISH KUMAR BEHERA,02-Jun-2025 12:25 AM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,12,2940169,ASHISH KUMAR BEHERA,29-May-2025 12:52 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,13,2944127,ASHOK KUMAR SINGH,30-May-2025 07:42 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,14,2936046,ASWINI KUMAR PRADHAN,27-May-2025 07:38 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,15,2944174,BAIJAYANTI JAGADALA,30-May-2025 08:20 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,16,2931485,Basanta Kumar Swain,27-May-2025 02:00 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,17,2948910,BIKASH CHANDRA DIHUDI,02-Jun-2025 04:07 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,18,2946355,BIREN KUMAR BARIK,01-Jun-2025 12:07 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,19,2930394,BISHAL AGRAWALLA,23-May-2025 06:20 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,20,2941286,BISWAJIT SAHOO,29-May-2025 08:07 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,21,2944167,Biswambhar karna,01-Jun-2025 08:46 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,22,2923959,BISWARANJAN PATTANAYAK,18-May-2025 10:00 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,23,2946508,BRAJA KISHOR MALLIK,01-Jun-2025 01:11 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,24,2948545,CHITTA RANJAN BEHERA,02-Jun-2025 01:41 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,25,2947529,DEBABRATA MISHRA,02-Jun-2025 12:09 AM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,26,2944768,DEBADATTA KHAMARI,02-Jun-2025 01:05 PM,Accepted-AOC,selected in the lottery process,09-Oct-2025 05:04 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,27,2947589,DILLIP KUMAR BEHERA,02-Jun-2025 03:50 AM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,28,2948377,GANARAM MAHALA,02-Jun-2025 01:35 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,29,2931859,Gyanendra Dhar,25-May-2025 07:34 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,30,2948681,HARI PRASAD SAHOO,02-Jun-2025 02:26 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,31,2944281,JHULANA MEHER,30-May-2025 09:36 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,32,2932762,JOGENDRA KUMAR MOHANTY,30-May-2025 09:39 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,33,2935981,KIRAN KUMAR PRADHAN,27-May-2025 07:22 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,34,2947557,KULDIP PRADHAN,02-Jun-2025 02:18 AM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,35,2939840,Lalatendu Satpathy,29-May-2025 05:45 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,36,2940483,MADHUSUDAN PANDA,29-May-2025 02:15 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,37,2947447,Mahadev Constructions,01-Jun-2025 11:38 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,38,2947228,M/S RAJ KUMAR AGRAWAL,01-Jun-2025 10:26 PM,Rejected-AOC,not selected in the lottery process,09-Oct-2025 05:04 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,39,2947441,NEHERU SETHI,01-Jun-2025 10:39 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,40,2938729,NITISH KRISHNA SAHOO,28-May-2025 05:45 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,41,2926007,PRABHAT KUMAR BARIK,20-May-2025 11:39 AM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,42,2940309,PRADIP KUMAR PRADHAN,29-May-2025 01:23 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,43,2947833,PRADYUMNA KUMAR MISHRA,02-Jun-2025 10:37 AM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,44,2947282,PRAJNAMITA SAHOO,01-Jun-2025 08:40 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,45,2947591,PRAKASH RANJAN NAYAK,02-Jun-2025 04:03 AM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,46,2942455,RABINDRA SAHU,02-Jun-2025 02:06 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,47,2945293,RAGHUNATH MEHER,31-May-2025 04:27 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,48,2947818,RAHUL MAHAKUL,02-Jun-2025 10:19 AM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,49,2934104,Rajendra Dhar,27-May-2025 09:41 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,50,2948519,RAJIBA MEHER,02-Jun-2025 01:45 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,51,2931614,RAJ KUMAR MEHER,25-May-2025 12:35 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,52,2944866,Rakesh Chandra Samal,31-May-2025 01:39 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,53,2947543,RAMA CHANDRA TANDIA,02-Jun-2025 01:54 AM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,54,2937627,RAMAKANTA SAHOO,28-May-2025 01:19 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,55,2946449,RANAKESHAREE SAHOO,02-Jun-2025 11:08 AM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,56,2946398,Ranjan Kumar Tripathy,01-Jun-2025 12:34 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,57,2948456,Rasmita Pattnaik,02-Jun-2025 01:44 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,58,2945117,SAIBIKASH PRUSTY,31-May-2025 03:18 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,59,2943666,SANDEEP KUMAR BHADRA,30-May-2025 04:16 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,60,2929102,SANGITA PRADHAN,22-May-2025 07:33 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,61,2931752,Sanjeeb karna,25-May-2025 01:43 PM,Rejected-Finance,Not found L1 In the lottery process,23-Jul-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
