Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,Tender opened successfully,Pradeep Kumar Nayak,08-Apr-2025 12:14 PM,,BOQ Comparative Chart,22-Oct-2025,"INR 133,416",60.0,Pradeep Kumar Nayak,22-Oct-2025 06:04 PM,WO0711.pdf (1004.00 KB),1.0,2877320.0,BHABANI SHANKAR MOHAPATRA,INR,"113,417",Municipal Bodies||Balasore Municipality,2025_ORULB_111842_11,BM_07_2024_25,Repair of drain with cover slab at Nua bazar Garbage bin near Sarathi Sangha in W.N-18,1,2877320,BHABANI SHANKAR MOHAPATRA,06-Apr-2025 03:23 PM,Accepted-AOC,WO,22-Oct-2025 06:05 PM,EO ME CP AE AEE,Internal,,Pradeep Kumar Nayak,22-Oct-2025 06:01 PM,techsummary_533979.pdf (785.08 KB),EO ME CP AE AEE,Internal,,Pradeep Kumar Nayak,22-Oct-2025 06:03 PM,finsummary_533979.pdf (785.08 KB),AOC,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,600.0,0.0,Nil,Nil,No,Municipal Bodies||Balasore Municipality,BM_07_2024_25,2025_ORULB_111842_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Officer,Balasore Municipality,24-Mar-2025 01:00 PM,08-Apr-2025 11:00 AM,24-Mar-2025 01:00 PM,07-Apr-2025 05:00 PM,NA ,NA ,24-Mar-2025 01:00 PM,07-Apr-2025 05:00 PM,"1,334",Yes,percentage,1.0%,Nil,Nil,Repair of drain with cover slab at Nua bazar Garbage bin near Sarathi Sangha in W.N-18,Repair of drain with cover slab at Nua bazar Garbage bin near Sarathi Sangha in W.N-18,Please refer Tender documents. ,NA ,"1,33,416",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756003.0,NA ,NA ,NA ,Balasore Municipality,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,2,2877733,DAMBARUDHAR SAHU,07-Apr-2025 10:50 AM,Rejected-Finance,L1,22-Oct-2025 06:03 PM,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,3,2874140,PRASANTA KUMAR PANDA,31-Mar-2025 08:20 PM,Rejected-Finance,L1,22-Oct-2025 06:03 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,4,2876898,SUJIT KUMAR MAJHI,07-Apr-2025 04:02 PM,Rejected-Technical,L2,22-Oct-2025 06:01 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,5,2874197,Surjit Nanda,07-Apr-2025 01:52 PM,Rejected-Finance,L1,22-Oct-2025 06:03 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
