Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"10,000",0.0,Nil,Nil,No,05-Jul-2025 11:30 AM,22-Jul-2025 11:30 AM,05-Jul-2025 11:30 AM,21-Jul-2025 05:00 PM,05-Jul-2025 11:30 AM ,21-Jul-2025 02:00 PM ,05-Jul-2025 11:30 AM,21-Jul-2025 05:00 PM,08-Aug-2025 05:30 PM,CE RW I||RWCIRCLE-CUTTACK,Tender Online RWC 10/25-26,2025_CERWI_115059_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"5,56,956",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, RC, PAN, Registration Certificate, Labour License, No Relationship",Construction of bridge over Kajalaganda nallah on Mathapokhari Chhaka to Manapur Road in the District of Cuttack under SBY for the year 2024-25,Construction of bridge over Kajalaganda nallah on Mathapokhari Chhaka to Manapur Road in the District of Cuttack under SBY for the year 2024-25,Please refer Tender documents ,NA ,"5,56,95,596",Civil Works - Bridges,NA ,Tender,90.0,450.0,Cuttack,753004.0,NA ,NA ,NA ,"RURAL WORKS CIRCLE , CUTTACK",No ,No,"C.C.E.R.W. Circle, Cuttack","RURAL WORKS CIRCLE , CUTTACK",1.0,ICICI BANK,AOC,1,3007200,B L ENGINEERS,21-Jul-2025 03:27 PM,Rejected-Finance,Unsucessful bidder,30-Oct-2025 01:00 PM,30-Oct-2025,"INR 50,131,606",450.0,Ajay Kumar Behera,30-Oct-2025 01:03 PM,agmt.pdf (274.00 KB),Agmt drawn,Finance,total 5 nos document downloaded,Usharani Behera,08-Aug-2025 05:44 PM,,BOQ Comparative Chart,C.C.E.R.W.Circle Cuttack,Internal,EE RW Division-II Cuttack DAO RW Division Cuttack PA to CCE,Usharani Behera,05-Aug-2025 01:22 PM,08-Aug-2025 05:30 PM,techsummary_544971.pdf (943.20 KB),C.C.E.R.W.Circle Cuttack,Internal,EE RW Division-II Cuttack DAO RW Division Cuttack PA to CCE,Ajay Kumar Behera,30-Oct-2025 01:00 PM,finsummary_544971.pdf (403.20 KB),CE RW I||RWCIRCLE-CUTTACK,2025_CERWI_115059_1,Tender Online RWC 10/25-26,Construction of bridge over Kajalaganda nallah on Mathapokhari Chhaka to Manapur Road in the District of Cuttack under SBY for the year 2024-25,Technical,TOTAL 6 NOS DOCUMENT DOWNLOADED,Usharani Behera,23-Jul-2025 01:53 PM,,1.0,2998598.0,R K ROUT AND PARTNERS,INR,"50,131,606",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"A.T.O from CA , Similar Nature of Work Experience Certificate, other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,3003868,MANOJ KUMAR SAHOO,19-Jul-2025 07:37 PM,Rejected-Finance,Unsucessful bidder,30-Oct-2025 01:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries followed by checklist machineries as per DTCN,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3006470,RAJIV KUMAR BISWAL,21-Jul-2025 02:07 PM,Rejected-Finance,Unsucessful bidder,30-Oct-2025 01:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2998598,R K ROUT AND PARTNERS,21-Jul-2025 01:50 PM,Accepted-AOC,Agmt drawn,30-Oct-2025 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3007405,SRI PRAVAS BEHERA,21-Jul-2025 04:41 PM,Rejected-Technical,Disqualified as per cluase no.14 (h) of Qualification Criteria for techinicial qualification of the DTCN,05-Aug-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2999690,SUBHAM ROUT,15-Jul-2025 11:38 AM,Rejected-Finance,Unsucessful bidder,30-Oct-2025 01:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
