Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender Paper, PAN , EMD, GSTIN, Registration Certificate, Experience Certificate etc",PHEO||PH Circle Bhawanipatna||PH Division Rayagada,EEPHDRAYAGADA-01/2025-26 DT.10.04.2025,2025_PHEO_112812_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Corrigendum,Other,,25-Apr-2025 01:15 PM,20-May-2025 11:00 AM,25-Apr-2025 01:15 PM,19-May-2025 05:00 PM,25-Apr-2025 01:15 PM ,14-May-2025 05:00 PM ,25-Apr-2025 01:15 PM,19-May-2025 05:00 PM,01-Sep-2025 11:30 AM,"4,75,755",Yes,percentage,1.0%,Nil,Nil,"SUPERINTENDING ENGINEER, P.H.DIVISION, RAYAGADA","SUPERINTENDING ENGINEER, P.H.DIVISION, RAYAGADA",Improvement of Water Supply to Gudari NAC,Improvement of Water Supply to Gudari NAC,Please refer Tender documents. ,NA ,"4,75,75,480",Civil Works - Water Works,NA ,Tender,120.0,450.0,GUDARI,765026.0,NA ,NA ,NA ,RAYAGADA,No ,No,"10,000",0.0,Nil,Nil,No,AOC,PHEO||PH Circle Bhawanipatna||PH Division Rayagada,2025_PHEO_112812_1,EEPHDRAYAGADA-01/2025-26 DT.10.04.2025,Improvement of Water Supply to Gudari NAC,1.0,2924552.0,Prasanna Kumar Panigrahi,INR,"40,443,915","Executive Engineer, P.H.Division, Rayagada",Internal,,Ayaskant Behera,01-Sep-2025 11:22 AM,01-Sep-2025 11:30 AM,techsummary_537543.pdf (604.77 KB),04-Oct-2025,"INR 40,443,915",450.0,Ayaskant Behera,04-Oct-2025 12:00 PM,Agreement.pdf (350.00 KB),"EXECUTIVE ENGINEER,P.H.DIVISION,RAYAGADA",Internal,,Suvendu Kumar Sahu,03-Oct-2025 11:54 AM,finsummary_537543.pdf (340.75 KB),Technical,Bid Opening Summary,Sahadev Kisan,20-May-2025 11:40 AM,technical_537543.pdf,1,2924999,PABITRA RANJAN SAHOO,19-May-2025 02:18 PM,Rejected-Finance,Quoted high amount,03-Oct-2025 11:54 AM,Finance,Financial Bid Opening Summary,Suvendu Kumar Sahu,03-Oct-2025 11:47 AM,finance_537543.pdf,BOQ Comparative Chart,AOC
,,.pdf,"No Relationship Certificate, Work schedule , Other related Documents as per DTCN. Affidavit / Decla",,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2924552,Prasanna Kumar Panigrahi,19-May-2025 12:51 PM,Accepted-AOC,Quoted less amount,04-Oct-2025 12:00 PM,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2924646,SURENDRA KUMAR BEURA,19-May-2025 02:03 PM,Rejected-Finance,Quoted high amount,03-Oct-2025 11:54 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2925027,SUVENDU DAS,19-May-2025 02:54 PM,Rejected-Finance,Quoted high amount,03-Oct-2025 11:54 AM,,,,,,,AOC
