Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,Six bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidder to be verified,BALAYA DEHURY,03-Sep-2025 02:19 PM,finance_549659.pdf,BOQ Comparative Chart,1.0,3060345.0,Pradyumna Mohanty,INR,"823,884",Municipal Bodies||Athgarh NAC,2025_ORULB_116989_8,ATH-NAC-01/2025-26,Construction of RCC drain with cover slab from NAC Quarter to Nilu Tripathi house in w.no.8,Executive Officer,Internal,Asst. Engineer,BALAYA DEHURY,28-Oct-2025 05:19 PM,finsummary_549659.pdf (405.13 KB),Executive Officer,Internal,Asst. Engineer,BALAYA DEHURY,28-Oct-2025 05:01 PM,techsummary_549659.pdf (405.13 KB),1,3061169,BISWAJIT SETHY,02-Sep-2025 02:12 PM,Rejected-AOC,Rejected,28-Oct-2025 05:32 PM,28-Oct-2025,"INR 823,884",30.0,BALAYA DEHURY,28-Oct-2025 05:32 PM,workorder8.pdf (1326.00 KB),Work Order,AOC,"9,700",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Municipal Bodies||Athgarh NAC,ATH-NAC-01/2025-26,2025_ORULB_116989_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,As per DTCN,19-Aug-2025 11:00 AM,03-Sep-2025 11:00 AM,19-Aug-2025 11:00 AM,02-Sep-2025 05:00 PM,NA ,NA ,19-Aug-2025 11:00 AM,02-Sep-2025 05:00 PM,"4,720",0.0,Nil,Nil,No,EXECUTIVE OFFICER,ATHGARH NAC,Construction of RCC drain with cover slab from NAC Quarter to Nilu Tripathi house in w.no.8,Construction of RCC drain with cover slab from NAC Quarter to Nilu Tripathi house in w.no.8,Please refer Tender documents. ,NA ,"9,69,161",Civil Works - Canal,NA ,Tender,30.0,NA ,Athgarh NAC,754029.0,NA ,NA ,NA ,Athgarh NAC,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3056942,DEBADATTA SAHOO,30-Aug-2025 08:31 PM,Rejected-AOC,Rejected,28-Oct-2025 05:32 PM,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3044934,NARESH KUMAR ROUT,22-Aug-2025 06:55 PM,Rejected-AOC,Rejected,28-Oct-2025 05:32 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3060345,Pradyumna Mohanty,02-Sep-2025 12:05 PM,Accepted-AOC,Accepted,28-Oct-2025 05:32 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3058732,TARAMANI SETHI,01-Sep-2025 12:17 PM,Rejected-AOC,Rejected,28-Oct-2025 05:32 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3060192,TATHAGAT PATTNAIK,01-Sep-2025 10:24 PM,Rejected-AOC,Rejected,28-Oct-2025 05:32 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
