Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
26-Aug-2025 10:00 AM,08-Sep-2025 11:00 AM,26-Aug-2025 10:00 AM,06-Sep-2025 05:30 PM,26-Aug-2025 10:00 AM ,06-Sep-2025 05:30 PM ,26-Aug-2025 10:00 AM,06-Sep-2025 05:30 PM,1.0,1st Corrigendum,Other,,"29,100",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,"SE, M.I. Division, Kalahandi, Bhawanipatna","O/o the SE, M.I. Division, Kalahandi, Bhawanipatna",Sl-5 Improvement to Kathikuta MIP in Golamunda Block in Kalahandi District under Critical Grant for the year 2025-26,Improvement to Kathikuta MIP in Golamunda Block in Kalahandi District under Critical Grant for the year 2025-26,Please refer Tender documents. ,NA ,"29,02,519",Civil Works - Others,Imp to IMPs ,Tender,90.0,90.0,Golamunda,766016.0,NA ,NA ,NA ,"O/o the SE, M.I. Division, Kalahandi, Bhawanipatna",No ,No,1.0,ICICI BANK,"CE,Minor Irrigation,BBSR||SEKBKMIC-BHAWANIPATNA||KALAHANDI",SE MID BPT 02/2025-26,2025_CEMIB_117359_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"License, GSTIN, PAN, Affidavit, EMDs, Paper cost, no relation certificate etc as per DTCN",AOC,"CE,Minor Irrigation,BBSR||SEKBKMIC-BHAWANIPATNA||KALAHANDI",2025_CEMIB_117359_5,SE MID BPT 02/2025-26,Sl-5 Improvement to Kathikuta MIP in Golamunda Block in Kalahandi District under Critical Grant for the year 2025-26,Er Saroj Sha,Internal,"Lal Krishna Bastia, DAO, Nituza Panna AE Estr are the committee members in Lottery Priyanka Purohit is the lottery winner",SAROJ SHA,15-Oct-2025 10:54 AM,finsummary_550522.pdf (280.29 KB),Finance,all bids are download in scheduled time,SAROJ SHA,08-Sep-2025 05:54 PM,finance_550522.pdf,BOQ Comparative Chart,1.0,3065840.0,PRIYANKA PUROHIT,INR,"2,467,430.99",10-Nov-2025,"INR 2,467,430.99",90.0,SAROJ SHA,15-Oct-2025 12:50 PM,5KathikutaPriyank.pdf (276.00 KB),Priyanka Purohit is the Lottery winner AOC issued to her,1,3065474,ABHIMANYU NAIK,06-Sep-2025 01:24 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,Er Saroj Sha,Internal,"Lal Krishna Bastia, DAO, Nituza Panna AE Estr are the committee members",SAROJ SHA,16-Sep-2025 09:20 PM,techsummary_550522.pdf (655.62 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3064493,Achutanand Mund,05-Sep-2025 03:40 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3056903,Anjana Naik,02-Sep-2025 08:05 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3065409,ANJAN KUMAR BEHERA,06-Sep-2025 02:54 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3062169,ANKIT KUMAR AGRAWAL,04-Sep-2025 01:50 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3065372,ASHEET KUMAR NANDA,06-Sep-2025 11:29 AM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3058886,ASHOK KUMAR PADHAN,02-Sep-2025 07:18 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3064822,ATUL KUMAR BANSAL,05-Sep-2025 10:38 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3064692,Bhawani Sankar Harpal,05-Sep-2025 09:30 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3063845,Chanchal Mahapatra,04-Sep-2025 10:12 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
