Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
"COLLECTOR, CUTTACK",Internal,"ADM DEV, CUTTACK, RTO, CUTTACK, DLO, CUTTACK DSWO, CUTTACK CCSO CUM DM, OSCSC LTD., CUTTACK",K CHANDRA SEKHAR PATRA,24-Sep-2025 08:19 PM,04-Oct-2025 12:00 PM,techsummary_550915.pdf (681.25 KB),Finance,All selected Bidders are admitted to financial bid and lowest 1 is selected for Nischintakoili Unit.,K CHANDRA SEKHAR PATRA,18-Oct-2025 04:48 PM,finance_550915.pdf,BOQ Comparative Chart,22-Oct-2025,INR 33.5,577.0,K CHANDRA SEKHAR PATRA,22-Oct-2025 02:34 PM,Nischintakoili.pdf (382.00 KB),The bidder Meghna Mines and Minerals Resources is awarded the contract to act as L-II Transport Contractor for lifting of PDS Commodities of Nischintakoili Unit at the rate of Rs. 33.50 per Quintal,1,3080622,ALL INDIA CARRIERS,15-Sep-2025 04:11 PM,Rejected-Finance,LOWER BIDDING RATE BY BIDDER BUT NOT WINNING IN LOTTERY,18-Oct-2025 05:02 PM,1.0,3080623.0,MEGHNA MINES AND MINERALS RESOURCES PRIVATE LIMITED,INR,33.5,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Cuttack,2025_OSCSC_117552_1,2469_3NISCHINTAKOILI,TENDER FOR SELECTION N APPOINTMENT OF LEVEL-II TRANSPORT CONTRACTOR OF NISCHINTAKOILI UNIT FOR FY 25-27,Technical,All Bidders are admitted to technical evaluations.,K CHANDRA SEKHAR PATRA,19-Sep-2025 04:41 PM,,"COLLECTOR, CUTTACK",Internal,"ADM DEV, CUTTACK, RTO, CUTTACK, DLO, CUTTACK DSWO, CUTTACK CCSO CUM DM, OSCSC LTD., CUTTACK",K CHANDRA SEKHAR PATRA,18-Oct-2025 05:02 PM,finsummary_550915.pdf (617.91 KB),AOC,01-Sep-2025 06:00 PM,16-Sep-2025 11:30 AM,01-Sep-2025 06:00 PM,15-Sep-2025 05:30 PM,NA ,NA ,01-Sep-2025 06:00 PM,15-Sep-2025 05:30 PM,04-Oct-2025 12:00 PM,"5,900",0.0,Nil,Nil,No,"OFFICE OF CCSO-CUM-DM, OSCSC LTD., CUTTACK","OFFICE OF CCSO-CUM-DM, OSCSC LTD., COLLECTORATE, CUTTACK","3,26,445",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT N DTCN FOR SELECTION N APPOINTMENT OF L-II TRANSPORT CONTRACTOR OF NISCHINTAKOILI UNIT FOR 25-27,TENDER FOR SELECTION N APPOINTMENT OF LEVEL-II TRANSPORT CONTRACTOR OF NISCHINTAKOILI UNIT FOR FY 25-27,TRANSPORTATION OF FOODGRAINS FROM RRC TO ALL FPS OF NISCHINTAKOILI BLOCK,PLEASE REFER TO THE TENDER DOCUMENTS ,NA ,,Handling and Transportation,NA ,Tender,180.0,577.0,WITHIN CUTTACK DISTRICT,753002.0,"OFFICE OF CCSO-CUM-DM, OSCSC LTD., CUTTACK ","OFFICE OF CCSO-CUM-DM, OSCSC LTD., COLLECTORATE, CUTTACK ",04-Sep-2025 11:30 AM ,"OFFICE OF CCSO-CUM-DM, OSCSC LTD., CUTTACK",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Cuttack,2469_3NISCHINTAKOILI,2025_OSCSC_117552_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,2,3071054,CHITTARANJAN SAHOO,15-Sep-2025 12:33 PM,Rejected-Finance,EXCESS RATE QUOTED BY BIDDER IN BIDDING PROCESS,18-Oct-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ FOR SELECTION N APPOINTMENT OF L-II TRANSPRT CONTRACTR OF NISCHINTAKOILI UNIT FOR THE YEAR 25-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,3,3080623,MEGHNA MINES AND MINERALS RESOURCES PRIVATE LIMITED,15-Sep-2025 05:27 PM,Accepted-AOC,Lowest Bidding Rate of Nischintakoili Unit,22-Oct-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,3081564,Sagar Ranjan Panda,15-Sep-2025 03:24 PM,Rejected-Technical,The Bidder has not submitted some documents before DLTC and rejected in technical bid.,24-Sep-2025 08:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,3074063,SISIRA KUMAR ROUT,12-Sep-2025 08:05 PM,Rejected-Finance,LOWER BIDDING RATE BY BIDDER BUT NOT WINNING IN LOTTERY,18-Oct-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,6,3076782,Sri Bikramaditya Kar,14-Sep-2025 12:32 PM,Rejected-Finance,EXCESS RATE QUOTED BY BIDDER IN BIDDING PROCESS,18-Oct-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
