Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
07-Aug-2025 06:55 PM,25-Aug-2025 10:30 AM,07-Aug-2025 06:55 PM,22-Aug-2025 05:00 PM,NA ,NA ,07-Aug-2025 06:55 PM,22-Aug-2025 05:00 PM,22-Sep-2025 10:30 AM,Constn. of 8 nos. F type Staff Qtrs. at Kanas Fire Station in Puri District,Building Work,Please refer Tender documents. ,NA ,"3,42,20,510",Civil Works - Buildings,NA ,Tender,90.0,300.0,Puri,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",Orissa State Police Housing and Welfare Corporation Ltd,09/OPHWC/2025-26,2025_OSPHW_116602_6,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,ICICI BANK,"3,42,200",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,No,AOC,28-Oct-2025,"INR 30,627,356",300.0,Bikram Keshari Malla,28-Oct-2025 12:41 PM,WORKOTYITT.pdf (520.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 27.10.2025,1,3043636,LOKNATH PANDA,22-Aug-2025 10:51 AM,Accepted-AOC,QUALIFIED BIDDER,28-Oct-2025 12:41 PM,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,20-Sep-2025 06:50 PM,22-Sep-2025 10:30 AM,techsummary_548703.pdf (310.04 KB),Finance,financial bid opened,MONALISHA PADHY,22-Sep-2025 11:08 AM,,BOQ Comparative Chart,Technical,5 Nos. of bidders have been participated,LAXMIPRIYA NAYAK,25-Aug-2025 05:55 PM,,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_116602_6,09/OPHWC/2025-26,Constn. of 8 nos. F type Staff Qtrs. at Kanas Fire Station in Puri District,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,28-Oct-2025 12:38 PM,finsummary_548703.pdf (370.78 KB),1.0,3043636.0,LOKNATH PANDA,INR,"30,627,356",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,AOC,,,,,,,,2,3044529,RAJIV KUMAR BISWAL,22-Aug-2025 02:02 PM,Rejected-Finance,DUE TO L2 BIDDER,28-Oct-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3043235,ROUTRAY DEVELOPER,21-Aug-2025 06:52 PM,Rejected-Finance,DUE TO L2 BIDDER,28-Oct-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3044670,SILADITYA BEHERA,22-Aug-2025 04:35 PM,Rejected-Finance,DUE TO L2 BIDDER,28-Oct-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3044775,SUMANTA KUMAR SAHOO,22-Aug-2025 04:51 PM,Rejected-Finance,DUE TO L2 BIDDER,28-Oct-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
