EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"77,600",Yes,fixed,,Nil,Nil,Superintending Engineer,"O/o S.E, Bhanjanagar (RandB) Division",Construction of Peddy Procurement Center at Balichai SCS under Polasara Block,Building Work,Please refer Tender documents. ,NA ,"77,53,329",Civil Works - Buildings,NA ,Tender,90.0,90.0,At Balichai,761111.0,NA ,NA ,NA ,"O/o S.E, Bhanjanagar (RandB) Division",No ,No,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-BHANJANAGAR,S.E.-BNJ-RandB-13/2024-25,2024_EICCL_106103_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,28-Oct-2024 12:00 PM,11-Nov-2024 11:00 AM,28-Oct-2024 12:00 PM,08-Nov-2024 05:00 PM,28-Oct-2024 12:00 PM ,06-Nov-2024 05:00 PM ,28-Oct-2024 12:00 PM,08-Nov-2024 05:00 PM,09-Dec-2024 11:00 AM,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost, EMD, Contractor RC, GST, PAN, Affidavits, other document as DTCN",AOC,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-BHANJANAGAR,2024_EICCL_106103_5,S.E.-BNJ-RandB-13/2024-25,Construction of Peddy Procurement Center at Balichai SCS under Polasara Block,Technical,The tender documents of all bidders as above under technical evaluation.,Amiya Kumar Mishra,12-Nov-2024 05:40 PM,,Er. S R Parida SE,Internal,,Satya Ranjan Parida,15-Oct-2025 01:11 PM,finsummary_512510.pdf (906.43 KB),1.0,2631546.0,MAHENDRA PRADHAN,INR,"6,591,105",1,2629741,KANHU CHARAN SAHU,07-Nov-2024 07:42 PM,Rejected-AOC,Bidder not qualified in transparent lottery system.,15-Oct-2025 01:14 PM,15-Oct-2025,"INR 6,591,105",90.0,Satya Ranjan Parida,15-Oct-2025 01:14 PM,1305aoc.pdf (1629.00 KB),Er. A K Nayak SE,Internal,,Ashis Kumar Nayak,07-Dec-2024 05:44 PM,09-Dec-2024 11:00 AM,techsummary_512510.pdf (224.92 KB),Finance,The tender documents of all bidders as above under process,Amiya Kumar Mishra,09-Dec-2024 06:50 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Proof of ownership (Own/Leased) of machineries, Lease deed, All Schedules, documents as per DTCN.",AOC,,,,,,,,,,,,,,,,,,,,,2,2631546,MAHENDRA PRADHAN,08-Nov-2024 02:25 PM,Accepted-AOC,After transparent lottery system Sri MAHENDRA PRADHAN got successful 1st lowest tenderer.,15-Oct-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,3,2630731,Ramesh Pradhan,08-Nov-2024 01:26 PM,Rejected-AOC,Bidder not qualified in transparent lottery system.,15-Oct-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,AOC
