Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Cover I Technical Bid,1.0,ICICI BANK,Renovation of Toilets of NF Type Quarters,"Renovation of Toilets with Provision of Basin for 36 Nos. of NF Type Quarters, CHEP, Chiplima",As per DTCN ,NA ,"24,42,011",Civil Works - Others,NA ,Tender,120.0,120.0,"NF Type Quarters, NF Colony, OHPC CHIPLIMA",768025.0,NA ,NA ,NA ,"O/o the General Manager (El.), CHEP, Chiplima",No ,No,"24,430",Yes,fixed,,Nil,Nil,26-Aug-2025 11:00 AM,09-Sep-2025 11:30 AM,26-Aug-2025 11:00 AM,08-Sep-2025 05:00 PM,26-Aug-2025 11:00 AM ,01-Sep-2025 05:00 PM ,26-Aug-2025 11:00 AM,08-Sep-2025 05:00 PM,16-Sep-2025 11:30 AM,"6,000","1,080",Nil,Nil,No,Odisha Hydro Power Corporation Ltd||Chiplima H.E. Project Chiplima,CHEP-28/2025-26,2025_OHPCL_117165_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Unit Head, CHEP, Chiplima","O/o the General Manager (El.), OHPC Ltd., At/PO-Chiplima, Via.-C. A. Chiplima, Dist.-Sambalpur-768025",AOC,"Er. B. Ramasankar Subudhi, Unit Head, CHEP, Chiplima",Internal,"Er. Niranjan Mahapatra, Divisional Head, Utility Division, Mr. Suman Kumar Malik, Finance Wing Head, Er. Bibhu Prasad Gantayat, Technical Wing Head",Suman Kumar Malik,13-Oct-2025 12:17 PM,finsummary_550132.pdf (483.04 KB),Technical,The Cover I Technical Bids of the participated bidders are opened.,BAIJAYANTIMALA BEHERA,11-Sep-2025 11:22 AM,technical_550132.pdf,Odisha Hydro Power Corporation Ltd||Chiplima H.E. Project Chiplima,2025_OHPCL_117165_1,CHEP-28/2025-26,Renovation of Toilets of NF Type Quarters,1.0,3067469.0,N GOPAL KRISHNA,INR,"2,075,954",14-Oct-2025,"INR 2,075,954",120.0,Suman Kumar Malik,14-Oct-2025 01:22 PM,3885.pdf (7785.00 KB),"Work Order is awarded to M/s N. Gopal Krishna, Sambalpur",1,3065637,Amarendra Kumar Panda,06-Sep-2025 01:08 PM,Rejected-Finance,Not Selected in Transparent Lottery System,13-Oct-2025 12:17 PM,Finance,The Cover II Financial Bids of the technically qualified bidders are opened.,Suman Kumar Malik,16-Sep-2025 01:08 PM,finance_550132.pdf,BOQ Comparative Chart,"Er. Bibhu Prasad Gantayat, Unit Head, CHEP (I/C)",Internal,"Er. Niranjan Mahapatra, Divisional Head, Utility Division, Mr. Suman Ku. Malik, Finance Wing Head, Er. Bibhu Prasad Gantayat, Technical Wing Head",Suman Kumar Malik,12-Sep-2025 01:21 PM,16-Sep-2025 11:30 AM,techsummary_550132.pdf (444.14 KB),AOC
2.0,Finance,.xls,Cover II Financial Bid,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3066846,BHOJRAJ SINGH,07-Sep-2025 08:11 AM,Rejected-Finance,Not Selected in Transparent Lottery System,13-Oct-2025 12:17 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3065454,Jayanta Kumar Dash,06-Sep-2025 12:04 PM,Rejected-Finance,Not Selected in Transparent Lottery System,13-Oct-2025 12:17 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3067479,M/s Shree Sai Electrical,07-Sep-2025 06:40 PM,Rejected-Finance,Not Selected in Transparent Lottery System,13-Oct-2025 12:17 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3067469,N GOPAL KRISHNA,07-Sep-2025 06:35 PM,Accepted-AOC,Selected in Transparent Lottery System,14-Oct-2025 01:23 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3066838,SHIV PRASAD SINGH,07-Sep-2025 07:37 AM,Rejected-Finance,Not Selected in Transparent Lottery System,13-Oct-2025 12:17 PM,,,,,,,,,,,,,,AOC
