S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,3041031.0,SHAIKH AMUSUDIN MAHAMMAD,INR,"1,225,514",OPEPA Bhubaneswar||Samagra Shiksha Khordha,2025_OPEPA_116258_23,01/CW/SS/2025-26,"Construction of One no. Additional Class Room At Govt. U.P. School Siula, Bolagarh",1,3041178,DIBYA SUPPLIERS,19-Aug-2025 01:11 PM,Rejected-Technical,Rejected,15-Oct-2025 05:36 PM,15-Oct-2025,"INR 1,225,514",180.0,Sonamika Ray,15-Oct-2025 05:39 PM,WorkorderSiula.pdf (529.00 KB),Finance,Admitted,DEBADATTA MOHANTY,20-Aug-2025 04:56 PM,,BOQ Comparative Chart,DPC SS Khordha,Internal,,Sonamika Ray,15-Oct-2025 05:37 PM,finsummary_547930.pdf (585.30 KB),DPC SS Khordha,Internal,,Sonamika Ray,15-Oct-2025 05:36 PM,techsummary_547930.pdf (585.30 KB),AOC,04-Aug-2025 03:00 PM,20-Aug-2025 11:00 AM,04-Aug-2025 03:00 PM,19-Aug-2025 05:00 PM,04-Aug-2025 03:00 PM ,16-Aug-2025 05:00 PM ,04-Aug-2025 03:00 PM,19-Aug-2025 05:00 PM,DPC SS Khordha,DPO Khordha,"6,000",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Documents as per DTCN,1.0,ICICI BANK,OPEPA Bhubaneswar||Samagra Shiksha Khordha,01/CW/SS/2025-26,2025_OPEPA_116258_23,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"14,416",Yes,percentage,1.0%,Nil,Nil,"Construction of One no. Additional Class Room At Govt. U.P. School Siula, Bolagarh","Construction of One no. Additional Class Room At Govt. U.P. School Siula, Bolagarh",Please refer Tender documents. ,NA ,"14,41,612",Civil Works - Buildings,NA ,Tender,90.0,180.0,Khordha,752055.0,NA ,NA ,NA ,DPO Khordha,No ,No,AOC
,,,,,,,,,2,3041581,JITENDRA KUMAR BISWAL,19-Aug-2025 04:33 PM,Rejected-Technical,Rejected,15-Oct-2025 05:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,.xls,BoQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,3041031,SHAIKH AMUSUDIN MAHAMMAD,19-Aug-2025 11:41 AM,Accepted-AOC,L1,15-Oct-2025 05:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
