Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
24-Oct-2025,"INR 1,168,683",180.0,Rabindra Kumar Pradhan,24-Oct-2025 04:55 PM,WO_BadabalikudaIV.pdf (343.00 KB),1,3011850,RAJAT KUMAR MALLICK,25-Jul-2025 03:35 PM,Rejected-Finance,Rejected in the transparent lottery,19-Oct-2025 01:08 PM,1.0,3010271.0,SIDHANTA SAMAL,INR,"993,497",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||BADCHANA Block,2025_PRBCN_113919_47,Tenderonline01 BAD/2025-26/2845/22.05.2025,Const of Badabalikuda-IV Model Anganwadi centre(AWC) Building,Finance,3 nos of bidders admitted,Parthasarathi Panda,31-Jul-2025 12:56 PM,,BOQ Comparative Chart,BDO BADACHANA,Internal,"BFO, AEE, SO, CP,AE/ JE Concerned of Barchana Block",Parthasarathi Panda,19-Oct-2025 01:08 PM,finsummary_545952.pdf (655.28 KB),BDO BADACHANA,Internal,"BFO, AEE, SO, CP,AE/ JE Concerned of Barchana Block",Parthasarathi Panda,19-Oct-2025 11:43 AM,techsummary_545952.pdf (334.41 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, EMD, RC, GSTIN, PAN, NRC and other documents as per DTCN",1.0,ICICI BANK,"12,000",Yes,fixed,,Nil,Nil,"6,000",Nil,Nil,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||BADCHANA Block,Tenderonline01 BAD/2025-26/2845/22.05.2025,2025_PRBCN_113919_47,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,BDO BARCHANA,PANCHAYAT SAMITI OFFICE BARCHANA,Const of Badabalikuda-IV Model Anganwadi centre(AWC) Building,AWC building,Please refer Tender documents.  ,NA ,"11,68,683",Civil Works - Buildings,NA ,Tender,90.0,180.0,"Badabalikuda GP, Badachana",754296.0,NA ,NA ,NA ,PANCHAYAT SAMITI OFFICE BARCHANA,No ,No,16-Jul-2025 10:00 AM,31-Jul-2025 11:30 AM,16-Jul-2025 11:00 AM,30-Jul-2025 05:00 PM,16-Jul-2025 11:00 AM ,29-Jul-2025 05:00 PM ,16-Jul-2025 11:00 AM,30-Jul-2025 05:00 PM,AOC
,,,,,,2,3018313,SANDEEP JENA,30-Jul-2025 03:51 PM,Rejected-Finance,"Rejected, not eligible for lottery as did not quote the lowest",19-Oct-2025 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3010271,SIDHANTA SAMAL,23-Jul-2025 05:40 PM,Accepted-AOC,L1 in the transparent lottery and done agreement submitting all security deposits.,24-Oct-2025 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
