S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
1.0,Tender Revocation,Tender Revocation,25-Nov-2024 07:52 PM,5065.pdf ,214.27,Technical Opening,"Chief Construction Engineer CentralRWCircle,BBSR",Internal,SuperintendingEngineerRWDivisionNimaparaSrDAORWDivisionBhubaneswarPAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Priyadarshini Dalai,25-Nov-2024 08:12 PM,29-Nov-2024 04:00 PM,techsummary_504708.pdf (320.23 KB),Finance,2 nos bidder qualified in the tender,Mausumi Mishra,03-Dec-2024 02:15 PM,,BOQ Comparative Chart,1,2535219,MAHAVIR INFRA-DEVELOPERS PVT. LTD.,27-Aug-2024 02:51 PM,Rejected-Technical,As per Clause No.14(f) of the Qualification Criteria for technical qualification and 122 (d) of eligibility criteria of the DTCN (For Work in Hand and True and Correct),25-Nov-2024 08:12 PM,14-Oct-2025,"INR 58,046,237",365.0,Priyambada Swain,14-Oct-2025 12:57 PM,MALAGUNIAGMTDETAILS.pdf (1220.00 KB),"Work order letter No.4308 dtd.22.04.2025 and Agmt No.02 P1 of 2025-26 dtd.22.04.2025 of Superintending Engineer, Rural Works Division, Bhubaneswar",1.0,2535973.0,MANOJ KUMAR SAHOO,INR,"58,046,237",CE RW I||RWCIRCLE-BHUBANESWAR,2024_CERWI_104211_1,Tender Online C.C-21 of 2024,Construction of HL Bridge over river Malaguni at Orabarsingh road connecting to Satyabadi Constituency in the Dist. of Khurda under BSY for the year 2023-24 (Khordha Assembly Constituency),Technical,5 nos bidder participated in the tender,Priyadarshini Dalai,25-Nov-2024 08:02 PM,,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivisionNimaparaSrDAORWDivision Bhubaneswar PAtoC.C.ECentralRuralWorksCircleBBSR,Priyambada Swain,14-Oct-2025 12:53 PM,finsummary_504708.pdf (338.28 KB),AOC,1.0,ICICI BANK,CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-21 of 2024,2024_CERWI_104211_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"5,86,859",Yes,percentage,1.0%,Nil,Nil,14-Aug-2024 06:30 PM,28-Aug-2024 11:00 AM,14-Aug-2024 06:30 PM,27-Aug-2024 05:00 PM,NA ,NA ,14-Aug-2024 06:30 PM,27-Aug-2024 05:00 PM,29-Nov-2024 04:00 PM,"10,000",0.0,Nil,Nil,No,Construction of HL Bridge over river Malaguni at Orabarsingh road connecting to Satyabadi Constituency in the Dist. of Khurda under BSY for the year 2023-24 (Khordha Assembly Constituency),Construction of HL Bridge over river Malaguni at Orabarsingh road connecting to Satyabadi Constituency in the Dist. of Khurda under BSY for the year 2023-24 (Khordha Assembly Constituency),Please refer Tender documents. ,NA ,"5,86,85,913",Civil Works - Bridges,NA ,Tender,90.0,365.0,Bhubaneswar,751022.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate",ChiefConstructionEngineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",AOC
,,,,,,,,,,,,,,,,,,,,2,2535973,MANOJ KUMAR SAHOO,27-Aug-2024 04:39 PM,Accepted-AOC,Accepted,14-Oct-2025 12:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,AOC
,,,,,,,,,,,,,,,,,,,,3,2535184,PRATAP KUMAR UDAYASINGH,26-Aug-2024 05:28 PM,Rejected-Technical,As per Clause No.14(f) of the Qualification Criteria for technical qualification and 122 (d) of eligibility criteria of the DTCN (For Work in Hand and True and Correct),25-Nov-2024 08:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,AOC
,,,,,,,,,,,,,,,,,,,,4,2530814,SUBHAM ROUT,18-Aug-2024 01:52 AM,Rejected-Finance,Other than L1,14-Oct-2025 12:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC
,,,,,,,,,,,,,,,,,,,,5,2535893,TARINI PRASAD DAS,27-Aug-2024 02:34 PM,Rejected-Technical,As per Clause No.14(f) of the Qualification Criteria for technical qualification and 122 (d) of eligibility criteria of the DTCN (For Work in Hand and True and Correct),25-Nov-2024 08:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
