Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Repair and Maintenance of Hadua sluice on Fatepur to Guamunda Saline Embkt. under Superintending Engineer Mahanadi South Division No.-1, Cuttack for the year 2024-25","Repair and Maintenance of Hadua sluice on Fatepur to Guamunda Saline Embkt. under Superintending Engineer Mahanadi South Division No.-1, Cuttack for the year 2024-25",Please refer Tender documents. ,NA ,"7,90,564",Mechanical Works,NA ,Tender,90.0,30.0,Ersama,754139.0,NA ,NA ,NA ,CUTTACK,No ,No,03-Feb-2025 09:00 AM,15-Feb-2025 09:00 AM,03-Feb-2025 09:00 AM,14-Feb-2025 09:00 AM,03-Feb-2025 09:00 AM ,14-Feb-2025 09:00 AM ,03-Feb-2025 09:00 AM,14-Feb-2025 09:00 AM,1.0,Change of Critical Date (Timings),Other,,"8,000",No,fixed,,Nil,Nil,Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Cuttack,SE/MDC-23(1)/2024-25,2025_CEMWR_110038_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"SuperintendingEngineer,Mechanical Division,Cuttack","office of the Superintending Engineer, Mechanical Division, jagatpur,Cuttack","4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,GST,PAN,AFFIDAVIT AND ALL OTHER DOCUMENTS AS PER DTCN.",1.0,ICICI BANK,AOC,Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Cuttack,2025_CEMWR_110038_1,SE/MDC-23(1)/2024-25,"Repair and Maintenance of Hadua sluice on Fatepur to Guamunda Saline Embkt. under Superintending Engineer Mahanadi South Division No.-1, Cuttack for the year 2024-25","SUPERINTENDING ENGINEER, MECHANICAL DIVISION, JAGATPUR, CUTTACK",Internal,,BISHNU NARAYAN MOHAPATRA,23-May-2025 07:29 PM,finsummary_528167.pdf (289.90 KB),Finance,ALL BID DOCUMENTS ARE DOWNLOADED,BISHNU NARAYAN MOHAPATRA,15-Feb-2025 01:06 PM,,BOQ Comparative Chart,1.0,2796246.0,M/S Ashreebad Fabricators,INR,"672,058",29-May-2025,"INR 672,058",30.0,BISHNU NARAYAN MOHAPATRA,27-Oct-2025 05:21 PM,231.pdf (1130.00 KB),1,2801583,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",06-Feb-2025 10:28 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 05:36 PM,"SUPERINTENDING ENGINEER, MECHANICAL DIVISION, JAGATPUR, CUTTACK",Internal,,BISHNU NARAYAN MOHAPATRA,23-May-2025 05:36 PM,techsummary_528167.pdf (538.68 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2817087,MAA ENTERPRISE,14-Feb-2025 12:14 AM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 05:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2796153,M/S Abirvab Steel Product,13-Feb-2025 10:16 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 05:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2801154,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,13-Feb-2025 05:23 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 05:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2796246,M/S Ashreebad Fabricators,13-Feb-2025 10:33 PM,Accepted-AOC,SUCESSFUL BIDDER AND WINNER OF LOTTERY,27-Oct-2025 05:22 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2801177,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,13-Feb-2025 05:08 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 05:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2811598,"M/S MOHANTY INDUSTRIAL ENTERPRISERS -PROPRIETOR ,MALAYA KUMAR MOHANTY",12-Feb-2025 08:38 AM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 05:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2801359,SPS INDUSTRY,13-Feb-2025 04:59 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 05:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2801338,SUSHIL KUMAR DAS,13-Feb-2025 05:01 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 05:36 PM,,,,,,,AOC
