Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,TOTAL 4 NOS DOCUMENT DOWNLAODED,Ajay Kumar Behera,06-Jun-2025 05:48 PM,,BOQ Comparative Chart,C.C.E.R.W.Circle.Cuttack,Internal,"SERWDIVISION, CUTTACK DAO RW DIVISION JAGATSINGHPUR PA TO CCE",Ajay Kumar Behera,06-Jun-2025 05:21 PM,06-Jun-2025 05:25 PM,techsummary_531235.pdf (723.37 KB),1.0,Revised qualified list,Revised qualified list,06-Jun-2025 04:36 PM,2020.pdf ,707.72,Technical Opening,03-Oct-2025,"INR 56,139,669",540.0,Usharani Behera,03-Oct-2025 01:21 PM,agmt.pdf (157.00 KB),Agmt drawn,1,2845050,M/S SHUBAN CONSTRUCTIONS,05-Mar-2025 06:56 PM,Rejected-Finance,Unsucessful bidder,03-Oct-2025 01:19 PM,1.0,2845891.0,PRIYABRATA SAMAL,INR,"56,139,669",C.C.E.R.W.Circle Cuttack,Internal,"SERWDIVISION, CUTTACK DAO RW DIVISION JAGATSINGHPUR PA TO CCE",Usharani Behera,03-Oct-2025 01:19 PM,finsummary_531235.pdf (401.93 KB),Technical,total 6 nos document downloaded,Ajay Kumar Behera,06-Jun-2025 05:12 PM,,CE RW I||RWCIRCLE-CUTTACK,2025_CERWI_111052_1,Tender Online RWC-04-25,Construction of DIET as center of excellence at jagatsinghpur in the District of Jagatsinghpur for the year 2024-25,AOC,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"TenderPaperCost,EMD,GSTIN,RC,PAN,RegistrationCertificate,LaborLicense,No Relationship, Electrical li",C.C.E.R.W.Circle cuttack,C.C.E.R.W.Circle cuttack,"10,000",0.0,Nil,Nil,No,Construction of DIET as center of excellence at jagatsinghpur in the District of Jagatsinghpur for the year 2024-25,Building works,Please refer Tender documents. ,NA ,"6,29,36,900",Civil Works - Buildings,NA ,Tender,90.0,540.0,Jspur,754104.0,NA ,NA ,NA ,C.C.E.R.W.Circle cuttack,No ,No,22-Feb-2025 02:00 PM,07-Mar-2025 11:30 AM,22-Feb-2025 02:00 PM,06-Mar-2025 05:00 PM,22-Feb-2025 02:00 PM ,06-Mar-2025 05:00 PM ,22-Feb-2025 02:00 PM,06-Mar-2025 05:00 PM,06-Jun-2025 05:25 PM,"6,29,369",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-CUTTACK,Tender Online RWC-04-25,2025_CERWI_111052_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2846024,Nirod Kumar Pasayat,06-Mar-2025 03:37 PM,Rejected-Finance,Unsucessful bidder,03-Oct-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,.pdf,"Affidavit of Correctness Certificate undertaking duly filled, all affidavits",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2841616,PABITRA MOHAN NAYAK,03-Mar-2025 10:51 AM,Rejected-Finance,Unsucessful bidder,03-Oct-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,"A.T.O from CA, Similar Nature of Work Experience Certificate, Work in Hand as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2845891,PRIYABRATA SAMAL,06-Mar-2025 04:27 PM,Accepted-AOC,Agmt drawn,03-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2846170,SAMRAT KALINGA KESHARI SWAIN,06-Mar-2025 04:55 PM,Rejected-Technical,Disqualified as per clause no. l (e) of eligiblity criteria of ITB,06-Jun-2025 05:21 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2844565,Sarada Prasad Swain,05-Mar-2025 11:35 AM,Rejected-Technical,Disqualified as per clause no. 7(a) of eligiblity criteria of ITB,06-Jun-2025 05:21 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
