Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Construction of Peddy Procurement Center at Borasingi SCS under Kabisuryanagar Block,Building Work,Please refer Tender documents. ,NA ,"54,29,539",Civil Works - Buildings,NA ,Tender,90.0,90.0,At Borasingi,761104.0,NA ,NA ,NA ,"O/o S.E, Bhanjanagar (RandB) Division",No ,No,Superintending Engineer,"O/o S.E, Bhanjanagar (RandB) Division","10,000",0.0,Nil,Nil,No,"54,300",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,28-Oct-2024 12:00 PM,11-Nov-2024 11:00 AM,28-Oct-2024 12:00 PM,08-Nov-2024 05:00 PM,28-Oct-2024 12:00 PM ,06-Nov-2024 05:00 PM ,28-Oct-2024 12:00 PM,08-Nov-2024 05:00 PM,09-Dec-2024 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-BHANJANAGAR,S.E.-BNJ-RandB-13/2024-25,2024_EICCL_106103_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost, EMD, Contractor RC, GST, PAN, Affidavits, other document as DTCN",AOC,Er. S R Parida SE,Internal,,Satya Ranjan Parida,13-Oct-2025 05:35 PM,finsummary_512506.pdf (543.68 KB),EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-BHANJANAGAR,2024_EICCL_106103_3,S.E.-BNJ-RandB-13/2024-25,Construction of Peddy Procurement Center at Borasingi SCS under Kabisuryanagar Block,Technical,The tender documents of two bidders as above under technical evaluation.,Amiya Kumar Mishra,12-Nov-2024 05:04 PM,,1.0,2629045.0,Sibaram Swain,INR,"4,615,651",1.0,2631904.0,Ramesh Pradhan,08-Nov-2024 03:54 PM,Rejected-AOC,Bidder not qualified in transparent lottery system.,13-Oct-2025 05:42 PM,13-Oct-2025,"INR 4,615,651",90.0,Satya Ranjan Parida,13-Oct-2025 05:41 PM,1303aoc.pdf (1217.00 KB),Finance,The tender documents of all bidders as above under process,Amiya Kumar Mishra,09-Dec-2024 06:19 PM,,BOQ Comparative Chart,Er. A K Nayak SE,Internal,,Ashis Kumar Nayak,07-Dec-2024 05:37 PM,09-Dec-2024 11:00 AM,techsummary_512506.pdf (227.99 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Proof of ownership (Own/Leased) of machineries, Lease deed, All Schedules, documents as per DTCN.",AOC,,,,,,,,,,,,,,,,,,,,,2.0,2629045.0,Sibaram Swain,08-Nov-2024 08:47 AM,Accepted-AOC,After transparent lottery system Sri Sibaram Swain got successful 1st lowest tenderer.,13-Oct-2025 05:42 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
