Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
Finance,7nos bids received,Mohammed Shahbaz,11-Aug-2025 01:46 PM,,BOQ Comparative Chart,1.0,3019605.0,SATYABRATA PATTANAIK,INR,"787,799",EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-CUTTACK,2025_EICCL_116114_5,SE CTC (RandB)-22 of 2025-26,"S/R to Cuttack City Internal Road from Howrah Motor-Shelter Chhak via-Buxibazar, Choudhury Bazar, Nayasarak, Chandinichowk in the dist. of Cuttack Such as periodical renewal from 3/900 km to 4/300 km. for the year 2025-26",Er. Md Shahbaz SE,Internal,Er Abhaya Bharati Pattanaik AE Estr Er Amiya Ranjan Sinha EE(OSD) Estr Mr N Srinibash Sr DAO,Mohammed Shahbaz,30-Oct-2025 01:34 PM,finsummary_547465.pdf (613.98 KB),Er Md Shahbaz SE,Internal,Er Abhaya Bharati Pattanaik AE Estr Er Amiya Ranjan Sinha EE(OSD) Estr Mr N Srinibas Sr DAO,Mohammed Shahbaz,22-Aug-2025 01:33 PM,techsummary_547465.pdf (629.34 KB),1,3020516,DEEPAK DAS,01-Aug-2025 02:56 PM,Rejected-AOC,Rejected,30-Oct-2025 01:38 PM,30-Oct-2025,"INR 787,799",30.0,Mohammed Shahbaz,30-Oct-2025 01:38 PM,116114_5_A.pdf (402.00 KB),The agency has been finalised on transparent lottery system and the date of commencement may be treated as 08.09.2025 to complete the work by 07.10.2025 in all respect,AOC,"9,300",Yes,fixed,,Nil,Nil,SE Cuttack RandB Division No.I,O/O SE Cuttack RandB Division No.I Cuttack,"S/R to Cuttack City Internal Road from Howrah Motor-Shelter Chhak via-Buxibazar, Choudhury Bazar, Nayasarak, Chandinichowk in the dist. of Cuttack Such as periodical renewal from 3/900 km to 4/300 km. for the year 2025-26",Road work,As per DTCN ,NA ,"9,26,713",Civil Works - Roads,NA ,Tender,90.0,30.0,Cuttack,753001.0,NA ,NA ,NA ,O/O SE Cuttack RandB Division No.I Cuttack,No ,No,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-CUTTACK,SE CTC (RandB)-22 of 2025-26,2025_EICCL_116114_5,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,25-Jul-2025 05:00 PM,11-Aug-2025 11:00 AM,25-Jul-2025 05:00 PM,08-Aug-2025 05:00 PM,NA ,NA ,25-Jul-2025 05:00 PM,08-Aug-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Regd Certificate, GSTIN, PAN, Affidavit and other mandatory documents as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3026219,ITISHREE MOHANTY,06-Aug-2025 07:37 PM,Rejected-AOC,Rejected,30-Oct-2025 01:38 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3017854,PRIYABRATA DAS,01-Aug-2025 12:37 PM,Rejected-AOC,Rejected,30-Oct-2025 01:38 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3021012,SARADA PRASAD GIRI,02-Aug-2025 12:02 PM,Rejected-AOC,Rejected,30-Oct-2025 01:38 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3028313,SASMITA BEHERA,08-Aug-2025 01:09 PM,Rejected-AOC,Rejected,30-Oct-2025 01:38 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3019605,SATYABRATA PATTANAIK,31-Jul-2025 06:53 PM,Accepted-AOC,Accepted,30-Oct-2025 01:38 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3028791,Sri Baikuntha Nath Das,08-Aug-2025 04:29 PM,Rejected-AOC,Rejected,30-Oct-2025 01:38 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
