S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,2919097.0,Asish Kumar Patnaik,INR,"1,267,669.82",Technical,TWO BIDDERS ARE PATICIPATED AND QUALIFIED FOR FINANCIAL BID,Mamata Kumari Panda,28-May-2025 09:09 AM,,Municipal Bodies||Digapahandi NAC,2025_ORULB_112815_5,DIGNAC-02/2025-26,"Construction of Smasan Platform , Rest Shed with approach Road at Gupteswar Smasan in ward no-3 of Digapahandi NAC",CHAIRPERSON,Internal,EO JE AE ME ACCOUNTANT,Rasmi Rani Nahak,25-Jun-2025 05:33 PM,finsummary_537673.pdf (712.25 KB),CHAIRPERSON,Internal,"EO,ME,JE,AE",Mamata Kumari Panda,29-May-2025 12:11 PM,29-May-2025 01:00 PM,techsummary_537673.pdf (597.17 KB),Finance,two bidders are paticipted and qualified for financial evaluation,Rasmi Rani Nahak,25-Jun-2025 01:42 PM,,BOQ Comparative Chart,13-Oct-2025,"INR 1,267,669.82",90.0,Mamata Kumari Panda,13-Oct-2025 12:20 PM,IMG_0005.pdf (551.00 KB),awarded,1,2919097,Asish Kumar Patnaik,15-May-2025 03:43 PM,Accepted-AOC,awarded,13-Oct-2025 12:20 PM,AOC,Municipal Bodies||Digapahandi NAC,DIGNAC-02/2025-26,2025_ORULB_112815_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EXECUTIVE OFFICER NAC DIGAPAHANDI,EXECUTIVE OFFICER NAC DIGAPAHANDI,26-Apr-2025 12:00 PM,17-May-2025 11:00 AM,26-Apr-2025 12:00 PM,16-May-2025 01:00 PM,NA ,NA ,26-Apr-2025 12:00 PM,16-May-2025 01:00 PM,29-May-2025 01:00 PM,1,ICICI BANK,"12,700",Yes,fixed,,Nil,Nil,"Construction of Smasan Platform , Rest Shed with approach Road at Gupteswar Smasan in ward no-3 of Digapahandi NAC","Construction of Smasan Platform , Rest Shed with approach Road at Gupteswar Smasan in ward no-3 of Digapahandi NAC",Please refer Tender documents. ,NA ,"12,67,797",Civil Works - Others,NA ,Tender,90.0,90.0,NAC DIGAPAHANDI,761012.0,NA ,NA ,NA ,nac office digapahandi,No ,No,1,Fee/PreQual/Technical,.pdf,DTCN,"7,080",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2919220,GOURI SHANKAR PANDA,15-May-2025 05:00 PM,Rejected-Finance,rejected,25-Jun-2025 05:33 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,AOC
