Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Executive engineer,"o/o Executive Engineer,Boudh Irr.Division,Boudh","CE-BM, Tel Basin,Bhawanipatna||SE Balangir Irr Circle Balangir||EE Boudh Irr Divn Boudh",EEBOD-02/25-26,2025_CEBMT_113627_10,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost,PAN, GST, Contractor RC, Affidavit",1.0,ICICI BANK,Flood Protection work to the left bank of laxminalla inbetween RD 30000m to 30200m near village Uanala of SIP.,Flood protection,Please refer Tender documents. ,NA ,"25,21,000",Civil Works - Others,NA ,Tender,90.0,180.0,Boudh,762014.0,NA ,NA ,NA ,"o/o Executive Engineer,Boudh Irr.Division,Boudh",No ,No,"6,000",0.0,Nil,Nil,No,26-May-2025 11:00 AM,09-Jun-2025 11:00 AM,26-May-2025 11:00 AM,06-Jun-2025 05:00 PM,26-May-2025 11:00 AM ,31-May-2025 05:00 PM ,26-May-2025 11:00 AM,06-Jun-2025 05:00 PM,"25,220",Yes,fixed,,Nil,Nil,AOC,executive engineer,Internal,,BISHNUPRIYA DEHURI,10-Jul-2025 08:33 PM,finsummary_540664.pdf (1164.40 KB),executive engineer,Internal,,BISHNUPRIYA DEHURI,19-Jun-2025 04:14 PM,techsummary_540664.pdf (1387.96 KB),1,2951153,ASHOK KUMAR SINGH,04-Jun-2025 01:33 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,1.0,2952032.0,SATYANARAYAN SAHOO,INR,"2,143,236","CE-BM, Tel Basin,Bhawanipatna||SE Balangir Irr Circle Balangir||EE Boudh Irr Divn Boudh",2025_CEBMT_113627_10,EEBOD-02/25-26,Flood Protection work to the left bank of laxminalla inbetween RD 30000m to 30200m near village Uanala of SIP.,16-Jul-2025,"INR 2,143,236",180.0,BISHNUPRIYA DEHURI,09-Oct-2025 12:18 PM,satyanarayana.pdf (1077.00 KB),Finance,Tender to be open 09.06.2025,BISHNUPRIYA DEHURI,19-Jun-2025 04:07 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,.xls,Financial,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2952965,ASHUTOSH BADAMALI,05-Jun-2025 04:18 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2953870,Bharat Kumar Pradhan,06-Jun-2025 10:48 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2954108,Binod Kumar Mishra,06-Jun-2025 02:06 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2953690,Biswambhar karna,06-Jun-2025 11:47 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2949697,Biswanath Patra,06-Jun-2025 03:05 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2953544,DEBASIS PRADHAN,05-Jun-2025 10:00 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2953727,DILLIP KUMAR BEHERA,06-Jun-2025 10:31 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2953531,DINESH KUMAR NAIK,05-Jun-2025 09:21 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2953278,FIDELSYS DEVELOPERS PRIVATE LIMITED,05-Jun-2025 06:51 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
