S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,3090286.0,RAJANIKANTA TRIPATHY,INR,"3,597,664",Finance,Tender Bid Opening,Umakant Nayak,25-Sep-2025 04:28 PM,finance_551684.pdf,BOQ Comparative Chart,Selected as winner through transparent lottery system.,Internal,"Superintending Engineer, Accountant, AEE Estimator",Umakant Nayak,26-Sep-2025 05:32 PM,finsummary_551684.pdf (313.12 KB),"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Sambalpur Irrigation Division Sambalpur",2025_CEBBU_117728_1,SESID-03(01)/2025-26,Building Works,Superintending Engineer,Internal,"Superintending Engineer, Accountant, AEE Estimator",Umakant Nayak,25-Sep-2025 04:37 PM,techsummary_551684.pdf (313.12 KB),25-Oct-2025,"INR 3,597,664",365.0,Umakant Nayak,25-Oct-2025 01:54 PM,WO_3_1.pdf (315.00 KB),"Sri Rajanikant Tripathy is selected as winner of this tender through transparent lottery system. So, the work order may be issued in favour of Sri Rajanikant Tripathy.",1,3089554,AADYASHA ELECTRICALS PROP. UPENDRA KUMAR SAHOO,20-Sep-2025 12:32 AM,Rejected-AOC,Not selected.,25-Oct-2025 01:54 PM,AOC,"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Sambalpur Irrigation Division Sambalpur",SESID-03(01)/2025-26,2025_CEBBU_117728_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,08-Sep-2025 11:00 AM,22-Sep-2025 11:00 AM,08-Sep-2025 11:00 AM,20-Sep-2025 05:00 PM,08-Sep-2025 11:00 AM ,20-Sep-2025 05:00 PM ,08-Sep-2025 11:00 AM,20-Sep-2025 05:00 PM,1.0,ICICI BANK,Superintending Engineer,"Office of the Superintending Engineer, Sambalpur Irrigation Division, Sambalpur","42,015",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, GST, PAN, Contractor RC, Affidavit, Undertakings, Other document as per DTCN",Building Works,"New Construction of Office of the Superintending Engineer, Sambalpur Irrigation Division, Sambalpur along with Compound Wall.",As per DTCN ,NA ,"42,32,048",Civil Works - Buildings,NA ,Tender,90.0,365.0,"Ainthapali, Sambalpur",768001.0,NA ,NA ,NA ,"O/o the SE, SID, Sambalpur",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3085531,ABHIJEET MISHRA,17-Sep-2025 07:59 PM,Rejected-AOC,Not selected.,25-Oct-2025 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3084837,DUSMANTA PRADHAN,17-Sep-2025 12:28 PM,Rejected-AOC,Not selected.,25-Oct-2025 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3087981,GAGAN BIHARI DASH,19-Sep-2025 05:53 PM,Rejected-AOC,Not selected.,25-Oct-2025 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3087300,GURUDEB ROUTIA,18-Sep-2025 11:15 PM,Rejected-AOC,Not selected.,25-Oct-2025 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3090286,RAJANIKANTA TRIPATHY,20-Sep-2025 01:18 PM,Accepted-AOC,Selected as winner through transparent lottery system.,25-Oct-2025 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3089940,SIDDHARTH SANKAR BEHERA,20-Sep-2025 11:55 AM,Rejected-AOC,Not selected.,25-Oct-2025 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
