EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"4,978",Yes,percentage,1.0%,Nil,Nil,"2,000",0.0,Nil,Nil,No,Executive officer Barbil Municipality,Executive officer Barbil Municipality,Municipal Bodies||Barbil Municipality,2688/BBL MPLTY,2024_ORULB_105326_76,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Detail Tender call Notice,1,ICICI BANK,07-Oct-2024 10:00 AM,25-Oct-2024 11:00 AM,07-Oct-2024 10:00 AM,24-Oct-2024 05:00 PM,NA ,NA ,07-Oct-2024 10:00 AM,24-Oct-2024 05:00 PM,27-Nov-2024 10:00 AM,Improvement of road at Jagannath Bihar at Sadhusingh hutting in Ward No.15,Improvement of road at Jagannath Bihar at Sadhusingh hutting in Ward No.15,Please refer Tender documents. ,NA ,"4,97,800",Civil Works - Others,NA ,Tender,45.0,45.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality office,No ,No,AOC,Finance,open,Purna Chandra Mahanta,28-Nov-2024 06:06 PM,finance_508485.pdf,BOQ Comparative Chart,Laxman mahanta,Internal,,Purna Chandra Mahanta,26-Nov-2024 06:56 PM,27-Nov-2024 10:00 AM,techsummary_508485.pdf (3683.56 KB),Technical,Open,Purna Chandra Mahanta,28-Oct-2024 08:28 PM,technical_508485.pdf,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,23-Oct-2025 01:07 PM,finsummary_508485.pdf (383.75 KB),23-Oct-2025,"INR 542,568",45.0,Ramesh Chandra Nayak,23-Oct-2025 01:10 PM,wo76.pdf (262.00 KB),Contact value including GST,Municipal Bodies||Barbil Municipality,2024_ORULB_105326_76,2688/BBL MPLTY,Improvement of road at Jagannath Bihar at Sadhusingh hutting in Ward No.15,1.0,2591692.0,SARAT CHANDRA BARIK,INR,"542,568",1,2591692,SARAT CHANDRA BARIK,24-Oct-2024 10:21 AM,Accepted-AOC,Lowest,23-Oct-2025 01:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2591696,SUBRATA DAS,24-Oct-2024 10:24 AM,Rejected-Finance,Second,23-Oct-2025 01:07 PM,AOC
