Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Odisha State Agricultural Marketing Board||RMC Attabira,RMC ATTABIRA e-Procurement Noice No.01/2024-25 and TCN No.34 dated 11.01.25,2025_OSAMB_109389_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,15-Jan-2025 09:55 AM,05-Feb-2025 11:30 AM,15-Jan-2025 10:00 AM,04-Feb-2025 05:00 PM,NA ,NA ,15-Jan-2025 10:00 AM,04-Feb-2025 05:00 PM,28-Feb-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,DTCN,"Sub-Collector,Bargarh-cum-Chairman,RMC,Attabira","At/P,O-Attabira,Dist.Bargarh Odisha-768027","5,55,344",Yes,fixed,,Nil,Nil,"10,000",Nil,Nil,No,1.0,Corrigendum 1,Date,,"Construction of developmental work under Attabira Block 2, RMC,Attabira",Building type of works,Please refer Tender documents. ,NA ,"5,55,34,331",Civil Works - Buildings,NA ,Tender,90.0,300.0,"Different PPCs underAttabira Block 2,RMC,Attabira",768027.0,NA ,NA ,NA ,"Office of RMC,Attabira",No ,No,1.0,ICICI BANK,AOC,"Sub-Collector,Bargarh-cum-Chairman,RMC,Attabira",Internal,"Executive Engineer,OSAM Board,Bhubaneswar,Junior Engineer,OSAM Board, Bhubaneswar,Secretary,RMC,Attabira and Accountant,RMC,Attabira",Sasanka Sekhar Sahani,03-Mar-2025 07:20 PM,finsummary_525633.pdf (4294.52 KB),Technical,"Bids submitted by the bidders through online mode were downloaded successfully from the e tender odisha portal. The bids will be scrutinized and evaluated by the members of the TEC,RMC, Attabira as per term and conditions of the DTCN.",Sasanka Sekhar Sahani,05-Feb-2025 07:02 PM,technical_525633.pdf,Odisha State Agricultural Marketing Board||RMC Attabira,2025_OSAMB_109389_2,RMC ATTABIRA e-Procurement Noice No.01/2024-25 and TCN No.34 dated 11.01.25,"Construction of developmental work under Attabira Block 2, RMC,Attabira",1.0,2781724.0,toshabantadash,INR,"55,501,011",1,2796205,ABAKASH MISHRA,04-Feb-2025 11:34 AM,Rejected-Finance,Quoted at par schedule rate,03-Mar-2025 07:20 PM,18-Mar-2025,"INR 55,534,330.86",300.0,Prasanna Kumar Pande,27-Oct-2025 09:03 PM,Attabira2ConstofdevworkatLastala.pdf (1338.00 KB),Work order,Finance,Price bid proceedings prepared as per the rate quoted by the technically qualified bidders.,Prasanna Kumar Pande,03-Mar-2025 06:56 PM,finance_525633.pdf,BOQ Comparative Chart,"Sub-Collector,Bargarh-cum-Chairman,RMC,Attabira",Internal,"Executive Engineer,OSAM Board,Bhubaneswar,Junior Engineer,OSAM Board,Bhubaneswar,Secretary,RMC,Attabira and Accountant,RMC, Attabira",Prasanna Kumar Pande,25-Feb-2025 08:48 PM,28-Feb-2025 11:00 AM,techsummary_525633.pdf (294.80 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,2,2796382,SATYA PRAKASH AGRAWAL,04-Feb-2025 12:15 PM,Rejected-Finance,Quoted 0.02 percent less than the tender value,03-Mar-2025 07:20 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2781724,toshabantadash,04-Feb-2025 02:47 PM,Accepted-AOC,L1 Bidder,27-Oct-2025 09:03 PM,,,,,,,,,,,,,,,,,,,,,AOC
