EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"4,899",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"2,000",0.0,Nil,Nil,No,const of rcc drain with paver road from daitary behera house towards iswarlal chandak house in ward 13,const of rcc drain with paver road from daitary behera house towards iswarlal chandak house in ward 13,Please refer Tender documents. ,NA ,"4,89,880",Civil Works - Others,NA ,Tender,90.0,45.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,1.0,ICICI BANK,1.0,EMD exemption allowed,Fee,,Municipal Bodies||Basudevpur Municipality,BSP_2025-26_07,2025_ORULB_114987_61,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,05-Jul-2025 10:00 AM,14-Jul-2025 11:00 AM,05-Jul-2025 10:00 AM,11-Jul-2025 05:00 PM,NA ,NA ,05-Jul-2025 10:00 AM,11-Jul-2025 05:00 PM,EO,Basudevpur Municipality,AOC,Nibedita Behera,Internal,"EO,ME,JE,ACCT",SUDHANSU MOHAN,13-Oct-2025 02:12 PM,techsummary_544862.pdf (8869.81 KB),Nibedita Behera,Internal,"EO,ME,JE,ACCT",SUDHANSU MOHAN,23-Oct-2025 10:38 AM,finsummary_544862.pdf (8869.81 KB),Finance,ok,SUDHANSU MOHAN,18-Jul-2025 02:45 PM,finance_544862.pdf,BOQ Comparative Chart,Municipal Bodies||Basudevpur Municipality,2025_ORULB_114987_61,BSP_2025-26_07,const of rcc drain with paver road from daitary behera house towards iswarlal chandak house in ward 13,1,2994296,Kamala Kanta Das,INR,"491,407",1,2996364,Kailash Chandra Muduli,11-Jul-2025 03:43 PM,Accepted-AOC,ok,23-Oct-2025 12:03 PM,23-Oct-2025,"INR 491,407",45.0,SUDHANSU MOHAN,23-Oct-2025 12:03 PM,61.pdf (220.00 KB),ok,AOC
,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,2994955,MADHUSUDAN PATRA(SC),INR,"491,407",2,2994296,Kamala Kanta Das,09-Jul-2025 05:22 PM,Accepted-AOC,ok,23-Oct-2025 12:03 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3,2995469,Pradeep Kumar Das,INR,"491,407",3,2994955,MADHUSUDAN PATRA(SC),11-Jul-2025 09:48 AM,Accepted-AOC,ok,23-Oct-2025 12:03 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,4,2996209,NIRANJAN MAHAPRASAD,INR,"491,407",4,2996209,NIRANJAN MAHAPRASAD,11-Jul-2025 01:29 PM,Accepted-AOC,ok,23-Oct-2025 12:03 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,5,2996364,Kailash Chandra Muduli,INR,"491,407",5,2995469,Pradeep Kumar Das,10-Jul-2025 06:57 PM,Accepted-AOC,ok,23-Oct-2025 12:03 PM,,,,,,,,AOC
