Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
22-Aug-2025 11:00 AM,04-Sep-2025 11:00 AM,22-Aug-2025 11:00 AM,03-Sep-2025 05:00 PM,22-Aug-2025 11:00 AM ,03-Sep-2025 05:00 PM ,22-Aug-2025 11:00 AM,03-Sep-2025 05:00 PM,1.0,ICICI BANK,SE DID,"O/o the SE, Deogarh Irrigation Division, Deogarh",1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, EMD, GST, Pan, RC etc. as per DTCN",Construction of Compound wall of Division Office (South side) at Rengalbeda under DID for the year 2025-26.,Construction of Compound wall of Division Office (South side) at Rengalbeda under DID for the year 2025-26.,C and D class Contractor ,NA ,"9,92,001",Civil Works - Buildings,NA ,Tender,90.0,60.0,Deogarh,768119.0,NA ,NA ,NA ,"O/o the SE, Deogarh Irrigation Division, Deogarh",No ,No,"10,000",Yes,fixed,,Nil,Nil,"4,000",Nil,Nil,No,CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||Deogarh Irrigation Division Deogarh,SEDID-02/2025-26,2025_CEBBS_117148_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,23-Oct-2025,"INR 843,300",60.0,Suresh Chandra Munda,23-Oct-2025 12:42 PM,4.pdf (685.00 KB),1,3059584,ABINASH KUMAR SAHU,01-Sep-2025 04:32 PM,Rejected-AOC,Not Qualified in Lottery System.,23-Oct-2025 12:43 PM,SE DID,Internal,"SE, AEE, Estimator",Suresh Chandra Munda,23-Oct-2025 11:28 AM,techsummary_550118.pdf (361.86 KB),CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||Deogarh Irrigation Division Deogarh,2025_CEBBS_117148_4,SEDID-02/2025-26,Construction of Compound wall of Division Office (South side) at Rengalbeda under DID for the year 2025-26.,SE DID,Internal,"SE, AEE, Estimator",Suresh Chandra Munda,23-Oct-2025 12:37 PM,finsummary_550118.pdf (361.86 KB),Finance,Sixten Nos Bidder Applied,Suresh Chandra Munda,18-Oct-2025 05:18 PM,finance_550118.pdf,BOQ Comparative Chart,1.0,3061693.0,MITRAVANU BEHERA,INR,"843,300",AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,3060983,AKASH KUMAR SAHOO,02-Sep-2025 01:01 PM,Rejected-AOC,Not Qualified in Lottery System.,23-Oct-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3046431,ANIL KUMAR SAHU,24-Aug-2025 01:51 PM,Rejected-AOC,Not Qualified in Lottery System.,23-Oct-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3058299,DEBENDRA KISAN,01-Sep-2025 02:01 PM,Rejected-AOC,Not Qualified in Lottery System.,23-Oct-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3056167,Harena kumar Behera,30-Aug-2025 03:50 PM,Rejected-AOC,Not Qualified in Lottery System.,23-Oct-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,3062738,KSHIROD CHANDRA NAIK,03-Sep-2025 04:56 PM,Rejected-AOC,Not Qualified in Lottery System.,23-Oct-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,3059243,Lokanath sahu,01-Sep-2025 02:23 PM,Rejected-AOC,Not Qualified in Lottery System.,23-Oct-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,3061693,MITRAVANU BEHERA,03-Sep-2025 10:53 AM,Accepted-AOC,Qualified in Lottery System.,23-Oct-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,3057548,PRAMOD KUMAR PRADHAN,31-Aug-2025 01:07 PM,Rejected-AOC,Not Qualified in Lottery System.,23-Oct-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,3059571,RAJALAXMI SAHU,01-Sep-2025 04:27 PM,Rejected-AOC,Not Qualified in Lottery System.,23-Oct-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
