Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"10,998",Yes,percentage,1.0%,Nil,Nil,EXECUTIVE OFFICER,BALASORE MUNICIPALITY,"6,000",0.0,Nil,Nil,No,13-Sep-2023 01:00 PM,22-Sep-2023 11:00 AM,13-Sep-2023 01:00 PM,21-Sep-2023 05:00 PM,NA ,NA ,13-Sep-2023 01:00 PM,21-Sep-2023 05:00 PM,Municipal Bodies||Balasore Municipality,BM_08_2023_24,2023_ORULB_94222_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Const. of Khwajabag AWC at Dewan Sahi in Ward No 04 under Balasore Municipality,Const. of Khwajabag AWC at Dewan Sahi in Ward No 04 under Balasore Municipality,Please refer Tender documents. ,NA ,"10,99,798",Civil Works - Others,NA ,Tender,90.0,60.0,BALASORE MUNICIPALITY,756003.0,NA ,NA ,NA ,BALASORE MUNICIPALITY,No ,No,1,ICICI BANK,AOC,EO ME CP,Internal,,Pranabananda Sahu,02-Nov-2023 04:24 PM,finsummary_460930.pdf (515.97 KB),Municipal Bodies||Balasore Municipality,2023_ORULB_94222_11,BM_08_2023_24,Const. of Khwajabag AWC at Dewan Sahi in Ward No 04 under Balasore Municipality,1.0,2265123.0,SHEIK ABDUL BASIT,INR,"1,099,798.37",Finance,Tender opened successfully,Pranabananda Sahu,22-Sep-2023 12:55 PM,,BOQ Comparative Chart,1,2265123,SHEIK ABDUL BASIT,21-Sep-2023 03:42 PM,Accepted-AOC,wo,02-Nov-2023 04:26 PM,02-Nov-2023,"INR 1,297,762",60.0,Pranabananda Sahu,02-Nov-2023 04:26 PM,WO0811.pdf (409.00 KB),EO ME CP,Internal,,Pranabananda Sahu,02-Nov-2023 04:14 PM,techsummary_460930.pdf (515.97 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,2,2263724,SUCHISMITA BISWAL,21-Sep-2023 01:27 PM,Rejected-Technical,L2,02-Nov-2023 04:14 PM,,,,,,,,,,,,,AOC
